time	V(vout)	-I(Rl)
0.000000000000000e+000	9.996057e+000	1.009602e-009
1.009638400021875e-003	9.996057e+000	1.009602e-009
2.000000000000000e-003	9.996057e+000	1.009602e-009
2.000000686880260e-003	9.476509e+000	6.144490e-001
2.000002060640780e-003	9.130939e+000	9.130939e-001
2.000002302448823e-003	9.143770e+000	9.143770e-001
2.000002450822026e-003	9.155910e+000	9.155910e-001
2.000002505735647e-003	9.155874e+000	9.155874e-001
2.000002578167653e-003	9.156100e+000	9.156100e-001
2.000002653159289e-003	9.156214e+000	9.156214e-001
2.000002803142561e-003	9.156317e+000	9.156317e-001
2.000002986475828e-003	9.156338e+000	9.156337e-001
2.000003295401843e-003	9.156319e+000	9.156319e-001
2.000003675620630e-003	9.156349e+000	9.156349e-001
2.000004436058202e-003	9.156665e+000	9.156664e-001
2.000005403213618e-003	9.157502e+000	9.157501e-001
2.000006383284559e-003	9.158881e+000	9.158881e-001
2.000007280927596e-003	9.160675e+000	9.160675e-001
2.000008302163762e-003	9.163352e+000	9.163352e-001
2.000009532912862e-003	9.167495e+000	9.167495e-001
2.000011921235012e-003	9.177431e+000	9.177431e-001
2.000014417659162e-003	9.189651e+000	9.189650e-001
2.000017926382611e-003	9.208766e+000	9.208766e-001
2.000021291618961e-003	9.227937e+000	9.227937e-001
2.000026333096173e-003	9.256736e+000	9.256735e-001
2.000031304264545e-003	9.284217e+000	9.284217e-001
2.000036686929515e-003	9.312351e+000	9.312351e-001
2.000041925282239e-003	9.337798e+000	9.337798e-001
2.000047897619828e-003	9.364384e+000	9.364384e-001
2.000054100793291e-003	9.389468e+000	9.389468e-001
2.000059704770920e-003	9.409831e+000	9.409831e-001
2.000066002650094e-003	9.430198e+000	9.430198e-001
2.000072838284424e-003	9.449636e+000	9.449637e-001
2.000080608347575e-003	9.468583e+000	9.468583e-001
2.000090462683829e-003	9.488577e+000	9.488577e-001
2.000102334255563e-003	9.508037e+000	9.508036e-001
2.000115749877948e-003	9.525474e+000	9.525474e-001
