time	V(vout)	-I(Rl)
0.000000000000000e+000	9.996057e+000	1.009602e-009
1.999000000000000e-003	9.996057e+000	1.009602e-009
1.999004923631978e-003	9.448872e+000	6.116852e-001
1.999014770895935e-003	9.191786e+000	9.191785e-001
1.999016893966214e-003	9.203712e+000	9.203712e-001
1.999018329811095e-003	9.211293e+000	9.211293e-001
1.999019175753126e-003	9.216171e+000	9.216172e-001
1.999020170539958e-003	9.222749e+000	9.222748e-001
1.999021089380013e-003	9.227983e+000	9.227982e-001
1.999021818778611e-003	9.232350e+000	9.232351e-001
1.999022462807277e-003	9.235990e+000	9.235989e-001
1.999023117434673e-003	9.239891e+000	9.239891e-001
1.999023753184584e-003	9.243542e+000	9.243542e-001
1.999024500140912e-003	9.247893e+000	9.247893e-001
1.999025425154049e-003	9.253201e+000	9.253200e-001
1.999026686357011e-003	9.260392e+000	9.260392e-001
1.999028605601812e-003	9.271136e+000	9.271136e-001
1.999031621320683e-003	9.287485e+000	9.287485e-001
1.999036877696588e-003	9.314511e+000	9.314511e-001
1.999042777642436e-003	9.342644e+000	9.342644e-001
1.999048887347006e-003	9.369077e+000	9.369076e-001
1.999055162817962e-003	9.393402e+000	9.393402e-001
1.999061305281713e-003	9.414529e+000	9.414529e-001
1.999067777652405e-003	9.434089e+000	9.434089e-001
1.999074678365628e-003	9.452137e+000	9.452136e-001
1.999082945706560e-003	9.470359e+000	9.470358e-001
1.999093427633937e-003	9.489268e+000	9.489268e-001
1.999105041721158e-003	9.505837e+000	9.505838e-001
1.999119809454795e-003	9.522264e+000	9.522265e-001
1.999134856690634e-003	9.535939e+000	9.535939e-001
1.999147370785714e-003	9.546372e+000	9.546372e-001
1.999157877193352e-003	9.556114e+000	9.556113e-001
1.999170149050880e-003	9.571165e+000	9.571165e-001
1.999181745775379e-003	9.592422e+000	9.592422e-001
1.999194504925446e-003	9.628716e+000	9.628715e-001
1.999208896396067e-003	9.689485e+000	9.689485e-001
1.999224335640862e-003	9.779079e+000	9.779080e-001
1.999241210096076e-003	9.901469e+000	9.901469e-001
1.999255561179307e-003	1.001997e+001	1.001997e+000
1.999262175268422e-003	1.007781e+001	1.007781e+000
1.999265561772515e-003	1.010786e+001	1.010786e+000
1.999268018007334e-003	1.012966e+001	1.012966e+000
1.999270645764134e-003	1.015290e+001	1.015290e+000
1.999273219465216e-003	1.017556e+001	1.017556e+000
1.999275946335010e-003	1.019941e+001	1.019941e+000
1.999278227809182e-003	1.021922e+001	1.021922e+000
1.999280132848793e-003	1.023562e+001	1.023562e+000
1.999282202471150e-003	1.025328e+001	1.025328e+000
1.999284435350901e-003	1.027210e+001	1.027210e+000
1.999287927838345e-003	1.030108e+001	1.030108e+000
1.999291497341123e-003	1.033005e+001	1.033005e+000
1.999296277180044e-003	1.036778e+001	1.036778e+000
1.999300710439227e-003	1.040167e+001	1.040167e+000
1.999305389023380e-003	1.043621e+001	1.043621e+000
1.999309013532050e-003	1.046204e+001	1.046204e+000
1.999311993949801e-003	1.048250e+001	1.048250e+000
1.999315520945949e-003	1.050581e+001	1.050581e+000
1.999318949591947e-003	1.052768e+001	1.052768e+000
1.999321043590395e-003	1.054057e+001	1.054057e+000
1.999323161952959e-003	1.055317e+001	1.055317e+000
1.999325733058075e-003	1.056797e+001	1.056797e+000
1.999328530070130e-003	1.058345e+001	1.058345e+000
1.999331605712301e-003	1.059969e+001	1.059969e+000
1.999335215255817e-003	1.061764e+001	1.061764e+000
1.999340234232568e-003	1.064096e+001	1.064096e+000
1.999343894391978e-003	1.065668e+001	1.065668e+000
1.999347707376727e-003	1.067164e+001	1.067164e+000
1.999352505330948e-003	1.068867e+001	1.068867e+000
1.999357431352717e-003	1.070411e+001	1.070411e+000
1.999363064127598e-003	1.071922e+001	1.071922e+000
1.999368912780658e-003	1.073209e+001	1.073209e+000
1.999375518047520e-003	1.074281e+001	1.074281e+000
1.999386121558072e-003	1.075212e+001	1.075212e+000
1.999403720406641e-003	1.075377e+001	1.075377e+000
1.999418003750098e-003	1.074551e+001	1.074551e+000
1.999430082834836e-003	1.073341e+001	1.073341e+000
1.999441312345100e-003	1.072091e+001	1.072091e+000
1.999452379653604e-003	1.070906e+001	1.070906e+000
1.999464470798399e-003	1.069701e+001	1.069701e+000
1.999478150315476e-003	1.068410e+001	1.068410e+000
1.999494982074389e-003	1.066874e+001	1.066874e+000
1.999512005786882e-003	1.065354e+001	1.065354e+000
1.999528921519190e-003	1.063871e+001	1.063871e+000
1.999547728888405e-003	1.062253e+001	1.062253e+000
1.999567565640666e-003	1.060579e+001	1.060579e+000
1.999588314608722e-003	1.058872e+001	1.058872e+000
1.999610537418807e-003	1.057181e+001	1.057181e+000
1.999631630931090e-003	1.055808e+001	1.055808e+000
1.999654314794844e-003	1.054442e+001	1.054442e+000
1.999677469602943e-003	1.052935e+001	1.052935e+000
1.999704069646994e-003	1.051056e+001	1.051056e+000
1.999731230578825e-003	1.049077e+001	1.049077e+000
1.999759539107110e-003	1.047010e+001	1.047010e+000
1.999790802408230e-003	1.044760e+001	1.044760e+000
1.999824510113391e-003	1.042386e+001	1.042386e+000
1.999860835598390e-003	1.039895e+001	1.039895e+000
1.999903313674143e-003	1.037076e+001	1.037076e+000
1.999968112567407e-003	1.032938e+001	1.032938e+000
2.000033592259352e-003	1.028930e+001	1.028930e+000
2.000098383660184e-003	1.025162e+001	1.025162e+000
2.000199398421855e-003	1.019593e+001	1.019593e+000
2.000291698560201e-003	1.014779e+001	1.014778e+000
2.000379648272222e-003	1.010427e+001	1.010427e+000
2.000434763237633e-003	1.007821e+001	1.007821e+000
2.000494760320308e-003	1.005094e+001	1.005094e+000
2.000550874588034e-003	1.002637e+001	1.002637e+000
2.000646734093646e-003	9.985844e+000	9.985843e-001
2.000695118201826e-003	9.965976e+000	9.965976e-001
2.000735968670135e-003	9.949648e+000	9.949648e-001
2.000786289181561e-003	9.929951e+000	9.929950e-001
2.000831901013261e-003	9.912431e+000	9.912431e-001
2.000858261590742e-003	9.902491e+000	9.902490e-001
2.000889400482408e-003	9.890948e+000	9.890949e-001
2.000927780710036e-003	9.876949e+000	9.876949e-001
2.000964026895314e-003	9.863957e+000	9.863957e-001
2.001000734263631e-003	9.851046e+000	9.851045e-001
2.001040469874531e-003	9.837353e+000	9.837353e-001
2.001086093039115e-003	9.822025e+000	9.822026e-001
2.001138046725818e-003	9.805198e+000	9.805198e-001
2.001197789080381e-003	9.787110e+000	9.787110e-001
2.001271220373713e-003	9.767814e+000	9.767814e-001
2.001346925962260e-003	9.752784e+000	9.752784e-001
2.001406285225544e-003	9.746020e+000	9.746020e-001
2.001458513848227e-003	9.744308e+000	9.744308e-001
2.001493136114754e-003	9.745288e+000	9.745288e-001
2.001528335428018e-003	9.747740e+000	9.747739e-001
2.001567518085758e-003	9.751403e+000	9.751402e-001
2.001605177570638e-003	9.755413e+000	9.755413e-001
2.001649257582620e-003	9.760291e+000	9.760292e-001
2.001684487301773e-003	9.764124e+000	9.764124e-001
2.001719714313676e-003	9.767793e+000	9.767793e-001
2.001754948878923e-003	9.771265e+000	9.771265e-001
2.001806528123630e-003	9.776072e+000	9.776071e-001
2.001861031669346e-003	9.780924e+000	9.780924e-001
2.001927294202907e-003	9.786662e+000	9.786662e-001
2.002009764348529e-003	9.793773e+000	9.793772e-001
2.002111294285311e-003	9.802610e+000	9.802610e-001
2.002227905206062e-003	9.812869e+000	9.812869e-001
2.002352301905072e-003	9.823859e+000	9.823859e-001
2.002561977037454e-003	9.842346e+000	9.842347e-001
2.002843013797182e-003	9.866964e+000	9.866965e-001
2.003056361312578e-003	9.885355e+000	9.885355e-001
2.003261826379776e-003	9.902438e+000	9.902438e-001
2.003480675647887e-003	9.919400e+000	9.919401e-001
2.003714122884653e-003	9.934963e+000	9.934964e-001
2.004088388485730e-003	9.954601e+000	9.954602e-001
2.004376104301508e-003	9.965425e+000	9.965425e-001
2.004679844223962e-003	9.972836e+000	9.972836e-001
2.005063789015664e-003	9.978653e+000	9.978653e-001
2.005549594864388e-003	9.982777e+000	9.982776e-001
2.006156467233759e-003	9.985311e+000	9.985311e-001
2.006802179669543e-003	9.986466e+000	9.986466e-001
2.007571519025969e-003	9.986961e+000	9.986961e-001
2.008725946830774e-003	9.987199e+000	9.987199e-001
2.010006801196072e-003	9.987287e+000	9.987286e-001
2.012568509926667e-003	9.987378e+000	9.987378e-001
2.015732709980387e-003	9.987484e+000	9.987485e-001
2.022061110087829e-003	9.987697e+000	9.987697e-001
2.028897047587828e-003	9.987924e+000	9.987924e-001
2.035732985087828e-003	9.988145e+000	9.988145e-001
2.042568922587828e-003	9.988361e+000	9.988361e-001
