time	V(vin)	V(vout)
1.181382113818231e-002	2.163724e+001	2.029251e+000
1.182382113818231e-002	2.163523e+001	2.029249e+000
1.183382113818231e-002	2.163324e+001	2.029247e+000
1.184382113818231e-002	2.163124e+001	2.029245e+000
1.185382113818231e-002	2.162924e+001	2.029244e+000
1.186382113818231e-002	2.162724e+001	2.029242e+000
1.187382113818231e-002	2.162524e+001	2.029241e+000
1.188382113818231e-002	2.162324e+001	2.029239e+000
1.189382113818231e-002	2.162123e+001	2.029237e+000
1.190382113818231e-002	2.161924e+001	2.029235e+000
1.192382113818231e-002	2.161524e+001	2.029232e+000
1.193382113818231e-002	2.161324e+001	2.029231e+000
1.194382113818231e-002	2.161124e+001	2.029229e+000
1.195382113818231e-002	2.160924e+001	2.029227e+000
1.196382113818231e-002	2.160723e+001	2.029225e+000
1.197382113818231e-002	2.160524e+001	2.029224e+000
1.198382113818231e-002	2.160324e+001	2.029222e+000
1.199382113818231e-002	2.160124e+001	2.029220e+000
1.200382113818231e-002	2.159924e+001	2.029219e+000
1.201382113818231e-002	2.159724e+001	2.029217e+000
1.202382113818231e-002	2.159524e+001	2.029215e+000
1.204382113818230e-002	2.159124e+001	2.029212e+000
1.205382113818230e-002	2.158924e+001	2.029210e+000
1.206382113818230e-002	2.158724e+001	2.029209e+000
1.207382113818230e-002	2.158524e+001	2.029207e+000
1.209382113818230e-002	2.158124e+001	2.029203e+000
1.211382113818230e-002	2.157724e+001	2.029200e+000
1.212382113818230e-002	2.157524e+001	2.029199e+000
1.213382113818230e-002	2.157324e+001	2.029197e+000
1.214382113818230e-002	2.157124e+001	2.029195e+000
1.216382113818230e-002	2.156724e+001	2.029192e+000
1.218382113818230e-002	2.156324e+001	2.029188e+000
1.219382113818230e-002	2.156124e+001	2.029187e+000
1.221382113818230e-002	2.155724e+001	2.029183e+000
1.223382113818230e-002	2.155324e+001	2.029180e+000
1.225382113818230e-002	2.154924e+001	2.029177e+000
1.226382113818230e-002	2.154724e+001	2.029175e+000
1.228382113818229e-002	2.154324e+001	2.029171e+000
1.230382113818229e-002	2.153924e+001	2.029168e+000
1.232382113818229e-002	2.153524e+001	2.029165e+000
1.934382113818201e-002	2.013124e+001	2.027972e+000
1.999000000000003e-002	2.000200e+001	2.027861e+000
2.000000000000003e-002	2.079996e+001	2.028102e+000
2.000250059004467e-002	2.167882e+001	2.028239e+000
2.000368100421099e-002	2.199926e+001	2.028322e+000
2.000413088297392e-002	2.199917e+001	2.028357e+000
2.000425041800905e-002	2.199915e+001	2.028359e+000
2.000429704070277e-002	2.199914e+001	2.028536e+000
2.000429738863082e-002	2.199914e+001	2.028507e+000
2.000429808448693e-002	2.199914e+001	2.028429e+000
2.000429877298482e-002	2.199914e+001	2.028404e+000
2.000429917897550e-002	2.199914e+001	2.028396e+000
2.000429976440838e-002	2.199914e+001	2.028386e+000
2.000430076849179e-002	2.199914e+001	2.028378e+000
2.000430176942548e-002	2.199914e+001	2.028373e+000
2.000430301818986e-002	2.199914e+001	2.028371e+000
2.000430519241146e-002	2.199914e+001	2.028369e+000
2.000430722455197e-002	2.199914e+001	2.028369e+000
2.000431128883300e-002	2.199914e+001	2.028370e+000
2.000431584567457e-002	2.199914e+001	2.028370e+000
2.000432397926103e-002	2.199914e+001	2.028371e+000
2.000433559363694e-002	2.199913e+001	2.028372e+000
2.000435318816115e-002	2.199913e+001	2.028373e+000
2.000438129495611e-002	2.199912e+001	2.028375e+000
2.000442320125436e-002	2.199911e+001	2.028379e+000
2.000448967909231e-002	2.199910e+001	2.028384e+000
2.000455763256049e-002	2.199909e+001	2.028389e+000
2.000466692204373e-002	2.199907e+001	2.028398e+000
2.000485642726307e-002	2.199903e+001	2.028414e+000
2.000503269837708e-002	2.199899e+001	2.028428e+000
2.000538524060511e-002	2.199892e+001	2.028456e+000
2.000609032506115e-002	2.199878e+001	2.028513e+000
2.000720024968645e-002	2.199856e+001	2.028600e+000
2.000869430089473e-002	2.199826e+001	2.028710e+000
2.001109309158652e-002	2.199778e+001	2.028862e+000
2.001433725835972e-002	2.199713e+001	2.029021e+000
2.001915872979189e-002	2.199617e+001	2.029194e+000
2.002397337608026e-002	2.199520e+001	2.029336e+000
2.002906469859140e-002	2.199419e+001	2.029477e+000
2.003280206744997e-002	2.199344e+001	2.029570e+000
2.003746843283783e-002	2.199251e+001	2.029652e+000
2.004245384498529e-002	2.199151e+001	2.029697e+000
2.004842046351238e-002	2.199032e+001	2.029715e+000
2.005415317391341e-002	2.198917e+001	2.029725e+000
2.005931527347745e-002	2.198814e+001	2.029734e+000
2.006568816760614e-002	2.198686e+001	2.029733e+000
2.007146514594808e-002	2.198571e+001	2.029714e+000
2.007760834823899e-002	2.198448e+001	2.029683e+000
2.008432123196595e-002	2.198314e+001	2.029652e+000
2.008979151176482e-002	2.198204e+001	2.029631e+000
2.009663273502715e-002	2.198067e+001	2.029604e+000
2.010309855984886e-002	2.197938e+001	2.029574e+000
2.011068860293300e-002	2.197786e+001	2.029543e+000
2.011888918973012e-002	2.197622e+001	2.029523e+000
2.012673572153015e-002	2.197465e+001	2.029511e+000
2.013482335013572e-002	2.197304e+001	2.029499e+000
2.014432135319943e-002	2.197114e+001	2.029493e+000
2.015432135319943e-002	2.196914e+001	2.029498e+000
2.016432135319943e-002	2.196714e+001	2.029504e+000
2.017432135319943e-002	2.196514e+001	2.029508e+000
2.018400082362950e-002	2.196320e+001	2.029515e+000
2.019400082362950e-002	2.196120e+001	2.029522e+000
2.020400082362949e-002	2.195920e+001	2.029523e+000
2.021400082362949e-002	2.195720e+001	2.029523e+000
2.022400082362949e-002	2.195520e+001	2.029525e+000
2.023400082362949e-002	2.195320e+001	2.029522e+000
2.024400082362949e-002	2.195120e+001	2.029517e+000
2.025400082362949e-002	2.194920e+001	2.029515e+000
2.026400082362949e-002	2.194720e+001	2.029513e+000
2.027400082362949e-002	2.194520e+001	2.029509e+000
2.028400082362949e-002	2.194320e+001	2.029506e+000
2.029400082362949e-002	2.194120e+001	2.029505e+000
2.030400082362949e-002	2.193920e+001	2.029503e+000
2.031400082362949e-002	2.193720e+001	2.029500e+000
2.032400082362949e-002	2.193520e+001	2.029500e+000
2.033400082362949e-002	2.193320e+001	2.029499e+000
2.034400082362949e-002	2.193120e+001	2.029496e+000
2.035400082362949e-002	2.192920e+001	2.029495e+000
2.036400082362949e-002	2.192720e+001	2.029494e+000
2.037400082362949e-002	2.192520e+001	2.029492e+000
2.038400082362949e-002	2.192320e+001	2.029490e+000
2.039400082362949e-002	2.192120e+001	2.029489e+000
2.040400082362949e-002	2.191920e+001	2.029488e+000
2.041400082362949e-002	2.191720e+001	2.029485e+000
2.042400082362949e-002	2.191520e+001	2.029484e+000
2.043400082362949e-002	2.191320e+001	2.029482e+000
2.044400082362948e-002	2.191120e+001	2.029480e+000
2.045400082362948e-002	2.190920e+001	2.029478e+000
2.046400082362948e-002	2.190720e+001	2.029477e+000
2.047400082362948e-002	2.190520e+001	2.029475e+000
2.048400082362948e-002	2.190320e+001	2.029473e+000
2.049400082362948e-002	2.190120e+001	2.029472e+000
2.050400082362948e-002	2.189920e+001	2.029470e+000
2.051400082362948e-002	2.189720e+001	2.029469e+000
2.052400082362948e-002	2.189520e+001	2.029467e+000
2.053400082362948e-002	2.189320e+001	2.029465e+000
2.054400082362948e-002	2.189120e+001	2.029464e+000
2.055400082362948e-002	2.188920e+001	2.029462e+000
2.056400082362948e-002	2.188720e+001	2.029460e+000
2.057400082362948e-002	2.188520e+001	2.029459e+000
2.058400082362948e-002	2.188320e+001	2.029457e+000
2.059400082362948e-002	2.188120e+001	2.029455e+000
2.060400082362948e-002	2.187920e+001	2.029454e+000
2.061400082362948e-002	2.187720e+001	2.029452e+000
2.062400082362948e-002	2.187520e+001	2.029450e+000
2.063400082362948e-002	2.187320e+001	2.029449e+000
2.064400082362948e-002	2.187120e+001	2.029447e+000
2.065400082362948e-002	2.186920e+001	2.029445e+000
2.066400082362948e-002	2.186720e+001	2.029443e+000
2.067400082362948e-002	2.186520e+001	2.029442e+000
2.068400082362948e-002	2.186320e+001	2.029440e+000
2.069400082362947e-002	2.186120e+001	2.029438e+000
2.070400082362947e-002	2.185920e+001	2.029437e+000
2.071400082362947e-002	2.185720e+001	2.029435e+000
2.072400082362947e-002	2.185520e+001	2.029433e+000
2.073400082362947e-002	2.185320e+001	2.029432e+000
2.074400082362947e-002	2.185120e+001	2.029430e+000
2.075400082362947e-002	2.184920e+001	2.029428e+000
2.076400082362947e-002	2.184720e+001	2.029427e+000
2.077400082362947e-002	2.184520e+001	2.029425e+000
2.078400082362947e-002	2.184320e+001	2.029423e+000
2.079400082362947e-002	2.184120e+001	2.029422e+000
2.080400082362947e-002	2.183920e+001	2.029420e+000
2.081400082362947e-002	2.183720e+001	2.029418e+000
2.082400082362947e-002	2.183520e+001	2.029417e+000
2.083400082362947e-002	2.183320e+001	2.029415e+000
2.084400082362947e-002	2.183120e+001	2.029413e+000
2.085400082362947e-002	2.182920e+001	2.029412e+000
2.086400082362947e-002	2.182720e+001	2.029410e+000
2.087400082362947e-002	2.182520e+001	2.029408e+000
2.088400082362947e-002	2.182320e+001	2.029407e+000
2.089400082362947e-002	2.182120e+001	2.029405e+000
2.090400082362947e-002	2.181920e+001	2.029403e+000
2.091400082362947e-002	2.181720e+001	2.029402e+000
2.092400082362947e-002	2.181520e+001	2.029400e+000
2.093400082362946e-002	2.181320e+001	2.029398e+000
2.094400082362946e-002	2.181120e+001	2.029397e+000
2.095400082362946e-002	2.180920e+001	2.029395e+000
2.096400082362946e-002	2.180720e+001	2.029393e+000
2.097400082362946e-002	2.180520e+001	2.029392e+000
2.098400082362946e-002	2.180320e+001	2.029390e+000
2.099400082362946e-002	2.180120e+001	2.029388e+000
2.100400082362946e-002	2.179920e+001	2.029387e+000
2.101400082362946e-002	2.179720e+001	2.029385e+000
2.102400082362946e-002	2.179520e+001	2.029383e+000
2.103400082362946e-002	2.179320e+001	2.029382e+000
2.104400082362946e-002	2.179120e+001	2.029380e+000
2.105400082362946e-002	2.178920e+001	2.029378e+000
2.106400082362946e-002	2.178720e+001	2.029377e+000
2.107400082362946e-002	2.178520e+001	2.029375e+000
2.108400082362946e-002	2.178320e+001	2.029373e+000
2.109400082362946e-002	2.178120e+001	2.029372e+000
2.110400082362946e-002	2.177920e+001	2.029370e+000
2.111400082362946e-002	2.177720e+001	2.029368e+000
2.112400082362946e-002	2.177520e+001	2.029366e+000
2.113400082362946e-002	2.177320e+001	2.029365e+000
2.114400082362946e-002	2.177120e+001	2.029363e+000
2.115400082362946e-002	2.176920e+001	2.029361e+000
2.116400082362946e-002	2.176720e+001	2.029360e+000
2.117400082362946e-002	2.176520e+001	2.029358e+000
2.118400082362945e-002	2.176320e+001	2.029356e+000
2.119400082362945e-002	2.176120e+001	2.029355e+000
2.120400082362945e-002	2.175920e+001	2.029353e+000
2.121400082362945e-002	2.175720e+001	2.029351e+000
2.122400082362945e-002	2.175520e+001	2.029350e+000
2.123400082362945e-002	2.175320e+001	2.029348e+000
2.124400082362945e-002	2.175120e+001	2.029346e+000
2.125400082362945e-002	2.174920e+001	2.029345e+000
2.126400082362945e-002	2.174720e+001	2.029343e+000
2.127400082362945e-002	2.174520e+001	2.029341e+000
2.128400082362945e-002	2.174320e+001	2.029340e+000
2.129400082362945e-002	2.174120e+001	2.029338e+000
2.130400082362945e-002	2.173920e+001	2.029336e+000
2.131400082362945e-002	2.173720e+001	2.029335e+000
2.132400082362945e-002	2.173520e+001	2.029333e+000
2.133400082362945e-002	2.173320e+001	2.029331e+000
2.134400082362945e-002	2.173120e+001	2.029329e+000
2.135400082362945e-002	2.172920e+001	2.029328e+000
2.136400082362945e-002	2.172720e+001	2.029326e+000
2.137400082362945e-002	2.172520e+001	2.029325e+000
2.138400082362945e-002	2.172320e+001	2.029323e+000
2.139400082362945e-002	2.172120e+001	2.029321e+000
2.140400082362945e-002	2.171920e+001	2.029319e+000
2.141400082362945e-002	2.171720e+001	2.029318e+000
2.142400082362944e-002	2.171520e+001	2.029316e+000
2.143400082362944e-002	2.171320e+001	2.029315e+000
2.144400082362944e-002	2.171120e+001	2.029313e+000
2.145400082362944e-002	2.170920e+001	2.029311e+000
2.146400082362944e-002	2.170720e+001	2.029309e+000
2.147400082362944e-002	2.170520e+001	2.029308e+000
2.148400082362944e-002	2.170320e+001	2.029306e+000
2.149400082362944e-002	2.170120e+001	2.029304e+000
2.150400082362944e-002	2.169920e+001	2.029303e+000
2.151400082362944e-002	2.169720e+001	2.029301e+000
2.152400082362944e-002	2.169520e+001	2.029299e+000
2.153400082362944e-002	2.169320e+001	2.029298e+000
2.154400082362944e-002	2.169120e+001	2.029296e+000
2.155400082362944e-002	2.168920e+001	2.029294e+000
2.156400082362944e-002	2.168720e+001	2.029293e+000
2.157400082362944e-002	2.168520e+001	2.029291e+000
2.158400082362944e-002	2.168320e+001	2.029289e+000
2.159400082362944e-002	2.168120e+001	2.029288e+000
2.160400082362944e-002	2.167920e+001	2.029286e+000
2.161400082362944e-002	2.167720e+001	2.029284e+000
2.162400082362944e-002	2.167520e+001	2.029283e+000
2.163400082362944e-002	2.167320e+001	2.029281e+000
2.164400082362944e-002	2.167120e+001	2.029279e+000
2.165400082362944e-002	2.166920e+001	2.029277e+000
2.166400082362944e-002	2.166720e+001	2.029276e+000
2.167400082362943e-002	2.166520e+001	2.029274e+000
2.168400082362943e-002	2.166320e+001	2.029272e+000
2.169400082362943e-002	2.166120e+001	2.029271e+000
2.170400082362943e-002	2.165920e+001	2.029269e+000
2.171400082362943e-002	2.165720e+001	2.029267e+000
2.172400082362943e-002	2.165520e+001	2.029266e+000
2.173400082362943e-002	2.165320e+001	2.029264e+000
2.174400082362943e-002	2.165120e+001	2.029262e+000
2.175400082362943e-002	2.164920e+001	2.029261e+000
2.176400082362943e-002	2.164720e+001	2.029259e+000
2.177400082362943e-002	2.164520e+001	2.029257e+000
2.178400082362943e-002	2.164320e+001	2.029256e+000
2.179400082362943e-002	2.164120e+001	2.029254e+000
2.180400082362943e-002	2.163920e+001	2.029252e+000
2.181400082362943e-002	2.163720e+001	2.029251e+000
2.182400082362943e-002	2.163520e+001	2.029249e+000
2.183400082362943e-002	2.163320e+001	2.029247e+000
2.184400082362943e-002	2.163120e+001	2.029245e+000
2.185400082362943e-002	2.162920e+001	2.029244e+000
2.186400082362943e-002	2.162720e+001	2.029242e+000
2.187400082362943e-002	2.162520e+001	2.029241e+000
2.188400082362943e-002	2.162320e+001	2.029239e+000
2.189400082362943e-002	2.162120e+001	2.029237e+000
2.190400082362943e-002	2.161920e+001	2.029235e+000
2.191400082362943e-002	2.161720e+001	2.029234e+000
2.192400082362942e-002	2.161520e+001	2.029232e+000
2.193400082362942e-002	2.161320e+001	2.029230e+000
2.194400082362942e-002	2.161120e+001	2.029229e+000
2.195400082362942e-002	2.160920e+001	2.029227e+000
2.196400082362942e-002	2.160720e+001	2.029225e+000
2.197400082362942e-002	2.160520e+001	2.029224e+000
2.199400082362942e-002	2.160120e+001	2.029220e+000
2.200400082362942e-002	2.159920e+001	2.029219e+000
2.201400082362942e-002	2.159720e+001	2.029217e+000
2.202400082362942e-002	2.159520e+001	2.029215e+000
2.204400082362942e-002	2.159120e+001	2.029212e+000
2.205400082362942e-002	2.158920e+001	2.029210e+000
2.206400082362942e-002	2.158720e+001	2.029209e+000
2.207400082362942e-002	2.158520e+001	2.029207e+000
2.208400082362942e-002	2.158320e+001	2.029205e+000
2.209400082362942e-002	2.158120e+001	2.029203e+000
2.211400082362942e-002	2.157720e+001	2.029200e+000
2.212400082362942e-002	2.157520e+001	2.029198e+000
2.213400082362942e-002	2.157320e+001	2.029197e+000
2.214400082362942e-002	2.157120e+001	2.029195e+000
2.216400082362941e-002	2.156720e+001	2.029192e+000
2.218400082362941e-002	2.156320e+001	2.029188e+000
2.219400082362941e-002	2.156120e+001	2.029187e+000
2.221400082362941e-002	2.155720e+001	2.029183e+000
2.223400082362941e-002	2.155320e+001	2.029180e+000
2.225400082362941e-002	2.154920e+001	2.029177e+000
2.226400082362941e-002	2.154720e+001	2.029175e+000
2.228400082362941e-002	2.154320e+001	2.029171e+000
2.230400082362941e-002	2.153920e+001	2.029168e+000
2.232400082362941e-002	2.153520e+001	2.029165e+000
2.918400082362913e-002	2.016320e+001	2.027999e+000
2.999000000000004e-002	2.000200e+001	2.027861e+000
3.000000000000004e-002	2.080094e+001	2.028102e+000
3.000248530417438e-002	2.167832e+001	2.028238e+000
3.000366124518228e-002	2.199927e+001	2.028321e+000
3.000417898804023e-002	2.199916e+001	2.028361e+000
3.000431145222258e-002	2.199914e+001	2.028365e+000
3.000436614972670e-002	2.199913e+001	2.028385e+000
3.000438475354269e-002	2.199912e+001	2.028361e+000
3.000439201296110e-002	2.199912e+001	2.028388e+000
3.000439479777623e-002	2.199912e+001	2.028378e+000
3.000439615918321e-002	2.199912e+001	2.028383e+000
3.000439690540586e-002	2.199912e+001	2.028382e+000
3.000439778004255e-002	2.199912e+001	2.028377e+000
3.000439844072502e-002	2.199912e+001	2.028369e+000
3.000439849645420e-002	2.199912e+001	2.028369e+000
3.000439860791257e-002	2.199912e+001	2.028374e+000
3.000439883082929e-002	2.199912e+001	2.028377e+000
3.000439911947615e-002	2.199912e+001	2.028377e+000
3.000439938487820e-002	2.199912e+001	2.028377e+000
3.000439991568230e-002	2.199912e+001	2.028377e+000
3.000440097729051e-002	2.199912e+001	2.028378e+000
3.000440310050691e-002	2.199912e+001	2.028378e+000
3.000440734693973e-002	2.199912e+001	2.028378e+000
3.000441583980537e-002	2.199912e+001	2.028379e+000
3.000443282553665e-002	2.199911e+001	2.028380e+000
3.000446679699921e-002	2.199911e+001	2.028383e+000
3.000452536613466e-002	2.199909e+001	2.028388e+000
3.000458775922937e-002	2.199908e+001	2.028393e+000
3.000467473291200e-002	2.199907e+001	2.028399e+000
3.000479893332949e-002	2.199904e+001	2.028409e+000
3.000493389938564e-002	2.199901e+001	2.028420e+000
3.000520383149795e-002	2.199896e+001	2.028442e+000
3.000554575970183e-002	2.199889e+001	2.028470e+000
3.000616343325113e-002	2.199877e+001	2.028519e+000
3.000722980085302e-002	2.199855e+001	2.028603e+000
3.000877522128088e-002	2.199825e+001	2.028716e+000
3.001155256998077e-002	2.199769e+001	2.028887e+000
3.001521695161925e-002	2.199696e+001	2.029057e+000
3.002017487218902e-002	2.199597e+001	2.029226e+000
3.002501265776438e-002	2.199500e+001	2.029365e+000
3.003012740012937e-002	2.199397e+001	2.029504e+000
3.003409394835052e-002	2.199318e+001	2.029597e+000
3.003873333992397e-002	2.199225e+001	2.029669e+000
3.004365583268633e-002	2.199127e+001	2.029703e+000
3.004973410000550e-002	2.199005e+001	2.029717e+000
3.005537004204968e-002	2.198893e+001	2.029727e+000
3.005988743963470e-002	2.198802e+001	2.029735e+000
3.006586007212110e-002	2.198683e+001	2.029733e+000
3.007266985302906e-002	2.198547e+001	2.029708e+000
3.007906643392107e-002	2.198419e+001	2.029675e+000
3.008607369273290e-002	2.198279e+001	2.029645e+000
3.009153921012854e-002	2.198169e+001	2.029625e+000
3.009814578287335e-002	2.198037e+001	2.029598e+000
3.010437534711620e-002	2.197912e+001	2.029568e+000
3.011190520844892e-002	2.197762e+001	2.029539e+000
3.011978428204193e-002	2.197604e+001	2.029521e+000
3.012820139975130e-002	2.197436e+001	2.029508e+000
3.013717145643035e-002	2.197257e+001	2.029496e+000
3.014564099196279e-002	2.197087e+001	2.029493e+000
3.015564099196279e-002	2.196887e+001	2.029499e+000
3.016483205318577e-002	2.196703e+001	2.029504e+000
3.017483205318577e-002	2.196503e+001	2.029508e+000
3.018416451354508e-002	2.196317e+001	2.029516e+000
3.019416451354508e-002	2.196117e+001	2.029523e+000
3.020416451354508e-002	2.195917e+001	2.029523e+000
3.021416451354508e-002	2.195717e+001	2.029523e+000
3.022416451354508e-002	2.195517e+001	2.029525e+000
3.023416451354508e-002	2.195317e+001	2.029522e+000
3.024416451354508e-002	2.195117e+001	2.029517e+000
3.025416451354508e-002	2.194917e+001	2.029515e+000
3.026416451354507e-002	2.194717e+001	2.029513e+000
3.027416451354507e-002	2.194517e+001	2.029509e+000
3.028416451354507e-002	2.194317e+001	2.029506e+000
3.029416451354507e-002	2.194117e+001	2.029505e+000
3.030416451354507e-002	2.193917e+001	2.029503e+000
3.031416451354507e-002	2.193717e+001	2.029500e+000
3.032416451354507e-002	2.193517e+001	2.029500e+000
3.033416451354507e-002	2.193317e+001	2.029499e+000
3.034416451354507e-002	2.193117e+001	2.029496e+000
3.035416451354507e-002	2.192917e+001	2.029495e+000
3.036416451354507e-002	2.192717e+001	2.029494e+000
3.037416451354507e-002	2.192517e+001	2.029492e+000
3.038416451354507e-002	2.192317e+001	2.029490e+000
3.039416451354507e-002	2.192117e+001	2.029489e+000
3.040416451354507e-002	2.191917e+001	2.029487e+000
3.041416451354507e-002	2.191717e+001	2.029485e+000
3.042416451354507e-002	2.191517e+001	2.029484e+000
3.043416451354507e-002	2.191317e+001	2.029482e+000
3.044416451354507e-002	2.191117e+001	2.029480e+000
3.045416451354507e-002	2.190917e+001	2.029478e+000
3.046416451354507e-002	2.190717e+001	2.029477e+000
3.047416451354507e-002	2.190517e+001	2.029475e+000
3.048416451354507e-002	2.190317e+001	2.029473e+000
3.049416451354507e-002	2.190117e+001	2.029472e+000
3.050416451354506e-002	2.189917e+001	2.029470e+000
3.051416451354506e-002	2.189717e+001	2.029469e+000
3.052416451354506e-002	2.189517e+001	2.029467e+000
3.053416451354506e-002	2.189317e+001	2.029465e+000
3.054416451354506e-002	2.189117e+001	2.029464e+000
3.055416451354506e-002	2.188917e+001	2.029462e+000
3.056416451354506e-002	2.188717e+001	2.029460e+000
3.057416451354506e-002	2.188517e+001	2.029459e+000
3.058416451354506e-002	2.188317e+001	2.029457e+000
3.059416451354506e-002	2.188117e+001	2.029455e+000
3.060416451354506e-002	2.187917e+001	2.029454e+000
3.061416451354506e-002	2.187717e+001	2.029452e+000
3.062416451354506e-002	2.187517e+001	2.029450e+000
3.063416451354506e-002	2.187317e+001	2.029449e+000
3.064416451354506e-002	2.187117e+001	2.029447e+000
3.065416451354506e-002	2.186917e+001	2.029445e+000
3.066416451354506e-002	2.186717e+001	2.029444e+000
3.067416451354506e-002	2.186517e+001	2.029442e+000
3.068416451354506e-002	2.186317e+001	2.029440e+000
3.069416451354506e-002	2.186117e+001	2.029438e+000
3.070416451354506e-002	2.185917e+001	2.029437e+000
3.071416451354506e-002	2.185717e+001	2.029435e+000
3.072416451354506e-002	2.185517e+001	2.029433e+000
3.073416451354506e-002	2.185317e+001	2.029432e+000
3.074416451354506e-002	2.185117e+001	2.029430e+000
3.075416451354505e-002	2.184917e+001	2.029428e+000
3.076416451354505e-002	2.184717e+001	2.029427e+000
3.077416451354505e-002	2.184517e+001	2.029425e+000
3.078416451354505e-002	2.184317e+001	2.029423e+000
3.079416451354505e-002	2.184117e+001	2.029422e+000
3.080416451354505e-002	2.183917e+001	2.029420e+000
3.081416451354505e-002	2.183717e+001	2.029418e+000
3.082416451354505e-002	2.183517e+001	2.029417e+000
3.083416451354505e-002	2.183317e+001	2.029415e+000
3.084416451354505e-002	2.183117e+001	2.029413e+000
3.085416451354505e-002	2.182917e+001	2.029412e+000
3.086416451354505e-002	2.182717e+001	2.029410e+000
3.087416451354505e-002	2.182517e+001	2.029408e+000
3.088416451354505e-002	2.182317e+001	2.029407e+000
3.089416451354505e-002	2.182117e+001	2.029405e+000
3.090416451354505e-002	2.181917e+001	2.029403e+000
3.091416451354505e-002	2.181717e+001	2.029402e+000
3.092416451354505e-002	2.181517e+001	2.029400e+000
3.093416451354505e-002	2.181317e+001	2.029398e+000
3.094416451354505e-002	2.181117e+001	2.029397e+000
3.095416451354505e-002	2.180917e+001	2.029395e+000
3.096416451354505e-002	2.180717e+001	2.029393e+000
3.097416451354505e-002	2.180517e+001	2.029392e+000
3.098416451354505e-002	2.180317e+001	2.029390e+000
3.099416451354504e-002	2.180117e+001	2.029388e+000
3.100416451354504e-002	2.179917e+001	2.029387e+000
3.101416451354504e-002	2.179717e+001	2.029385e+000
3.102416451354504e-002	2.179517e+001	2.029383e+000
3.103416451354504e-002	2.179317e+001	2.029381e+000
3.104416451354504e-002	2.179117e+001	2.029380e+000
3.105416451354504e-002	2.178917e+001	2.029378e+000
3.106416451354504e-002	2.178717e+001	2.029377e+000
3.107416451354504e-002	2.178517e+001	2.029375e+000
3.108416451354504e-002	2.178317e+001	2.029373e+000
3.109416451354504e-002	2.178117e+001	2.029371e+000
3.110416451354504e-002	2.177917e+001	2.029370e+000
3.111416451354504e-002	2.177717e+001	2.029368e+000
3.112416451354504e-002	2.177517e+001	2.029366e+000
3.113416451354504e-002	2.177317e+001	2.029365e+000
3.114416451354504e-002	2.177117e+001	2.029363e+000
3.115416451354504e-002	2.176917e+001	2.029361e+000
3.116416451354504e-002	2.176717e+001	2.029360e+000
3.117416451354504e-002	2.176517e+001	2.029358e+000
3.118416451354504e-002	2.176317e+001	2.029356e+000
3.119416451354504e-002	2.176117e+001	2.029355e+000
3.120416451354504e-002	2.175917e+001	2.029353e+000
3.121416451354504e-002	2.175717e+001	2.029351e+000
3.122416451354504e-002	2.175517e+001	2.029350e+000
3.123416451354504e-002	2.175317e+001	2.029348e+000
3.124416451354503e-002	2.175117e+001	2.029346e+000
3.125416451354503e-002	2.174917e+001	2.029345e+000
3.126416451354504e-002	2.174717e+001	2.029343e+000
3.127416451354504e-002	2.174517e+001	2.029341e+000
3.128416451354504e-002	2.174317e+001	2.029340e+000
3.129416451354505e-002	2.174117e+001	2.029338e+000
3.130416451354505e-002	2.173917e+001	2.029336e+000
3.131416451354505e-002	2.173717e+001	2.029335e+000
3.132416451354506e-002	2.173517e+001	2.029333e+000
3.133416451354506e-002	2.173317e+001	2.029331e+000
3.134416451354506e-002	2.173117e+001	2.029330e+000
3.135416451354506e-002	2.172917e+001	2.029328e+000
3.136416451354507e-002	2.172717e+001	2.029326e+000
3.137416451354507e-002	2.172517e+001	2.029325e+000
3.138416451354507e-002	2.172317e+001	2.029323e+000
3.139416451354508e-002	2.172117e+001	2.029321e+000
3.140416451354508e-002	2.171917e+001	2.029319e+000
3.141416451354508e-002	2.171717e+001	2.029318e+000
3.142416451354509e-002	2.171517e+001	2.029316e+000
3.143416451354509e-002	2.171317e+001	2.029314e+000
3.144416451354509e-002	2.171117e+001	2.029313e+000
3.145416451354510e-002	2.170917e+001	2.029311e+000
3.146416451354510e-002	2.170717e+001	2.029309e+000
3.147416451354510e-002	2.170517e+001	2.029308e+000
3.148416451354510e-002	2.170317e+001	2.029306e+000
3.149416451354511e-002	2.170117e+001	2.029304e+000
3.150416451354511e-002	2.169917e+001	2.029303e+000
3.151416451354511e-002	2.169717e+001	2.029301e+000
3.152416451354512e-002	2.169517e+001	2.029299e+000
3.153416451354512e-002	2.169317e+001	2.029298e+000
3.154416451354512e-002	2.169117e+001	2.029296e+000
3.155416451354513e-002	2.168917e+001	2.029294e+000
3.156416451354513e-002	2.168717e+001	2.029293e+000
3.157416451354513e-002	2.168517e+001	2.029291e+000
3.158416451354514e-002	2.168317e+001	2.029289e+000
3.159416451354514e-002	2.168117e+001	2.029287e+000
3.160416451354514e-002	2.167917e+001	2.029286e+000
3.161416451354514e-002	2.167717e+001	2.029284e+000
3.162416451354515e-002	2.167517e+001	2.029283e+000
3.163416451354515e-002	2.167317e+001	2.029281e+000
3.164416451354515e-002	2.167117e+001	2.029279e+000
3.165416451354516e-002	2.166917e+001	2.029277e+000
3.166416451354516e-002	2.166717e+001	2.029276e+000
3.168416451354517e-002	2.166317e+001	2.029272e+000
3.169416451354517e-002	2.166117e+001	2.029271e+000
