Freq.	V(vout)/-I(Vp)
1.25413415841584e+004	1.71266782733967e-001,-4.18905202962494e-001
1.25513425742574e+004	1.71254904236622e-001,-4.18587384076497e-001
1.25613435643564e+004	1.71243027543980e-001,-4.18270067411411e-001
1.25713445544554e+004	1.71231152664811e-001,-4.17953251751336e-001
1.25813455445544e+004	1.71219293850496e-001,-4.17636902569162e-001
1.25913465346534e+004	1.71207415503760e-001,-4.17321101929668e-001
1.26013475247524e+004	1.71195546117961e-001,-4.17005782013492e-001
1.26113485148514e+004	1.71183678580391e-001,-4.16690958278107e-001
1.26213495049505e+004	1.71171812899756e-001,-4.16376629526921e-001
1.26313504950495e+004	1.71159949084712e-001,-4.16062794567338e-001
1.26413514851485e+004	1.71148080017899e-001,-4.15749468961128e-001
1.26513524752475e+004	1.71136219959088e-001,-4.15436618037707e-001
1.26613534653465e+004	1.71124361791719e-001,-4.15124257350819e-001
1.26713544554455e+004	1.71112505524394e-001,-4.14812385722977e-001
1.26813554455445e+004	1.71100665423837e-001,-4.14500968355660e-001
1.26913564356435e+004	1.71088805854038e-001,-4.14190088125361e-001
1.27013574257425e+004	1.71076955339029e-001,-4.13879676631762e-001
1.27113584158415e+004	1.71065106758319e-001,-4.13569749524600e-001
1.27213594059406e+004	1.71053260120384e-001,-4.13260305645077e-001
1.27313603960396e+004	1.71041422566860e-001,-4.12951326947986e-001
1.27413613861386e+004	1.71029579840896e-001,-4.12642846046082e-001
1.27513623762376e+004	1.71017731948535e-001,-4.12334861837983e-001
1.27613633663366e+004	1.71005893166801e-001,-4.12027339353196e-001
1.27713643564356e+004	1.70994056370279e-001,-4.11720294356419e-001
1.27813653465346e+004	1.70982228704573e-001,-4.11413708743127e-001
1.27913663366336e+004	1.70970395904606e-001,-4.11107615299299e-001
1.28013673267326e+004	1.70958557976360e-001,-4.10802012941466e-001
1.28113683168316e+004	1.70946729204946e-001,-4.10496866562071e-001
1.28213693069307e+004	1.70934902460798e-001,-4.10192192021196e-001
1.28313702970297e+004	1.70923084893605e-001,-4.09887971154561e-001
1.28413712871287e+004	1.70911262229926e-001,-4.09584236921019e-001
1.28513722772277e+004	1.70899434475587e-001,-4.09280988254912e-001
1.28613732673267e+004	1.70887615924033e-001,-4.08978189910942e-001
1.28713742574257e+004	1.70875799441447e-001,-4.08675857844371e-001
1.28813752475247e+004	1.70863992181663e-001,-4.08373973830754e-001
1.28913762376237e+004	1.70852179862721e-001,-4.08072571001619e-001
1.29013772277227e+004	1.70840362490297e-001,-4.07771648308731e-001
1.29113782178217e+004	1.70828554366348e-001,-4.07471170368565e-001
1.29213792079208e+004	1.70816748352681e-001,-4.07171153231384e-001
1.29313801980198e+004	1.70804944457505e-001,-4.06871595812544e-001
1.29413811881188e+004	1.70793149839827e-001,-4.06572479814746e-001
1.29513821782178e+004	1.70781343055479e-001,-4.06273855808213e-001
1.29613831683168e+004	1.70769545565035e-001,-4.05975671070212e-001
1.29713841584158e+004	1.70757750225805e-001,-4.05677941745778e-001
1.29813851485148e+004	1.70745957045962e-001,-4.05380666767019e-001
1.29913861386138e+004	1.70734173188880e-001,-4.05083827775498e-001
1.30013871287128e+004	1.70722377196995e-001,-4.04787475591609e-001
1.30113881188118e+004	1.70710590544099e-001,-4.04491557275818e-001
1.30213891089109e+004	1.70698806083010e-001,-4.04196089067490e-001
1.30313900990099e+004	1.70687023821858e-001,-4.03901069915101e-001
1.30413910891089e+004	1.70675250928388e-001,-4.03606481398998e-001
1.30513920792079e+004	1.70663465931448e-001,-4.03312374589352e-001
1.30613930693069e+004	1.70651690318307e-001,-4.03018696329406e-001
1.30713940594059e+004	1.70639916937207e-001,-4.02725462952515e-001
1.30813950495049e+004	1.70628145796169e-001,-4.02432673423448e-001
1.30913960396039e+004	1.70616384067567e-001,-4.02140309260459e-001
1.31013970297029e+004	1.70604617431515e-001,-4.01848404318639e-001
1.31113980198019e+004	1.70592845893181e-001,-4.01556957619088e-001
1.31213990099010e+004	1.70581083792082e-001,-4.01265933193066e-001
1.31314000000000e+004	1.70569323970812e-001,-4.00975347486609e-001
1.31414009900990e+004	1.70557573606351e-001,-4.00685181955808e-001
1.31514019801980e+004	1.70545818369398e-001,-4.00395470627366e-001
1.31614029702970e+004	1.70534058264967e-001,-4.00106212538174e-001
1.31714039603960e+004	1.70522307641958e-001,-3.99817371579068e-001
1.31814049504950e+004	1.70510559338185e-001,-3.99528964289586e-001
1.31914059405940e+004	1.70498820535361e-001,-3.99240972063241e-001
1.32014069306930e+004	1.70487076894501e-001,-3.98953429098406e-001
1.32114079207920e+004	1.70475328420483e-001,-3.98666334447416e-001
1.32214089108910e+004	1.70463589471813e-001,-3.98379651860104e-001
1.32314099009901e+004	1.70451852881395e-001,-3.98093397969468e-001
1.32414108910891e+004	1.70440118656981e-001,-3.97807571790021e-001
1.32514118811881e+004	1.70428393986098e-001,-3.97522154639587e-001
1.32614128712871e+004	1.70416657337153e-001,-3.97237198637615e-001
1.32714138613861e+004	1.70404930257182e-001,-3.96952649708676e-001
1.32814148514851e+004	1.70393205574140e-001,-3.96668524578770e-001
1.32914158415841e+004	1.70381483295640e-001,-3.96384822277534e-001
1.33014168316831e+004	1.70369770614147e-001,-3.96101524059394e-001
1.33114178217821e+004	1.70358045983044e-001,-3.95818682293168e-001
1.33214188118811e+004	1.70346330964229e-001,-3.95536242683622e-001
1.33314198019802e+004	1.70334618380587e-001,-3.95254222049694e-001
1.33414207920792e+004	1.70322908239697e-001,-3.94972619435537e-001
1.33514217821782e+004	1.70311207739059e-001,-3.94691416031817e-001
1.33614227722772e+004	1.70299502507503e-001,-3.94410646585195e-001
1.33714237623762e+004	1.70287792549537e-001,-3.94130310195337e-001
1.33814247524752e+004	1.70276092255512e-001,-3.93850370158460e-001
1.33914257425742e+004	1.70264394442059e-001,-3.93570843404866e-001
1.34014267326732e+004	1.70252699116712e-001,-3.93291728995806e-001
1.34114277227722e+004	1.70241006286937e-001,-3.93013025995474e-001
1.34214287128712e+004	1.70229308763114e-001,-3.92734751436621e-001
1.34314297029703e+004	1.70217620945932e-001,-3.92456868472873e-001
1.34414306930693e+004	1.70205935646741e-001,-3.92179394127029e-001
1.34514316831683e+004	1.70194252872999e-001,-3.91902327474380e-001
1.34614326732673e+004	1.70182587034904e-001,-3.91625631535631e-001
1.34714336633663e+004	1.70170902133980e-001,-3.91349395519512e-001
1.34814346534653e+004	1.70159226982102e-001,-3.91073546410549e-001
1.34914356435643e+004	1.70147554385314e-001,-3.90798101323707e-001
1.35014366336633e+004	1.70135884350903e-001,-3.90523059348278e-001
1.35114376237623e+004	1.70124216886261e-001,-3.90248419576017e-001
1.35214386138613e+004	1.70112551998720e-001,-3.89974181101477e-001
1.35314396039604e+004	1.70100882486622e-001,-3.89700361160643e-001
1.35414405940594e+004	1.70089222774125e-001,-3.89426922591772e-001
1.35514415841584e+004	1.70077565660590e-001,-3.89153882620633e-001
1.35614425742574e+004	1.70065925577833e-001,-3.88881203980827e-001
1.35714435643564e+004	1.70054273686303e-001,-3.88608958492194e-001
1.35814445544554e+004	1.70042617201056e-001,-3.88337127142498e-001
1.35914455445544e+004	1.70030970557184e-001,-3.88065672626143e-001
1.36014465346534e+004	1.70019326548487e-001,-3.87794612260730e-001
1.36114475247524e+004	1.70007685182183e-001,-3.87523945164799e-001
1.36214485148514e+004	1.69996046465441e-001,-3.87253670459519e-001
1.36314495049505e+004	1.69984403185381e-001,-3.86983805564596e-001
1.36414504950495e+004	1.69972769788129e-001,-3.86714313030377e-001
1.36514514851485e+004	1.69961139061899e-001,-3.86445210265972e-001
1.36614524752475e+004	1.69949511013782e-001,-3.86176496403024e-001
1.36714534653465e+004	1.69937900100152e-001,-3.85908133857814e-001
1.36814544554455e+004	1.69926270206092e-001,-3.85640213545890e-001
1.36914554455445e+004	1.69914650236043e-001,-3.85372661186581e-001
1.37014564356435e+004	1.69903032972459e-001,-3.85105494280546e-001
1.37114574257425e+004	1.69891418422327e-001,-3.84838711972241e-001
1.37214584158415e+004	1.69879813823116e-001,-3.84572294970725e-001
1.37314594059406e+004	1.69868204722188e-001,-3.84306279285023e-001
1.37414603960396e+004	1.69856591123024e-001,-3.84040664114331e-001
1.37514613861386e+004	1.69844987496917e-001,-3.83775411690306e-001
1.37614623762376e+004	1.69833386619253e-001,-3.83510539623293e-001
1.37714633663366e+004	1.69821788496993e-001,-3.83246047072605e-001
1.37814643564356e+004	1.69810200374511e-001,-3.82981914667741e-001
1.37914653465346e+004	1.69798600546358e-001,-3.82718197169956e-001
1.38014663366336e+004	1.69787010731826e-001,-3.82454838148932e-001
1.38114673267326e+004	1.69775423700301e-001,-3.82191855306263e-001
1.38214683168316e+004	1.69763839458672e-001,-3.81929247813525e-001
1.38314693069307e+004	1.69752265257240e-001,-3.81666996233418e-001
1.38414702970297e+004	1.69740686617166e-001,-3.81405136949165e-001
1.38514712871287e+004	1.69729103541645e-001,-3.81143669186978e-001
1.38614722772277e+004	1.69717530528008e-001,-3.80882554858174e-001
1.38714732673267e+004	1.69705960338375e-001,-3.80621811773490e-001
1.38814742574257e+004	1.69694400229058e-001,-3.80361420428644e-001
1.38914752475247e+004	1.69682835709023e-001,-3.80101417376697e-001
1.39014762376237e+004	1.69671266781285e-001,-3.79841801855950e-001
1.39114772277227e+004	1.69659707955323e-001,-3.79582535631511e-001
1.39214782178217e+004	1.69648151987115e-001,-3.79323636604877e-001
1.39314792079207e+004	1.69636598883355e-001,-3.79065103973845e-001
1.39414801980198e+004	1.69625055907674e-001,-3.78806918153416e-001
1.39514811881188e+004	1.69613501295903e-001,-3.78549134701448e-001
1.39614821782178e+004	1.69601956825518e-001,-3.78291696467330e-001
1.39714831683168e+004	1.69590415246227e-001,-3.78034621443228e-001
1.39814841584158e+004	1.69578876564654e-001,-3.77777908838486e-001
1.39914851485148e+004	1.69567348050635e-001,-3.77521539000516e-001
1.40014861386138e+004	1.69555815185572e-001,-3.77265548855924e-001
1.40114871287128e+004	1.69544277972204e-001,-3.77009937668516e-001
1.40214881188118e+004	1.69532750947389e-001,-3.76754666880630e-001
1.40314891089108e+004	1.69521226853186e-001,-3.76499754593089e-001
1.40414900990099e+004	1.69509705696087e-001,-3.76245200028933e-001
1.40514910891089e+004	1.69498194753533e-001,-3.75990983454053e-001
1.40614920792079e+004	1.69486672219342e-001,-3.75737160973674e-001
1.40714930693069e+004	1.69475159912645e-001,-3.75483674939772e-001
1.40814940594059e+004	1.69463650569020e-001,-3.75230543543486e-001
1.40914950495049e+004	1.69452144194957e-001,-3.74977766018803e-001
1.41014960396039e+004	1.69440648074303e-001,-3.74725322563455e-001
1.41114970297029e+004	1.69429147659933e-001,-3.74473250477316e-001
1.41214980198019e+004	1.69417642954322e-001,-3.74221549048643e-001
1.41314990099009e+004	1.69406148522631e-001,-3.73970179395516e-001
1.41415000000000e+004	1.69394657092531e-001,-3.73719159817330e-001
1.41515009900990e+004	1.69383168670368e-001,-3.73468489561311e-001
1.41615019801980e+004	1.69371690547829e-001,-3.73218148743016e-001
1.41715029702970e+004	1.69360200875177e-001,-3.72968194015401e-001
1.41815039603960e+004	1.69348721514824e-001,-3.72718567230510e-001
1.41915049504950e+004	1.69337245187675e-001,-3.72469286778039e-001
1.42015059405940e+004	1.69325771900046e-001,-3.72220351915766e-001
1.42115069306930e+004	1.69314308950242e-001,-3.71971742690552e-001
1.42215079207920e+004	1.69302841761768e-001,-3.71723496774960e-001
1.42315089108910e+004	1.69291370336756e-001,-3.71475613480979e-001
1.42415099009901e+004	1.69279909269669e-001,-3.71228053600660e-001
1.42515108910891e+004	1.69268451273284e-001,-3.70980835631528e-001
1.42615118811881e+004	1.69256996353752e-001,-3.70733958844156e-001
1.42715128712871e+004	1.69245551817552e-001,-3.70487403202350e-001
1.42815138613861e+004	1.69234095770045e-001,-3.70241225906589e-001
1.42915148514851e+004	1.69222650118156e-001,-3.69995368307701e-001
1.43015158415841e+004	1.69211207567786e-001,-3.69749848992892e-001
1.43115168316831e+004	1.69199768124998e-001,-3.69504667243089e-001
1.43215178217821e+004	1.69188339103111e-001,-3.69259802952831e-001
1.43315188118811e+004	1.69176905895216e-001,-3.69015294167334e-001
1.43415198019802e+004	1.69165468503195e-001,-3.68771140221157e-001
1.43515207920792e+004	1.69154041551666e-001,-3.68527301579142e-001
1.43615217821782e+004	1.69142617738103e-001,-3.68283796936135e-001
1.43715227722772e+004	1.69131197068481e-001,-3.68040625585120e-001
1.43815237623762e+004	1.69119786864505e-001,-3.67797767337111e-001
1.43915247524752e+004	1.69108365185221e-001,-3.67555279940055e-001
1.44015257425742e+004	1.69096953983518e-001,-3.67313104241752e-001
1.44115267326732e+004	1.69085545949715e-001,-3.67071259026678e-001
1.44215277227722e+004	1.69074141089784e-001,-3.66829743597502e-001
1.44315287128712e+004	1.69062746732396e-001,-3.66588537695719e-001
1.44415297029703e+004	1.69051348239372e-001,-3.66347679738665e-001
1.44515306930693e+004	1.69039945612315e-001,-3.66107169082681e-001
1.44615316831683e+004	1.69028553506944e-001,-3.65866965863987e-001
1.44715326732673e+004	1.69017164604926e-001,-3.65627088974268e-001
1.44815336633663e+004	1.69005778912131e-001,-3.65387537727885e-001
1.44915346534653e+004	1.68994403765866e-001,-3.65148291782220e-001
1.45015356435643e+004	1.68983017177490e-001,-3.64909409432557e-001
1.45115366336633e+004	1.68971641147304e-001,-3.64670831021894e-001
1.45215376237623e+004	1.68960268349587e-001,-3.64432575531368e-001
1.45315386138613e+004	1.68948898790134e-001,-3.64194642284883e-001
1.45415396039604e+004	1.68937532474706e-001,-3.63957030608223e-001
1.45515405940594e+004	1.68926169409043e-001,-3.63719739829151e-001
1.45615415841584e+004	1.68914802257027e-001,-3.63482789048033e-001
1.45715425742574e+004	1.68903445706587e-001,-3.63246138070643e-001
1.45815435643564e+004	1.68892092423056e-001,-3.63009805985124e-001
1.45915445544554e+004	1.68880742412143e-001,-3.62773792126563e-001
1.46015455445544e+004	1.68869410375172e-001,-3.62538056162641e-001
1.46115465346534e+004	1.68858059580134e-001,-3.62302696589686e-001
1.46215475247524e+004	1.68846719422515e-001,-3.62067633425530e-001
1.46315485148514e+004	1.68835382560118e-001,-3.61832885847319e-001
1.46415495049505e+004	1.68824048998547e-001,-3.61598453199423e-001
1.46515504950495e+004	1.68812718743378e-001,-3.61364334828007e-001
1.46615514851485e+004	1.68801391800206e-001,-3.61130530081012e-001
1.46715524752475e+004	1.68790060816128e-001,-3.60897058254726e-001
1.46815534653465e+004	1.68778740512118e-001,-3.60663878823486e-001
1.46915544554455e+004	1.68767423536759e-001,-3.60431011071274e-001
1.47015554455445e+004	1.68756109895579e-001,-3.60198454353165e-001
1.47115564356435e+004	1.68744814323382e-001,-3.59966168004854e-001
1.47215574257425e+004	1.68733507370162e-001,-3.59734231395431e-001
1.47315584158415e+004	1.68722196399823e-001,-3.59502623938832e-001
1.47415594059405e+004	1.68710896151821e-001,-3.59271304927854e-001
1.47515603960396e+004	1.68699599265370e-001,-3.59040293753170e-001
1.47615613861386e+004	1.68688305745921e-001,-3.58809589780426e-001
1.47715623762376e+004	1.68677015598885e-001,-3.58579192377076e-001
1.47815633663366e+004	1.68665721454051e-001,-3.58349121035022e-001
1.47915643564356e+004	1.68654438066436e-001,-3.58119334895770e-001
1.48015653465346e+004	1.68643158067391e-001,-3.57889853438633e-001
1.48115663366336e+004	1.68631881462274e-001,-3.57660676037929e-001
1.48215673267326e+004	1.68620623020351e-001,-3.57431761696054e-001
1.48315683168316e+004	1.68609353222292e-001,-3.57203190506082e-001
1.48415693069306e+004	1.68598079448976e-001,-3.56974941724819e-001
1.48515702970297e+004	1.68586816474431e-001,-3.56746974311587e-001
1.48615712871287e+004	1.68575556920379e-001,-3.56519307852122e-001
1.48715722772277e+004	1.68564300792081e-001,-3.56291941730990e-001
1.48815732673267e+004	1.68553055486419e-001,-3.56064855051262e-001
1.48915742574257e+004	1.68541806227017e-001,-3.55838087751003e-001
1.49015752475247e+004	1.68530553014203e-001,-3.55611639267977e-001
1.49115762376237e+004	1.68519310641319e-001,-3.55385468378992e-001
1.49215772277227e+004	1.68508071720328e-001,-3.55159594776014e-001
1.49315782178217e+004	1.68496836256375e-001,-3.54934017853687e-001
1.49415792079207e+004	1.68485611656043e-001,-3.54708716628740e-001
1.49515801980198e+004	1.68474383123306e-001,-3.54483731241755e-001
1.49615811881188e+004	1.68463150658367e-001,-3.54259061140326e-001
1.49715821782178e+004	1.68451929074120e-001,-3.54034664918466e-001
1.49815831683168e+004	1.68440710972578e-001,-3.53810562374468e-001
1.49915841584158e+004	1.68429496358849e-001,-3.53586752912566e-001
1.50015851485148e+004	1.68418292649386e-001,-3.53363215462815e-001
1.50115861386138e+004	1.68407077615142e-001,-3.53140010860333e-001
1.50215871287128e+004	1.68395873495267e-001,-3.52917077086666e-001
1.50315881188118e+004	1.68384672883420e-001,-3.52694434028419e-001
1.50415891089108e+004	1.68373475784588e-001,-3.52472081097986e-001
1.50515900990099e+004	1.68362289623602e-001,-3.52249997152838e-001
1.50615910891089e+004	1.68351099567551e-001,-3.52028222705046e-001
1.50715920792079e+004	1.68339905616383e-001,-3.51806757219793e-001
1.50815930693069e+004	1.68328722619615e-001,-3.51585558955061e-001
1.50915940594059e+004	1.68317543160756e-001,-3.51364647903316e-001
1.51015950495049e+004	1.68306367244748e-001,-3.51144023486276e-001
1.51115960396039e+004	1.68295202306458e-001,-3.50923664474504e-001
1.51215970297029e+004	1.68284033492558e-001,-3.50703611582338e-001
1.51315980198019e+004	1.68272860802786e-001,-3.50483864284448e-001
1.51415990099009e+004	1.68261699107106e-001,-3.50264380654903e-001
1.51516000000000e+004	1.68250540978694e-001,-3.50045180792043e-001
1.51616009900990e+004	1.68239386422401e-001,-3.49826264126825e-001
1.51716019801980e+004	1.68228242883366e-001,-3.49607609342401e-001
1.51816029702970e+004	1.68217095487469e-001,-3.49389257355554e-001
1.51916039603960e+004	1.68205944234296e-001,-3.49171207650141e-001
1.52016049504950e+004	1.68194804014536e-001,-3.48953418116000e-001
1.52116059405940e+004	1.68183667390862e-001,-3.48735908957287e-001
1.52216069306930e+004	1.68172534368034e-001,-3.48518679614023e-001
1.52316079207920e+004	1.68161412401651e-001,-3.48301708681618e-001
1.52416089108910e+004	1.68150279143876e-001,-3.48085058141552e-001
1.52516099009901e+004	1.68139156952003e-001,-3.47868664899837e-001
1.52616108910891e+004	1.68128038379816e-001,-3.47652549248781e-001
1.52716118811881e+004	1.68116923432061e-001,-3.47436710635688e-001
1.52816128712871e+004	1.68105812113354e-001,-3.47221148509648e-001
1.52916138613861e+004	1.68094711889923e-001,-3.47005841377937e-001
1.53016148514851e+004	1.68083600381808e-001,-3.46790851521428e-001
1.53116158415841e+004	1.68072499978206e-001,-3.46576115564533e-001
1.53216168316831e+004	1.68061403222209e-001,-3.46361653904942e-001
1.53316178217821e+004	1.68050310118394e-001,-3.46147465998942e-001
1.53416188118811e+004	1.68039228141911e-001,-3.45933530280364e-001
1.53516198019802e+004	1.68028142358056e-001,-3.45719888239646e-001
1.53616207920792e+004	1.68017052765948e-001,-3.45506539385746e-001
1.53716217821782e+004	1.68005974316632e-001,-3.45293441084699e-001
1.53816227722772e+004	1.67994899542282e-001,-3.45080613839754e-001
1.53916237623762e+004	1.67983828447419e-001,-3.44868057115668e-001
1.54016247524752e+004	1.67972768517984e-001,-3.44655749258036e-001
1.54116257425742e+004	1.67961704797395e-001,-3.44443731959524e-001
1.54216267326732e+004	1.67950637284578e-001,-3.44232004737732e-001
1.54316277227722e+004	1.67939580952479e-001,-3.44020524773077e-001
1.54416287128712e+004	1.67928528322175e-001,-3.43809312674365e-001
1.54516297029702e+004	1.67917479398126e-001,-3.43598367914695e-001
1.54616306930693e+004	1.67906441677291e-001,-3.43387668750947e-001
1.54716316831683e+004	1.67895400180834e-001,-3.43177257078239e-001
1.54816326732673e+004	1.67884354907541e-001,-3.42967132422424e-001
1.54916336633663e+004	1.67873320852476e-001,-3.42757251778333e-001
1.55016346534653e+004	1.67862290525564e-001,-3.42547635859918e-001
1.55116356435643e+004	1.67851263931176e-001,-3.42338284148501e-001
1.55216366336633e+004	1.67840248577407e-001,-3.42129174812185e-001
1.55316376237623e+004	1.67829229462900e-001,-3.41920349948372e-001
1.55416386138613e+004	1.67818206586271e-001,-3.41711809091143e-001
1.55516396039603e+004	1.67807194965060e-001,-3.41503509049207e-001
1.55616405940594e+004	1.67796187097848e-001,-3.41295470641740e-001
1.55716415841584e+004	1.67785182988923e-001,-3.41087693358123e-001
1.55816425742574e+004	1.67774190157677e-001,-3.40880155277386e-001
1.55916435643564e+004	1.67763193579900e-001,-3.40672898699292e-001
1.56016445544554e+004	1.67752193254055e-001,-3.40465923165991e-001
1.56116455445544e+004	1.67741204220499e-001,-3.40259185299650e-001
1.56216465346534e+004	1.67730218966267e-001,-3.40052706024681e-001
1.56316475247524e+004	1.67719237495571e-001,-3.39846484838396e-001
1.56416485148514e+004	1.67708259812545e-001,-3.39640521239637e-001
1.56516495049504e+004	1.67697285921350e-001,-3.39434814728359e-001
1.56616504950495e+004	1.67686308295509e-001,-3.39229386347524e-001
1.56716514851485e+004	1.67675341998403e-001,-3.39024192532761e-001
1.56816524752475e+004	1.67664379505471e-001,-3.38819254313389e-001
1.56916534653465e+004	1.67653420820823e-001,-3.38614571194559e-001
1.57016544554455e+004	1.67642481025415e-001,-3.38410099469600e-001
1.57116554455445e+004	1.67631529973465e-001,-3.38205925040127e-001
1.57216564356435e+004	1.67620575199609e-001,-3.38002025873524e-001
1.57316574257425e+004	1.67609631790662e-001,-3.37798358218262e-001
1.57416584158415e+004	1.67598692210256e-001,-3.37594943208634e-001
1.57516594059405e+004	1.67587756462379e-001,-3.37391780357530e-001
1.57616603960396e+004	1.67576824551027e-001,-3.37188869179039e-001
1.57716613861386e+004	1.67565896480202e-001,-3.36986209188428e-001
1.57816623762376e+004	1.67554964699588e-001,-3.36783821638758e-001
1.57916633663366e+004	1.67544044319682e-001,-3.36581662591203e-001
1.58016643564356e+004	1.67533127792156e-001,-3.36379753285022e-001
1.58116653465346e+004	1.67522215120931e-001,-3.36178093240517e-001
1.58216663366336e+004	1.67511321434502e-001,-3.35976638376348e-001
1.58316673267326e+004	1.67500416491634e-001,-3.35775475388556e-001
1.58416683168316e+004	1.67489507850468e-001,-3.35574582064616e-001
1.58516693069306e+004	1.67478610645477e-001,-3.35373914278206e-001
1.58616702970297e+004	1.67467717316237e-001,-3.35173493373336e-001
1.58716712871287e+004	1.67456827866574e-001,-3.34973318877742e-001
1.58816722772277e+004	1.67445942300344e-001,-3.34773390320194e-001
1.58916732673267e+004	1.67435060621350e-001,-3.34573707230767e-001
1.59016742574257e+004	1.67424175254872e-001,-3.34374291072261e-001
1.59116752475247e+004	1.67413301359709e-001,-3.34175097530353e-001
1.59216762376237e+004	1.67402431363159e-001,-3.33976148053938e-001
1.59316772277227e+004	1.67391565269008e-001,-3.33777442177772e-001
1.59416782178217e+004	1.67380718254506e-001,-3.33578935444704e-001
1.59516792079207e+004	1.67369859980483e-001,-3.33380715345920e-001
1.59616801980198e+004	1.67358998029166e-001,-3.33182759488252e-001
1.59716811881188e+004	1.67348147583993e-001,-3.32985023369141e-001
1.59816821782178e+004	1.67337301059823e-001,-3.32787528542320e-001
1.59916831683168e+004	1.67326458460366e-001,-3.32590274549548e-001
1.60016841584158e+004	1.67315619789274e-001,-3.32393260934006e-001
1.60116851485148e+004	1.67304785050225e-001,-3.32196487239823e-001
1.60216861386138e+004	1.67293946643418e-001,-3.31999975139397e-001
1.60316871287128e+004	1.67283119777252e-001,-3.31803679941672e-001
1.60416881188118e+004	1.67272296854013e-001,-3.31607623304917e-001
1.60516891089108e+004	1.67261477877305e-001,-3.31411804778018e-001
1.60616900990099e+004	1.67250678074447e-001,-3.31216179526648e-001
1.60716910891089e+004	1.67239867005804e-001,-3.31020835837907e-001
1.60816920792079e+004	1.67229052278355e-001,-3.30825751137041e-001
1.60916930693069e+004	1.67218249125710e-001,-3.30630880544298e-001
1.61016940594059e+004	1.67207449937439e-001,-3.30436245822619e-001
1.61116950495049e+004	1.67196654717074e-001,-3.30241846527601e-001
1.61216960396039e+004	1.67185871092752e-001,-3.30047659926065e-001
1.61316970297029e+004	1.67175083820859e-001,-3.29853730139509e-001
1.61416980198019e+004	1.67164292898452e-001,-3.29660056775848e-001
1.61516990099009e+004	1.67153513584704e-001,-3.29466594766283e-001
1.61617000000000e+004	1.67142738256297e-001,-3.29273365978316e-001
1.61717009900990e+004	1.67131966916696e-001,-3.29080369974215e-001
1.61817019801980e+004	1.67121199569305e-001,-3.28887606317475e-001
1.61917029702970e+004	1.67110443857344e-001,-3.28695052168208e-001
1.62017039603960e+004	1.67099676864940e-001,-3.28502774304881e-001
1.62117049504950e+004	1.67088921514745e-001,-3.28310705081423e-001
1.62217059405940e+004	1.67078170170404e-001,-3.28118866469787e-001
1.62317069306930e+004	1.67067422835284e-001,-3.27927258038883e-001
1.62417079207920e+004	1.67056679512749e-001,-3.27735879358621e-001
1.62517089108910e+004	1.67045947858992e-001,-3.27544707497791e-001
1.62617099009900e+004	1.67035212573843e-001,-3.27353787016610e-001
1.62717108910891e+004	1.67024473654011e-001,-3.27163117537289e-001
1.62817118811881e+004	1.67013746415144e-001,-3.26972653580461e-001
1.62917128712871e+004	1.67003023205446e-001,-3.26782417240098e-001
1.63017138613861e+004	1.66992304028217e-001,-3.26592408092495e-001
1.63117148514851e+004	1.66981596552858e-001,-3.26402603114744e-001
1.63217158415841e+004	1.66970885452601e-001,-3.26213047069540e-001
1.63317168316831e+004	1.66960170723982e-001,-3.26023739585551e-001
1.63417178217821e+004	1.66949467709193e-001,-3.25834634993571e-001
1.63517188118811e+004	1.66938768743102e-001,-3.25645755491829e-001
1.63617198019801e+004	1.66928073828932e-001,-3.25457100662939e-001
1.63717207920792e+004	1.66917390649399e-001,-3.25268647392221e-001
1.63817217821782e+004	1.66906703850800e-001,-3.25080440644984e-001
1.63917227722772e+004	1.66896013429591e-001,-3.24892480055943e-001
1.64017237623762e+004	1.66885334754802e-001,-3.24704719765850e-001
1.64117247524752e+004	1.66874660147737e-001,-3.24517182077399e-001
1.64217257425742e+004	1.66863989611567e-001,-3.24329866579288e-001
1.64317267326732e+004	1.66853330842524e-001,-3.24142750064780e-001
1.64417277227722e+004	1.66842668459701e-001,-3.23955877701687e-001
1.64517287128712e+004	1.66832002459359e-001,-3.23769249130978e-001
1.64617297029703e+004	1.66821348237712e-001,-3.23582818303031e-001
1.64717306930693e+004	1.66810698102398e-001,-3.23396607624799e-001
1.64817316831683e+004	1.66800052056490e-001,-3.23210616691097e-001
1.64917326732673e+004	1.66789410103039e-001,-3.23024845097784e-001
1.65017336633663e+004	1.66778779954246e-001,-3.22839269530466e-001
1.65117346534653e+004	1.66768146197027e-001,-3.22653935393371e-001
1.65217356435643e+004	1.66757508827495e-001,-3.22468842334425e-001
1.65317366336633e+004	1.66746883273970e-001,-3.22283944081591e-001
1.65417376237624e+004	1.66736261827906e-001,-3.22099263163502e-001
1.65517386138614e+004	1.66725644492275e-001,-3.21914799181960e-001
1.65617396039604e+004	1.66715038993196e-001,-3.21730528729940e-001
1.65717405940594e+004	1.66704429889667e-001,-3.21546497414307e-001
1.65817415841584e+004	1.66693817177577e-001,-3.21362704889131e-001
1.65917425742574e+004	1.66683216313165e-001,-3.21179104691300e-001
1.66017435643564e+004	1.66672619573860e-001,-3.20995719453672e-001
1.66117445544554e+004	1.66662026962560e-001,-3.20812548783856e-001
1.66217455445544e+004	1.66651446219359e-001,-3.20629569182317e-001
1.66317465346535e+004	1.66640861875051e-001,-3.20446826458553e-001
1.66417475247525e+004	1.66630273925393e-001,-3.20264320272333e-001
