Freq.	V(vout)
9.09913272632204e-001	(-3.18948173059450e-002dB,-1.27274040677339e-005°)
9.12010839355862e-001	(-3.18948173059499e-002dB,-1.27567437642236e-005°)
9.14113241470202e-001	(-3.18948173059538e-002dB,-1.27861510956989e-005°)
9.16220490121952e-001	(-3.18948173059567e-002dB,-1.28156262180745e-005°)
9.18332596483533e-001	(-3.18948173059596e-002dB,-1.28451692876248e-005°)
9.20449571753123e-001	(-3.18948173059625e-002dB,-1.28747804609834e-005°)
9.22571427154715e-001	(-3.18948173059654e-002dB,-1.29044598951467e-005°)
9.24698173938174e-001	(-3.18948173059644e-002dB,-1.29342077474717e-005°)
9.26829823379301e-001	(-3.18948173059683e-002dB,-1.29640241756787e-005°)
9.28966386779888e-001	(-3.18948173059712e-002dB,-1.29939093378512e-005°)
9.31107875467781e-001	(-3.18948173059770e-002dB,-1.30238633924377e-005°)
9.33254300796942e-001	(-3.18948173059818e-002dB,-1.30538864982513e-005°)
9.35405674147503e-001	(-3.18948173059847e-002dB,-1.30839788144715e-005°)
9.37562006925831e-001	(-3.18948173059905e-002dB,-1.31141405006452e-005°)
9.39723310564588e-001	(-3.18948173059915e-002dB,-1.31443717166860e-005°)
9.41889596522791e-001	(-3.18948173059963e-002dB,-1.31746726228776e-005°)
9.44060876285873e-001	(-3.18948173060012e-002dB,-1.32050433798715e-005°)
9.46237161365743e-001	(-3.18948173060041e-002dB,-1.32354841486911e-005°)
9.48418463300847e-001	(-3.18948173060089e-002dB,-1.32659950907302e-005°)
9.50604793656231e-001	(-3.18948173060089e-002dB,-1.32965763677545e-005°)
9.52796164023601e-001	(-3.18948173060128e-002dB,-1.33272281419033e-005°)
9.54992586021385e-001	(-3.18948173060157e-002dB,-1.33579505756890e-005°)
9.57194071294793e-001	(-3.18948173060225e-002dB,-1.33887438319985e-005°)
9.59400631515882e-001	(-3.18948173060273e-002dB,-1.34196080740953e-005°)
9.61612278383613e-001	(-3.18948173060302e-002dB,-1.34505434656183e-005°)
9.63829023623919e-001	(-3.18948173060351e-002dB,-1.34815501705835e-005°)
9.66050878989762e-001	(-3.18948173060360e-002dB,-1.35126283533859e-005°)
9.68277856261197e-001	(-3.18948173060418e-002dB,-1.35437781787987e-005°)
9.70509967245438e-001	(-3.18948173060447e-002dB,-1.35749998119750e-005°)
9.72747223776913e-001	(-3.18948173060457e-002dB,-1.36062934184490e-005°)
9.74989637717335e-001	(-3.18948173060534e-002dB,-1.36376591641364e-005°)
9.77237220955758e-001	(-3.18948173060525e-002dB,-1.36690972153349e-005°)
9.79489985408646e-001	(-3.18948173060573e-002dB,-1.37006077387264e-005°)
9.81747943019932e-001	(-3.18948173060651e-002dB,-1.37321909013762e-005°)
9.84011105761081e-001	(-3.18948173060680e-002dB,-1.37638468707349e-005°)
9.86279485631157e-001	(-3.18948173060689e-002dB,-1.37955758146394e-005°)
9.88553094656885e-001	(-3.18948173060738e-002dB,-1.38273779013142e-005°)
9.90831944892714e-001	(-3.18948173060786e-002dB,-1.38592532993696e-005°)
9.93116048420880e-001	(-3.18948173060825e-002dB,-1.38912021778066e-005°)
9.95405417351473e-001	(-3.18948173060864e-002dB,-1.39232247060146e-005°)
9.97700063822499e-001	(-3.18948173060912e-002dB,-1.39553210537739e-005°)
9.99999999999946e-001	(-3.18948173060941e-002dB,-1.39874913912567e-005°)
1.00230523807785e+000	(-3.18948173060970e-002dB,-1.40197358890261e-005°)
1.00461579027834e+000	(-3.18948173061028e-002dB,-1.40520547180396e-005°)
1.00693166885175e+000	(-3.18948173061086e-002dB,-1.40844480496483e-005°)
1.00925288607663e+000	(-3.18948173061115e-002dB,-1.41169160555986e-005°)
1.01157945425984e+000	(-3.18948173061183e-002dB,-1.41494589080323e-005°)
1.01391138573662e+000	(-3.18948173061202e-002dB,-1.41820767794887e-005°)
1.01624869287064e+000	(-3.18948173061231e-002dB,-1.42147698429048e-005°)
1.01859138805406e+000	(-3.18948173061280e-002dB,-1.42475382716149e-005°)
1.02093948370762e+000	(-3.18948173061318e-002dB,-1.42803822393548e-005°)
1.02329299228070e+000	(-3.18948173061357e-002dB,-1.43133019202598e-005°)
1.02565192625135e+000	(-3.18948173061386e-002dB,-1.43462974888667e-005°)
1.02801629812642e+000	(-3.18948173061425e-002dB,-1.43793691201149e-005°)
1.03038612044156e+000	(-3.18948173061454e-002dB,-1.44125169893469e-005°)
1.03276140576134e+000	(-3.18948173061493e-002dB,-1.44457412723089e-005°)
1.03514216667929e+000	(-3.18948173061551e-002dB,-1.44790421451534e-005°)
1.03752841581796e+000	(-3.18948173061619e-002dB,-1.45124197844379e-005°)
1.03992016582900e+000	(-3.18948173061648e-002dB,-1.45458743671275e-005°)
1.04231742939325e+000	(-3.18948173061667e-002dB,-1.45794060705950e-005°)
1.04472021922074e+000	(-3.18948173061754e-002dB,-1.46130150726219e-005°)
1.04712854805084e+000	(-3.18948173061822e-002dB,-1.46467015514004e-005°)
1.04954242865226e+000	(-3.18948173061831e-002dB,-1.46804656855324e-005°)
1.05196187382316e+000	(-3.18948173061909e-002dB,-1.47143076540319e-005°)
1.05438689639120e+000	(-3.18948173061938e-002dB,-1.47482276363259e-005°)
1.05681750921360e+000	(-3.18948173061986e-002dB,-1.47822258122546e-005°)
1.05925372517723e+000	(-3.18948173061977e-002dB,-1.48163023620731e-005°)
1.06169555719867e+000	(-3.18948173062035e-002dB,-1.48504574664518e-005°)
1.06414301822426e+000	(-3.18948173062102e-002dB,-1.48846913064778e-005°)
1.06659612123020e+000	(-3.18948173062131e-002dB,-1.49190040636552e-005°)
1.06905487922260e+000	(-3.18948173062199e-002dB,-1.49533959199072e-005°)
1.07151930523755e+000	(-3.18948173062219e-002dB,-1.49878670575756e-005°)
1.07398941234118e+000	(-3.18948173062286e-002dB,-1.50224176594231e-005°)
1.07646521362977e+000	(-3.18948173062335e-002dB,-1.50570479086338e-005°)
1.07894672222977e+000	(-3.18948173062393e-002dB,-1.50917579888136e-005°)
1.08143395129788e+000	(-3.18948173062441e-002dB,-1.51265480839917e-005°)
1.08392691402114e+000	(-3.18948173062451e-002dB,-1.51614183786224e-005°)
1.08642562361700e+000	(-3.18948173062519e-002dB,-1.51963690575835e-005°)
1.08893009333337e+000	(-3.18948173062567e-002dB,-1.52314003061810e-005°)
1.09144033644869e+000	(-3.18948173062606e-002dB,-1.52665123101466e-005°)
1.09395636627203e+000	(-3.18948173062712e-002dB,-1.53017052556405e-005°)
1.09647819614312e+000	(-3.18948173062732e-002dB,-1.53369793292529e-005°)
1.09900583943246e+000	(-3.18948173062819e-002dB,-1.53723347180026e-005°)
1.10153930954135e+000	(-3.18948173062819e-002dB,-1.54077716093407e-005°)
1.10407861990201e+000	(-3.18948173062877e-002dB,-1.54432901911498e-005°)
1.10662378397760e+000	(-3.18948173062886e-002dB,-1.54788906517466e-005°)
1.10917481526234e+000	(-3.18948173062964e-002dB,-1.55145731798807e-005°)
1.11173172728153e+000	(-3.18948173063003e-002dB,-1.55503379647376e-005°)
1.11429453359167e+000	(-3.18948173063070e-002dB,-1.55861851959378e-005°)
1.11686324778050e+000	(-3.18948173063128e-002dB,-1.56221150635406e-005°)
1.11943788346709e+000	(-3.18948173063177e-002dB,-1.56581277580427e-005°)
1.12201845430190e+000	(-3.18948173063235e-002dB,-1.56942234703790e-005°)
1.12460497396686e+000	(-3.18948173063303e-002dB,-1.57304023919260e-005°)
1.12719745617545e+000	(-3.18948173063332e-002dB,-1.57666647145005e-005°)
1.12979591467273e+000	(-3.18948173063419e-002dB,-1.58030106303618e-005°)
1.13240036323549e+000	(-3.18948173063457e-002dB,-1.58394403322123e-005°)
1.13501081567225e+000	(-3.18948173063506e-002dB,-1.58759540131988e-005°)
1.13762728582336e+000	(-3.18948173063545e-002dB,-1.59125518669131e-005°)
1.14024978756110e+000	(-3.18948173063583e-002dB,-1.59492340873932e-005°)
1.14287833478971e+000	(-3.18948173063651e-002dB,-1.59860008691246e-005°)
1.14551294144547e+000	(-3.18948173063728e-002dB,-1.60228524070416e-005°)
1.14815362149682e+000	(-3.18948173063777e-002dB,-1.60597888965269e-005°)
1.15080038894437e+000	(-3.18948173063845e-002dB,-1.60968105334142e-005°)
1.15345325782102e+000	(-3.18948173063883e-002dB,-1.61339175139887e-005°)
1.15611224219203e+000	(-3.18948173063932e-002dB,-1.61711100349876e-005°)
1.15877735615506e+000	(-3.18948173063970e-002dB,-1.62083882936021e-005°)
1.16144861384027e+000	(-3.18948173064028e-002dB,-1.62457524874778e-005°)
1.16412602941042e+000	(-3.18948173064096e-002dB,-1.62832028147160e-005°)
1.16680961706089e+000	(-3.18948173064135e-002dB,-1.63207394738747e-005°)
1.16949939101980e+000	(-3.18948173064212e-002dB,-1.63583626639694e-005°)
1.17219536554806e+000	(-3.18948173064270e-002dB,-1.63960725844744e-005°)
1.17489755493946e+000	(-3.18948173064270e-002dB,-1.64338694353241e-005°)
1.17760597352074e+000	(-3.18948173064338e-002dB,-1.64717534169137e-005°)
1.18032063565166e+000	(-3.18948173064406e-002dB,-1.65097247301001e-005°)
1.18304155572509e+000	(-3.18948173064464e-002dB,-1.65477835762034e-005°)
1.18576874816709e+000	(-3.18948173064522e-002dB,-1.65859301570077e-005°)
1.18850222743695e+000	(-3.18948173064580e-002dB,-1.66241646747630e-005°)
1.19124200802730e+000	(-3.18948173064619e-002dB,-1.66624873321846e-005°)
1.19398810446420e+000	(-3.18948173064687e-002dB,-1.67008983324552e-005°)
1.19674053130717e+000	(-3.18948173064735e-002dB,-1.67393978792264e-005°)
1.19949930314931e+000	(-3.18948173064793e-002dB,-1.67779861766187e-005°)
1.20226443461734e+000	(-3.18948173064841e-002dB,-1.68166634292233e-005°)
1.20503594037173e+000	(-3.18948173064919e-002dB,-1.68554298421037e-005°)
1.20781383510671e+000	(-3.18948173064977e-002dB,-1.68942856207949e-005°)
1.21059813355041e+000	(-3.18948173065045e-002dB,-1.69332309713069e-005°)
1.21338885046490e+000	(-3.18948173065113e-002dB,-1.69722661001238e-005°)
1.21618600064630e+000	(-3.18948173065180e-002dB,-1.70113912142063e-005°)
1.21898959892479e+000	(-3.18948173065200e-002dB,-1.70506065209914e-005°)
1.22179966016480e+000	(-3.18948173065258e-002dB,-1.70899122283947e-005°)
1.22461619926498e+000	(-3.18948173065354e-002dB,-1.71293085448117e-005°)
1.22743923115833e+000	(-3.18948173065451e-002dB,-1.71687956791172e-005°)
1.23026877081231e+000	(-3.18948173065490e-002dB,-1.72083738406682e-005°)
1.23310483322884e+000	(-3.18948173065548e-002dB,-1.72480432393045e-005°)
1.23594743344444e+000	(-3.18948173065606e-002dB,-1.72878040853491e-005°)
1.23879658653029e+000	(-3.18948173065655e-002dB,-1.73276565896098e-005°)
1.24165230759234e+000	(-3.18948173065713e-002dB,-1.73676009633812e-005°)
1.24451461177131e+000	(-3.18948173065800e-002dB,-1.74076374184436e-005°)
1.24738351424287e+000	(-3.18948173065858e-002dB,-1.74477661670668e-005°)
1.25025903021764e+000	(-3.18948173065935e-002dB,-1.74879874220092e-005°)
1.25314117494134e+000	(-3.18948173065993e-002dB,-1.75283013965204e-005°)
1.25602996369480e+000	(-3.18948173066013e-002dB,-1.75687083043405e-005°)
1.25892541179409e+000	(-3.18948173066109e-002dB,-1.76092083597033e-005°)
1.26182753459059e+000	(-3.18948173066148e-002dB,-1.76498017773358e-005°)
1.26473634747107e+000	(-3.18948173066226e-002dB,-1.76904887724603e-005°)
1.26765186585777e+000	(-3.18948173066322e-002dB,-1.77312695607951e-005°)
1.27057410520846e+000	(-3.18948173066380e-002dB,-1.77721443585560e-005°)
1.27350308101658e+000	(-3.18948173066438e-002dB,-1.78131133824576e-005°)
1.27643880881127e+000	(-3.18948173066535e-002dB,-1.78541768497126e-005°)
1.27938130415745e+000	(-3.18948173066555e-002dB,-1.78953349780360e-005°)
1.28233058265594e+000	(-3.18948173066613e-002dB,-1.79365879856444e-005°)
1.28528665994354e+000	(-3.18948173066690e-002dB,-1.79779360912563e-005°)
1.28824955169305e+000	(-3.18948173066748e-002dB,-1.80193795140959e-005°)
1.29121927361345e+000	(-3.18948173066826e-002dB,-1.80609184738920e-005°)
1.29419584144991e+000	(-3.18948173066864e-002dB,-1.81025531908796e-005°)
1.29717927098388e+000	(-3.18948173066961e-002dB,-1.81442838858027e-005°)
1.30016957803321e+000	(-3.18948173067029e-002dB,-1.81861107799126e-005°)
1.30316677845222e+000	(-3.18948173067106e-002dB,-1.82280340949712e-005°)
1.30617088813176e+000	(-3.18948173067193e-002dB,-1.82700540532520e-005°)
1.30918192299933e+000	(-3.18948173067242e-002dB,-1.83121708775407e-005°)
1.31219989901912e+000	(-3.18948173067310e-002dB,-1.83543847911369e-005°)
1.31522483219216e+000	(-3.18948173067387e-002dB,-1.83966960178540e-005°)
1.31825673855633e+000	(-3.18948173067426e-002dB,-1.84391047820217e-005°)
1.32129563418649e+000	(-3.18948173067561e-002dB,-1.84816113084877e-005°)
1.32434153519458e+000	(-3.18948173067571e-002dB,-1.85242158226167e-005°)
1.32739445772966e+000	(-3.18948173067668e-002dB,-1.85669185502945e-005°)
1.33045441797801e+000	(-3.18948173067755e-002dB,-1.86097197179249e-005°)
1.33352143216324e+000	(-3.18948173067842e-002dB,-1.86526195524380e-005°)
1.33659551654636e+000	(-3.18948173067861e-002dB,-1.86956182812827e-005°)
1.33967668742585e+000	(-3.18948173067968e-002dB,-1.87387161324345e-005°)
1.34276496113778e+000	(-3.18948173068026e-002dB,-1.87819133343939e-005°)
1.34586035405586e+000	(-3.18948173068103e-002dB,-1.88252101161885e-005°)
1.34896288259157e+000	(-3.18948173068171e-002dB,-1.88686067073727e-005°)
1.35207256319419e+000	(-3.18948173068258e-002dB,-1.89121033380314e-005°)
1.35518941235095e+000	(-3.18948173068345e-002dB,-1.89557002387794e-005°)
1.35831344658707e+000	(-3.18948173068365e-002dB,-1.89993976407630e-005°)
1.36144468246587e+000	(-3.18948173068461e-002dB,-1.90431957756616e-005°)
1.36458313658884e+000	(-3.18948173068558e-002dB,-1.90870948756885e-005°)
1.36772882559576e+000	(-3.18948173068645e-002dB,-1.91310951735924e-005°)
1.37088176616477e+000	(-3.18948173068703e-002dB,-1.91751969026587e-005°)
1.37404197501243e+000	(-3.18948173068800e-002dB,-1.92194002967098e-005°)
1.37720946889386e+000	(-3.18948173068829e-002dB,-1.92637055901082e-005°)
1.38038426460280e+000	(-3.18948173068926e-002dB,-1.93081130177559e-005°)
1.38356637897169e+000	(-3.18948173069013e-002dB,-1.93526228150967e-005°)
1.38675582887180e+000	(-3.18948173069110e-002dB,-1.93972352181176e-005°)
1.38995263121327e+000	(-3.18948173069158e-002dB,-1.94419504633483e-005°)
1.39315680294522e+000	(-3.18948173069255e-002dB,-1.94867687878649e-005°)
1.39636836105585e+000	(-3.18948173069313e-002dB,-1.95316904292899e-005°)
1.39958732257253e+000	(-3.18948173069390e-002dB,-1.95767156257931e-005°)
1.40281370456187e+000	(-3.18948173069487e-002dB,-1.96218446160942e-005°)
1.40604752412983e+000	(-3.18948173069594e-002dB,-1.96670776394619e-005°)
1.40928879842179e+000	(-3.18948173069671e-002dB,-1.97124149357171e-005°)
1.41253754462266e+000	(-3.18948173069720e-002dB,-1.97578567452344e-005°)
1.41579377995699e+000	(-3.18948173069787e-002dB,-1.98034033089411e-005°)
1.41905752168900e+000	(-3.18948173069874e-002dB,-1.98490548683211e-005°)
1.42232878712273e+000	(-3.18948173069971e-002dB,-1.98948116654136e-005°)
1.42560759360210e+000	(-3.18948173070039e-002dB,-1.99406739428174e-005°)
1.42889395851101e+000	(-3.18948173070097e-002dB,-1.99866419436892e-005°)
1.43218789927345e+000	(-3.18948173070223e-002dB,-2.00327159117473e-005°)
1.43548943335356e+000	(-3.18948173070291e-002dB,-2.00788960912707e-005°)
1.43879857825575e+000	(-3.18948173070416e-002dB,-2.01251827271027e-005°)
1.44211535152478e+000	(-3.18948173070484e-002dB,-2.01715760646498e-005°)
1.44543977074583e+000	(-3.18948173070600e-002dB,-2.02180763498850e-005°)
1.44877185354467e+000	(-3.18948173070649e-002dB,-2.02646838293487e-005°)
1.45211161758765e+000	(-3.18948173070726e-002dB,-2.03113987501488e-005°)
1.45545908058187e+000	(-3.18948173070775e-002dB,-2.03582213599629e-005°)
1.45881426027525e+000	(-3.18948173070871e-002dB,-2.04051519070404e-005°)
1.46217717445662e+000	(-3.18948173070958e-002dB,-2.04521906402004e-005°)
1.46554784095582e+000	(-3.18948173071026e-002dB,-2.04993378088405e-005°)
1.46892627764377e+000	(-3.18948173071133e-002dB,-2.05465936629292e-005°)
1.47231250243262e+000	(-3.18948173071239e-002dB,-2.05939584530121e-005°)
1.47570653327580e+000	(-3.18948173071326e-002dB,-2.06414324302129e-005°)
1.47910838816811e+000	(-3.18948173071423e-002dB,-2.06890158462335e-005°)
1.48251808514586e+000	(-3.18948173071510e-002dB,-2.07367089533562e-005°)
1.48593564228691e+000	(-3.18948173071588e-002dB,-2.07845120044459e-005°)
1.48936107771082e+000	(-3.18948173071675e-002dB,-2.08324252529492e-005°)
1.49279440957890e+000	(-3.18948173071762e-002dB,-2.08804489528970e-005°)
1.49623565609434e+000	(-3.18948173071849e-002dB,-2.09285833589072e-005°)
1.49968483550228e+000	(-3.18948173071965e-002dB,-2.09768287261824e-005°)
1.50314196608993e+000	(-3.18948173072042e-002dB,-2.10251853105158e-005°)
1.50660706618664e+000	(-3.18948173072110e-002dB,-2.10736533682885e-005°)
1.51008015416405e+000	(-3.18948173072236e-002dB,-2.11222331564733e-005°)
1.51356124843611e+000	(-3.18948173072304e-002dB,-2.11709249326358e-005°)
1.51705036745924e+000	(-3.18948173072420e-002dB,-2.12197289549350e-005°)
1.52054752973240e+000	(-3.18948173072507e-002dB,-2.12686454821245e-005°)
1.52405275379719e+000	(-3.18948173072565e-002dB,-2.13176747735554e-005°)
1.52756605823797e+000	(-3.18948173072672e-002dB,-2.13668170891756e-005°)
1.53108746168193e+000	(-3.18948173072778e-002dB,-2.14160726895331e-005°)
1.53461698279919e+000	(-3.18948173072885e-002dB,-2.14654418357760e-005°)
1.53815464030293e+000	(-3.18948173073001e-002dB,-2.15149247896549e-005°)
1.54170045294946e+000	(-3.18948173073088e-002dB,-2.15645218135231e-005°)
1.54525443953831e+000	(-3.18948173073214e-002dB,-2.16142331703395e-005°)
1.54881661891238e+000	(-3.18948173073301e-002dB,-2.16640591236680e-005°)
1.55238700995798e+000	(-3.18948173073368e-002dB,-2.17139999376817e-005°)
1.55596563160497e+000	(-3.18948173073485e-002dB,-2.17640558771614e-005°)
1.55955250282685e+000	(-3.18948173073562e-002dB,-2.18142272074991e-005°)
1.56314764264085e+000	(-3.18948173073669e-002dB,-2.18645141946979e-005°)
1.56675107010805e+000	(-3.18948173073775e-002dB,-2.19149171053743e-005°)
1.57036280433345e+000	(-3.18948173073862e-002dB,-2.19654362067597e-005°)
1.57398286446612e+000	(-3.18948173073939e-002dB,-2.20160717667011e-005°)
1.57761126969925e+000	(-3.18948173074046e-002dB,-2.20668240536634e-005°)
1.58124803927028e+000	(-3.18948173074162e-002dB,-2.21176933367303e-005°)
1.58489319246101e+000	(-3.18948173074278e-002dB,-2.21686798856053e-005°)
1.58854674859767e+000	(-3.18948173074356e-002dB,-2.22197839706145e-005°)
1.59220872705107e+000	(-3.18948173074462e-002dB,-2.22710058627061e-005°)
1.59587914723663e+000	(-3.18948173074598e-002dB,-2.23223458334541e-005°)
1.59955802861456e+000	(-3.18948173074704e-002dB,-2.23738041550574e-005°)
1.60324539068994e+000	(-3.18948173074762e-002dB,-2.24253811003430e-005°)
1.60694125301277e+000	(-3.18948173074840e-002dB,-2.24770769427670e-005°)
1.61064563517816e+000	(-3.18948173074965e-002dB,-2.25288919564155e-005°)
1.61435855682638e+000	(-3.18948173075111e-002dB,-2.25808264160057e-005°)
1.61808003764296e+000	(-3.18948173075198e-002dB,-2.26328805968908e-005°)
1.62181009735882e+000	(-3.18948173075266e-002dB,-2.26850547750551e-005°)
1.62554875575038e+000	(-3.18948173075420e-002dB,-2.27373492271216e-005°)
1.62929603263961e+000	(-3.18948173075517e-002dB,-2.27897642303505e-005°)
1.63305194789423e+000	(-3.18948173075604e-002dB,-2.28423000626407e-005°)
1.63681652142770e+000	(-3.18948173075749e-002dB,-2.28949570025319e-005°)
1.64058977319943e+000	(-3.18948173075846e-002dB,-2.29477353292062e-005°)
1.64437172321482e+000	(-3.18948173075933e-002dB,-2.30006353224886e-005°)
1.64816239152540e+000	(-3.18948173076069e-002dB,-2.30536572628498e-005°)
1.65196179822891e+000	(-3.18948173076185e-002dB,-2.31068014314067e-005°)
1.65576996346942e+000	(-3.18948173076311e-002dB,-2.31600681099252e-005°)
1.65958690743745e+000	(-3.18948173076388e-002dB,-2.32134575808188e-005°)
1.66341265037006e+000	(-3.18948173076514e-002dB,-2.32669701271538e-005°)
1.66724721255095e+000	(-3.18948173076621e-002dB,-2.33206060326482e-005°)
1.67109061431060e+000	(-3.18948173076756e-002dB,-2.33743655816744e-005°)
1.67494287602633e+000	(-3.18948173076872e-002dB,-2.34282490592599e-005°)
1.67880401812245e+000	(-3.18948173077008e-002dB,-2.34822567510900e-005°)
1.68267406107036e+000	(-3.18948173077124e-002dB,-2.35363889435074e-005°)
1.68655302538863e+000	(-3.18948173077182e-002dB,-2.35906459235162e-005°)
1.69044093164315e+000	(-3.18948173077308e-002dB,-2.36450279787812e-005°)
1.69433780044722e+000	(-3.18948173077492e-002dB,-2.36995353976310e-005°)
1.69824365246163e+000	(-3.18948173077569e-002dB,-2.37541684690581e-005°)
1.70215850839484e+000	(-3.18948173077685e-002dB,-2.38089274827221e-005°)
1.70608238900301e+000	(-3.18948173077811e-002dB,-2.38638127289491e-005°)
1.71001531509017e+000	(-3.18948173077947e-002dB,-2.39188244987355e-005°)
1.71395730750831e+000	(-3.18948173078024e-002dB,-2.39739630837488e-005°)
1.71790838715747e+000	(-3.18948173078121e-002dB,-2.40292287763275e-005°)
1.72186857498589e+000	(-3.18948173078266e-002dB,-2.40846218694851e-005°)
1.72583789199009e+000	(-3.18948173078401e-002dB,-2.41401426569107e-005°)
1.72981635921499e+000	(-3.18948173078508e-002dB,-2.41957914329693e-005°)
1.73380399775402e+000	(-3.18948173078624e-002dB,-2.42515684927053e-005°)
1.73780082874926e+000	(-3.18948173078779e-002dB,-2.43074741318438e-005°)
1.74180687339150e+000	(-3.18948173078885e-002dB,-2.43635086467899e-005°)
1.74582215292039e+000	(-3.18948173079011e-002dB,-2.44196723346336e-005°)
1.74984668862454e+000	(-3.18948173079108e-002dB,-2.44759654931492e-005°)
1.75388050184164e+000	(-3.18948173079282e-002dB,-2.45323884207973e-005°)
1.75792361395857e+000	(-3.18948173079408e-002dB,-2.45889414167267e-005°)
1.76197604641151e+000	(-3.18948173079514e-002dB,-2.46456247807758e-005°)
1.76603782068604e+000	(-3.18948173079631e-002dB,-2.47024388134739e-005°)
1.77010895831730e+000	(-3.18948173079747e-002dB,-2.47593838160440e-005°)
1.77418948089005e+000	(-3.18948173079902e-002dB,-2.48164600904020e-005°)
1.77827941003880e+000	(-3.18948173079979e-002dB,-2.48736679391610e-005°)
1.78237876744797e+000	(-3.18948173080124e-002dB,-2.49310076656315e-005°)
1.78648757485193e+000	(-3.18948173080260e-002dB,-2.49884795738224e-005°)
1.79060585403517e+000	(-3.18948173080386e-002dB,-2.50460839684451e-005°)
1.79473362683240e+000	(-3.18948173080511e-002dB,-2.51038211549115e-005°)
1.79887091512867e+000	(-3.18948173080647e-002dB,-2.51616914393366e-005°)
1.80301774085945e+000	(-3.18948173080773e-002dB,-2.52196951285470e-005°)
1.80717412601080e+000	(-3.18948173080966e-002dB,-2.52778325300704e-005°)
1.81134009261948e+000	(-3.18948173081082e-002dB,-2.53361039521455e-005°)
1.81551566277301e+000	(-3.18948173081208e-002dB,-2.53945097037212e-005°)
1.81970085860986e+000	(-3.18948173081305e-002dB,-2.54530500944601e-005°)
1.82389570231951e+000	(-3.18948173081460e-002dB,-2.55117254347366e-005°)
1.82810021614262e+000	(-3.18948173081615e-002dB,-2.55705360356414e-005°)
1.83231442237109e+000	(-3.18948173081702e-002dB,-2.56294822089830e-005°)
1.83653834334822e+000	(-3.18948173081828e-002dB,-2.56885642672881e-005°)
1.84077200146883e+000	(-3.18948173082031e-002dB,-2.57477825238034e-005°)
1.84501541917935e+000	(-3.18948173082166e-002dB,-2.58071372924991e-005°)
1.84926861897795e+000	(-3.18948173082263e-002dB,-2.58666288880673e-005°)
1.85353162341468e+000	(-3.18948173082408e-002dB,-2.59262576259270e-005°)
1.85780445509157e+000	(-3.18948173082525e-002dB,-2.59860238222234e-005°)
1.86208713666274e+000	(-3.18948173082689e-002dB,-2.60459277938316e-005°)
1.86637969083454e+000	(-3.18948173082825e-002dB,-2.61059698583561e-005°)
1.87068214036567e+000	(-3.18948173082989e-002dB,-2.61661503341340e-005°)
1.87499450806729e+000	(-3.18948173083125e-002dB,-2.62264695402366e-005°)
1.87931681680314e+000	(-3.18948173083270e-002dB,-2.62869277964697e-005°)
1.88364908948967e+000	(-3.18948173083396e-002dB,-2.63475254233770e-005°)
1.88799134909616e+000	(-3.18948173083570e-002dB,-2.64082627422413e-005°)
1.89234361864484e+000	(-3.18948173083705e-002dB,-2.64691400750857e-005°)
1.89670592121101e+000	(-3.18948173083822e-002dB,-2.65301577446753e-005°)
1.90107827992317e+000	(-3.18948173083967e-002dB,-2.65913160745211e-005°)
1.90546071796311e+000	(-3.18948173084122e-002dB,-2.66526153888774e-005°)
1.90985325856611e+000	(-3.18948173084286e-002dB,-2.67140560127474e-005°)
1.91425592502095e+000	(-3.18948173084412e-002dB,-2.67756382718832e-005°)
1.91866874067016e+000	(-3.18948173084567e-002dB,-2.68373624927874e-005°)
1.92309172891002e+000	(-3.18948173084702e-002dB,-2.68992290027166e-005°)
1.92752491319080e+000	(-3.18948173084877e-002dB,-2.69612381296795e-005°)
1.93196831701679e+000	(-3.18948173085031e-002dB,-2.70233902024435e-005°)
1.93642196394647e+000	(-3.18948173085186e-002dB,-2.70856855505320e-005°)
1.94088587759264e+000	(-3.18948173085351e-002dB,-2.71481245042287e-005°)
1.94536008162253e+000	(-3.18948173085457e-002dB,-2.72107073945796e-005°)
1.94984459975791e+000	(-3.18948173085660e-002dB,-2.72734345533926e-005°)
1.95433945577526e+000	(-3.18948173085815e-002dB,-2.73363063132397e-005°)
1.95884467350585e+000	(-3.18948173085902e-002dB,-2.73993230074622e-005°)
1.96336027683591e+000	(-3.18948173086096e-002dB,-2.74624849701674e-005°)
1.96788628970671e+000	(-3.18948173086280e-002dB,-2.75257925362344e-005°)
1.97242273611471e+000	(-3.18948173086406e-002dB,-2.75892460413134e-005°)
1.97696964011172e+000	(-3.18948173086599e-002dB,-2.76528458218284e-005°)
1.98152702580496e+000	(-3.18948173086725e-002dB,-2.77165922149794e-005°)
1.98609491735723e+000	(-3.18948173086880e-002dB,-2.77804855587427e-005°)
1.99067333898705e+000	(-3.18948173087064e-002dB,-2.78445261918743e-005°)
1.99526231496874e+000	(-3.18948173087219e-002dB,-2.79087144539126e-005°)
1.99986186963260e+000	(-3.18948173087403e-002dB,-2.79730506851772e-005°)
2.00447202736502e+000	(-3.18948173087567e-002dB,-2.80375352267715e-005°)
2.00909281260859e+000	(-3.18948173087693e-002dB,-2.81021684205870e-005°)
2.01372424986225e+000	(-3.18948173087877e-002dB,-2.81669506093013e-005°)
2.01836636368142e+000	(-3.18948173088051e-002dB,-2.82318821363840e-005°)
2.02301917867813e+000	(-3.18948173088187e-002dB,-2.82969633460959e-005°)
2.02768271952114e+000	(-3.18948173088342e-002dB,-2.83621945834901e-005°)
