rl	V(vout)	-I(Rl)
2.105000000010049e+001	2.027732e+000	9.632932e-002
2.106000000010049e+001	2.027732e+000	9.628358e-002
2.107000000010050e+001	2.027738e+000	9.623814e-002
2.108000000010050e+001	2.027732e+000	9.619223e-002
2.109000000010050e+001	2.027732e+000	9.614663e-002
2.110000000010050e+001	2.027732e+000	9.610106e-002
2.111000000010050e+001	2.027732e+000	9.605554e-002
2.112000000010050e+001	2.027732e+000	9.601005e-002
2.113000000010051e+001	2.027732e+000	9.596462e-002
2.114000000010051e+001	2.027732e+000	9.591922e-002
2.115000000010051e+001	2.027732e+000	9.587387e-002
2.116000000010051e+001	2.027732e+000	9.582856e-002
2.117000000010051e+001	2.027732e+000	9.578330e-002
2.118000000010051e+001	2.027732e+000	9.573808e-002
2.119000000010052e+001	2.027732e+000	9.569290e-002
2.120000000010052e+001	2.027732e+000	9.564776e-002
2.121000000010052e+001	2.027732e+000	9.560265e-002
2.122000000010052e+001	2.027733e+000	9.555761e-002
2.123000000010052e+001	2.027733e+000	9.551260e-002
2.124000000010052e+001	2.027733e+000	9.546763e-002
2.125000000010052e+001	2.027739e+000	9.542300e-002
2.126000000010053e+001	2.027733e+000	9.537783e-002
2.127000000010053e+001	2.027733e+000	9.533298e-002
2.128000000010053e+001	2.027733e+000	9.528819e-002
2.129000000010053e+001	2.027733e+000	9.524343e-002
2.130000000010053e+001	2.027733e+000	9.519871e-002
2.131000000010053e+001	2.027733e+000	9.515404e-002
2.132000000010054e+001	2.027733e+000	9.510941e-002
2.133000000010054e+001	2.027733e+000	9.506482e-002
2.134000000010054e+001	2.027733e+000	9.502028e-002
2.135000000010054e+001	2.027733e+000	9.497577e-002
2.136000000010054e+001	2.027733e+000	9.493130e-002
2.137000000010054e+001	2.027733e+000	9.488688e-002
2.138000000010054e+001	2.027733e+000	9.484250e-002
2.139000000010055e+001	2.027733e+000	9.479816e-002
2.140000000010055e+001	2.027733e+000	9.475387e-002
2.141000000010055e+001	2.027733e+000	9.470961e-002
2.142000000010055e+001	2.027733e+000	9.466539e-002
2.143000000010055e+001	2.027733e+000	9.462122e-002
2.144000000010055e+001	2.027733e+000	9.457709e-002
2.145000000010056e+001	2.027733e+000	9.453300e-002
2.146000000010056e+001	2.027733e+000	9.448895e-002
2.147000000010056e+001	2.027733e+000	9.444494e-002
2.148000000010056e+001	2.027733e+000	9.440097e-002
2.149000000010056e+001	2.027733e+000	9.435704e-002
2.150000000010056e+001	2.027733e+000	9.431316e-002
2.151000000010057e+001	2.027733e+000	9.426931e-002
2.152000000010057e+001	2.027733e+000	9.422550e-002
2.153000000010057e+001	2.027733e+000	9.418174e-002
2.154000000010057e+001	2.027733e+000	9.413802e-002
2.155000000010057e+001	2.027733e+000	9.409434e-002
2.156000000010057e+001	2.027733e+000	9.405069e-002
2.157000000010057e+001	2.027733e+000	9.400709e-002
2.158000000010058e+001	2.027772e+000	9.396534e-002
2.159000000010058e+001	2.027733e+000	9.392001e-002
2.160000000010058e+001	2.027733e+000	9.387653e-002
2.161000000010058e+001	2.027733e+000	9.383309e-002
2.162000000010058e+001	2.027733e+000	9.378969e-002
2.163000000010058e+001	2.027733e+000	9.374633e-002
2.164000000010059e+001	2.027733e+000	9.370301e-002
2.165000000010059e+001	2.027733e+000	9.365973e-002
2.166000000010059e+001	2.027733e+000	9.361649e-002
2.167000000010059e+001	2.027733e+000	9.357329e-002
2.168000000010059e+001	2.027733e+000	9.353013e-002
2.169000000010059e+001	2.027733e+000	9.348700e-002
2.170000000010059e+001	2.027733e+000	9.344392e-002
2.171000000010060e+001	2.027733e+000	9.340088e-002
2.172000000010060e+001	2.027733e+000	9.335788e-002
2.173000000010060e+001	2.027733e+000	9.331492e-002
2.174000000010060e+001	2.027733e+000	9.327199e-002
2.175000000010060e+001	2.027733e+000	9.322912e-002
2.176000000010060e+001	2.027733e+000	9.318627e-002
2.177000000010061e+001	2.027733e+000	9.314346e-002
2.178000000010061e+001	2.027733e+000	9.310070e-002
2.179000000010061e+001	2.027733e+000	9.305798e-002
2.180000000010061e+001	2.027923e+000	9.302398e-002
2.181000000010061e+001	2.027733e+000	9.297264e-002
2.182000000010061e+001	2.027733e+000	9.293003e-002
2.183000000010062e+001	2.027733e+000	9.288746e-002
2.184000000010062e+001	2.027733e+000	9.284493e-002
2.185000000010062e+001	2.027733e+000	9.280244e-002
2.186000000010062e+001	2.027733e+000	9.275999e-002
2.187000000010062e+001	2.027733e+000	9.271757e-002
2.188000000010062e+001	2.027733e+000	9.267520e-002
2.189000000010062e+001	2.027733e+000	9.263286e-002
2.190000000010063e+001	2.027733e+000	9.259056e-002
2.191000000010063e+001	2.027733e+000	9.254830e-002
2.192000000010063e+001	2.027733e+000	9.250609e-002
2.193000000010063e+001	2.027733e+000	9.246390e-002
2.194000000010063e+001	2.027733e+000	9.242176e-002
2.195000000010063e+001	2.027733e+000	9.237965e-002
2.196000000010064e+001	2.027734e+000	9.233759e-002
2.197000000010064e+001	2.027734e+000	9.229556e-002
2.198000000010064e+001	2.027734e+000	9.225357e-002
2.199000000010064e+001	2.027734e+000	9.221162e-002
2.200000000010064e+001	2.027734e+000	9.216970e-002
2.201000000010064e+001	2.027734e+000	9.212783e-002
2.202000000010064e+001	2.027734e+000	9.208599e-002
2.203000000010065e+001	2.027734e+000	9.204419e-002
2.204000000010065e+001	2.027734e+000	9.200243e-002
2.205000000010065e+001	2.027734e+000	9.196071e-002
2.206000000010065e+001	2.027734e+000	9.191902e-002
2.207000000010065e+001	2.027734e+000	9.187737e-002
2.208000000010065e+001	2.027734e+000	9.183576e-002
2.209000000010066e+001	2.027734e+000	9.179419e-002
2.210000000010066e+001	2.027734e+000	9.175266e-002
2.211000000010066e+001	2.027734e+000	9.171116e-002
2.212000000010066e+001	2.027741e+000	9.167001e-002
2.213000000010066e+001	2.027734e+000	9.162827e-002
2.214000000010066e+001	2.027734e+000	9.158689e-002
2.215000000010067e+001	2.027734e+000	9.154554e-002
2.216000000010067e+001	2.027734e+000	9.150423e-002
2.217000000010067e+001	2.027734e+000	9.146295e-002
2.218000000010067e+001	2.027734e+000	9.142172e-002
2.219000000010067e+001	2.027734e+000	9.138052e-002
2.220000000010067e+001	2.027734e+000	9.133936e-002
2.221000000010067e+001	2.027734e+000	9.129823e-002
2.222000000010068e+001	2.027734e+000	9.125715e-002
2.223000000010068e+001	2.027740e+000	9.121639e-002
2.224000000010068e+001	2.027734e+000	9.117508e-002
2.225000000010068e+001	2.027734e+000	9.113410e-002
2.226000000010068e+001	2.027734e+000	9.109316e-002
2.227000000010068e+001	2.027734e+000	9.105226e-002
2.228000000010069e+001	2.027768e+000	9.101292e-002
2.229000000010069e+001	2.027734e+000	9.097056e-002
2.230000000010069e+001	2.027734e+000	9.092977e-002
2.231000000010069e+001	2.027734e+000	9.088901e-002
2.232000000010069e+001	2.027734e+000	9.084829e-002
2.233000000010069e+001	2.027734e+000	9.080761e-002
2.234000000010069e+001	2.027734e+000	9.076696e-002
2.235000000010070e+001	2.027734e+000	9.072635e-002
2.236000000010070e+001	2.027734e+000	9.068578e-002
2.237000000010070e+001	2.027734e+000	9.064524e-002
2.238000000010070e+001	2.027734e+000	9.060474e-002
2.239000000010070e+001	2.027734e+000	9.056427e-002
2.240000000010070e+001	2.027734e+000	9.052384e-002
2.241000000010071e+001	2.027734e+000	9.048344e-002
2.242000000010071e+001	2.027734e+000	9.044309e-002
2.243000000010071e+001	2.027734e+000	9.040277e-002
2.244000000010071e+001	2.027734e+000	9.036248e-002
2.245000000010071e+001	2.027734e+000	9.032223e-002
2.246000000010071e+001	2.027734e+000	9.028202e-002
2.247000000010072e+001	2.027734e+000	9.024183e-002
2.248000000010072e+001	2.027734e+000	9.020169e-002
2.249000000010072e+001	2.027734e+000	9.016158e-002
2.250000000010072e+001	2.027734e+000	9.012152e-002
2.251000000010072e+001	2.027734e+000	9.008148e-002
2.252000000010072e+001	2.027734e+000	9.004148e-002
2.253000000010072e+001	2.027734e+000	9.000152e-002
2.254000000010073e+001	2.027734e+000	8.996159e-002
2.255000000010073e+001	2.027734e+000	8.992169e-002
2.256000000010073e+001	2.027734e+000	8.988184e-002
2.257000000010073e+001	2.027734e+000	8.984201e-002
2.258000000010073e+001	2.027734e+000	8.980222e-002
2.259000000010073e+001	2.027734e+000	8.976247e-002
2.260000000010074e+001	2.027734e+000	8.972275e-002
2.261000000010074e+001	2.027734e+000	8.968307e-002
2.262000000010074e+001	2.027734e+000	8.964343e-002
2.263000000010074e+001	2.027734e+000	8.960381e-002
2.264000000010074e+001	2.027734e+000	8.956423e-002
2.265000000010074e+001	2.027734e+000	8.952469e-002
2.266000000010074e+001	2.027734e+000	8.948518e-002
2.267000000010075e+001	2.027734e+000	8.944571e-002
2.268000000010075e+001	2.027734e+000	8.940627e-002
2.269000000010075e+001	2.027734e+000	8.936688e-002
2.270000000010075e+001	2.027734e+000	8.932751e-002
2.271000000010075e+001	2.027734e+000	8.928817e-002
2.272000000010075e+001	2.027734e+000	8.924887e-002
2.273000000010076e+001	2.027734e+000	8.920961e-002
2.274000000010076e+001	2.027734e+000	8.917038e-002
2.275000000010076e+001	2.027735e+000	8.913118e-002
2.276000000010076e+001	2.027735e+000	8.909202e-002
2.277000000010076e+001	2.027735e+000	8.905289e-002
2.278000000010076e+001	2.027735e+000	8.901380e-002
2.279000000010077e+001	2.027735e+000	8.897474e-002
2.280000000010077e+001	2.027735e+000	8.893573e-002
2.281000000010077e+001	2.027735e+000	8.889673e-002
2.282000000010077e+001	2.027735e+000	8.885778e-002
2.283000000010077e+001	2.027739e+000	8.881903e-002
2.284000000010077e+001	2.027735e+000	8.877997e-002
2.285000000010077e+001	2.027735e+000	8.874112e-002
2.286000000010078e+001	2.027735e+000	8.870230e-002
2.287000000010078e+001	2.027735e+000	8.866351e-002
2.288000000010078e+001	2.027735e+000	8.862476e-002
2.289000000010078e+001	2.027735e+000	8.858605e-002
2.290000000010078e+001	2.027735e+000	8.854736e-002
2.291000000010078e+001	2.027735e+000	8.850871e-002
2.292000000010079e+001	2.027735e+000	8.847009e-002
2.293000000010079e+001	2.027735e+000	8.843151e-002
2.294000000010079e+001	2.027735e+000	8.839297e-002
2.295000000010079e+001	2.027735e+000	8.835445e-002
2.296000000010079e+001	2.027735e+000	8.831597e-002
2.297000000010079e+001	2.027735e+000	8.827752e-002
2.298000000010079e+001	2.027735e+000	8.823910e-002
2.299000000010080e+001	2.027735e+000	8.820073e-002
2.300000000010080e+001	2.027735e+000	8.816238e-002
2.301000000010080e+001	2.027735e+000	8.812407e-002
2.302000000010080e+001	2.027735e+000	8.808579e-002
2.303000000010080e+001	2.027735e+000	8.804753e-002
2.304000000010080e+001	2.027735e+000	8.800932e-002
2.305000000010081e+001	2.027735e+000	8.797114e-002
2.306000000010081e+001	2.027735e+000	8.793300e-002
2.307000000010081e+001	2.027735e+000	8.789487e-002
2.308000000010081e+001	2.027735e+000	8.785681e-002
2.309000000010081e+001	2.027735e+000	8.781874e-002
2.310000000010081e+001	2.027735e+000	8.778073e-002
2.311000000010082e+001	2.027735e+000	8.774275e-002
2.312000000010082e+001	2.027735e+000	8.770479e-002
2.313000000010082e+001	2.027735e+000	8.766688e-002
2.314000000010082e+001	2.027735e+000	8.762899e-002
2.315000000010082e+001	2.027735e+000	8.759114e-002
2.316000000010082e+001	2.027735e+000	8.755332e-002
2.317000000010082e+001	2.027735e+000	8.751553e-002
2.318000000010083e+001	2.027735e+000	8.747778e-002
2.319000000010083e+001	2.027735e+000	8.744006e-002
2.320000000010083e+001	2.027735e+000	8.740237e-002
2.321000000010083e+001	2.027735e+000	8.736471e-002
2.322000000010083e+001	2.027735e+000	8.732709e-002
2.323000000010083e+001	2.027735e+000	8.728950e-002
2.324000000010084e+001	2.027735e+000	8.725193e-002
2.325000000010084e+001	2.027735e+000	8.721441e-002
2.326000000010084e+001	2.027735e+000	8.717691e-002
2.327000000010084e+001	2.027735e+000	8.713945e-002
2.328000000010084e+001	2.027735e+000	8.710202e-002
2.329000000010084e+001	2.027735e+000	8.706462e-002
2.330000000010084e+001	2.027735e+000	8.702725e-002
2.331000000010085e+001	2.027735e+000	8.698992e-002
2.332000000010085e+001	2.027735e+000	8.695262e-002
2.333000000010085e+001	2.027735e+000	8.691535e-002
2.334000000010085e+001	2.027735e+000	8.687811e-002
2.335000000010085e+001	2.027735e+000	8.684091e-002
2.336000000010085e+001	2.027735e+000	8.680373e-002
2.337000000010086e+001	2.027735e+000	8.676659e-002
2.338000000010086e+001	2.027735e+000	8.672947e-002
2.339000000010086e+001	2.027735e+000	8.669239e-002
2.340000000010086e+001	2.027735e+000	8.665535e-002
2.341000000010086e+001	2.027735e+000	8.661833e-002
2.342000000010086e+001	2.027735e+000	8.658135e-002
2.343000000010087e+001	2.027735e+000	8.654439e-002
2.344000000010087e+001	2.027735e+000	8.650748e-002
2.345000000010087e+001	2.027735e+000	8.647058e-002
2.346000000010087e+001	2.027735e+000	8.643372e-002
2.347000000010087e+001	2.027735e+000	8.639690e-002
2.348000000010087e+001	2.027735e+000	8.636010e-002
2.349000000010087e+001	2.027735e+000	8.632334e-002
2.350000000010088e+001	2.027735e+000	8.628660e-002
2.351000000010088e+001	2.027735e+000	8.624990e-002
2.352000000010088e+001	2.027735e+000	8.621323e-002
2.353000000010088e+001	2.027735e+000	8.617660e-002
2.354000000010088e+001	2.027735e+000	8.613998e-002
2.355000000010088e+001	2.027735e+000	8.610341e-002
2.356000000010089e+001	2.027735e+000	8.606686e-002
2.357000000010089e+001	2.027735e+000	8.603035e-002
2.358000000010089e+001	2.027812e+000	8.599711e-002
2.359000000010089e+001	2.028002e+000	8.596870e-002
2.360000000010089e+001	2.027735e+000	8.592099e-002
2.361000000010089e+001	2.027735e+000	8.588460e-002
2.362000000010090e+001	2.027735e+000	8.584823e-002
2.363000000010090e+001	2.027735e+000	8.581191e-002
2.364000000010090e+001	2.027735e+000	8.577561e-002
2.365000000010090e+001	2.027735e+000	8.573934e-002
2.366000000010090e+001	2.027735e+000	8.570310e-002
2.367000000010090e+001	2.027735e+000	8.566689e-002
2.368000000010090e+001	2.027735e+000	8.563072e-002
2.369000000010091e+001	2.027735e+000	8.559457e-002
2.370000000010091e+001	2.027735e+000	8.555846e-002
2.371000000010091e+001	2.027735e+000	8.552238e-002
2.372000000010091e+001	2.027735e+000	8.548632e-002
2.373000000010091e+001	2.027735e+000	8.545029e-002
2.374000000010091e+001	2.027735e+000	8.541430e-002
2.375000000010092e+001	2.027735e+000	8.537834e-002
2.376000000010092e+001	2.027735e+000	8.534241e-002
2.377000000010092e+001	2.027735e+000	8.530650e-002
2.378000000010092e+001	2.027735e+000	8.527063e-002
2.379000000010092e+001	2.027735e+000	8.523478e-002
2.380000000010092e+001	2.027735e+000	8.519898e-002
2.381000000010092e+001	2.027736e+000	8.516319e-002
2.382000000010093e+001	2.027736e+000	8.512744e-002
2.383000000010093e+001	2.027733e+000	8.509161e-002
2.384000000010093e+001	2.027736e+000	8.505602e-002
2.385000000010093e+001	2.027736e+000	8.502036e-002
2.386000000010093e+001	2.027736e+000	8.498473e-002
2.387000000010093e+001	2.027736e+000	8.494913e-002
2.388000000010094e+001	2.027735e+000	8.491354e-002
2.389000000010094e+001	2.027736e+000	8.487801e-002
2.390000000010094e+001	2.027736e+000	8.484250e-002
2.391000000010094e+001	2.027736e+000	8.480702e-002
2.392000000010094e+001	2.027736e+000	8.477156e-002
2.393000000010094e+001	2.027736e+000	8.473614e-002
2.394000000010095e+001	2.027736e+000	8.470074e-002
2.395000000010095e+001	2.027736e+000	8.466537e-002
2.396000000010095e+001	2.027736e+000	8.463004e-002
2.397000000010095e+001	2.027736e+000	8.459473e-002
2.398000000010095e+001	2.027736e+000	8.455946e-002
2.399000000010095e+001	2.027736e+000	8.452421e-002
2.400000000010095e+001	2.027736e+000	8.448899e-002
2.401000000010096e+001	2.027736e+000	8.445381e-002
2.402000000010096e+001	2.027736e+000	8.441865e-002
2.403000000010096e+001	2.027736e+000	8.438351e-002
2.404000000010096e+001	2.027736e+000	8.434841e-002
2.405000000010096e+001	2.027736e+000	8.431334e-002
2.406000000010096e+001	2.027736e+000	8.427830e-002
2.407000000010097e+001	2.027736e+000	8.424328e-002
2.408000000010097e+001	2.027736e+000	8.420830e-002
2.409000000010097e+001	2.027736e+000	8.417334e-002
2.410000000010097e+001	2.027736e+000	8.413842e-002
2.411000000010097e+001	2.027736e+000	8.410352e-002
2.412000000010097e+001	2.027736e+000	8.406866e-002
2.413000000010097e+001	2.027736e+000	8.403382e-002
2.414000000010098e+001	2.027736e+000	8.399900e-002
2.415000000010098e+001	2.027736e+000	8.396422e-002
2.416000000010098e+001	2.027736e+000	8.392947e-002
2.417000000010098e+001	2.027736e+000	8.389474e-002
2.418000000010098e+001	2.027736e+000	8.386005e-002
2.419000000010098e+001	2.027736e+000	8.382538e-002
2.420000000010099e+001	2.027736e+000	8.379074e-002
2.421000000010099e+001	2.027736e+000	8.375613e-002
2.422000000010099e+001	2.027736e+000	8.372156e-002
2.423000000010099e+001	2.027736e+000	8.368700e-002
2.424000000010099e+001	2.027736e+000	8.365247e-002
2.425000000010099e+001	2.027736e+000	8.361799e-002
2.426000000010100e+001	2.027736e+000	8.358351e-002
2.427000000010100e+001	2.027735e+000	8.354905e-002
2.428000000010100e+001	2.027736e+000	8.351467e-002
2.429000000010100e+001	2.027736e+000	8.348028e-002
2.430000000010100e+001	2.027736e+000	8.344593e-002
2.431000000010100e+001	2.027736e+000	8.341160e-002
2.432000000010100e+001	2.027736e+000	8.337731e-002
2.433000000010101e+001	2.027736e+000	8.334304e-002
2.434000000010101e+001	2.027736e+000	8.330880e-002
2.435000000010101e+001	2.027736e+000	8.327459e-002
2.436000000010101e+001	2.027736e+000	8.324040e-002
2.437000000010101e+001	2.027735e+000	8.320621e-002
2.438000000010101e+001	2.027736e+000	8.317211e-002
2.439000000010102e+001	2.027736e+000	8.313802e-002
2.440000000010102e+001	2.027736e+000	8.310394e-002
2.441000000010102e+001	2.027736e+000	8.306990e-002
2.442000000010102e+001	2.027736e+000	8.303588e-002
2.443000000010102e+001	2.027736e+000	8.300190e-002
2.444000000010102e+001	2.027736e+000	8.296793e-002
2.445000000010102e+001	2.027736e+000	8.293400e-002
2.446000000010103e+001	2.027736e+000	8.290009e-002
2.447000000010103e+001	2.027736e+000	8.286621e-002
2.448000000010103e+001	2.027736e+000	8.283237e-002
2.449000000010103e+001	2.027736e+000	8.279854e-002
2.450000000010103e+001	2.027736e+000	8.276474e-002
2.451000000010103e+001	2.027736e+000	8.273098e-002
2.452000000010104e+001	2.027736e+000	8.269724e-002
2.453000000010104e+001	2.027736e+000	8.266353e-002
2.454000000010104e+001	2.027736e+000	8.262984e-002
2.455000000010104e+001	2.027736e+000	8.259618e-002
2.456000000010104e+001	2.027736e+000	8.256256e-002
2.457000000010104e+001	2.027736e+000	8.252896e-002
2.458000000010105e+001	2.027736e+000	8.249538e-002
2.459000000010105e+001	2.027736e+000	8.246183e-002
2.460000000010105e+001	2.027736e+000	8.242831e-002
2.461000000010105e+001	2.027736e+000	8.239482e-002
2.462000000010105e+001	2.027736e+000	8.236135e-002
2.463000000010105e+001	2.027736e+000	8.232791e-002
2.464000000010105e+001	2.027736e+000	8.229450e-002
2.465000000010106e+001	2.027736e+000	8.226112e-002
2.466000000010106e+001	2.027736e+000	8.222776e-002
2.467000000010106e+001	2.027736e+000	8.219443e-002
2.468000000010106e+001	2.027736e+000	8.216112e-002
2.469000000010106e+001	2.027736e+000	8.212785e-002
2.470000000010106e+001	2.027736e+000	8.209459e-002
2.471000000010107e+001	2.027736e+000	8.206137e-002
2.472000000010107e+001	2.027738e+000	8.202825e-002
2.473000000010107e+001	2.027737e+000	8.199501e-002
2.474000000010107e+001	2.027737e+000	8.196186e-002
2.475000000010107e+001	2.027737e+000	8.192875e-002
2.476000000010107e+001	2.027737e+000	8.189566e-002
2.477000000010107e+001	2.027737e+000	8.186260e-002
2.478000000010108e+001	2.027737e+000	8.182956e-002
2.479000000010108e+001	2.027762e+000	8.179759e-002
2.480000000010108e+001	2.027737e+000	8.176357e-002
2.481000000010108e+001	2.027737e+000	8.173062e-002
2.482000000010108e+001	2.027737e+000	8.169769e-002
2.483000000010108e+001	2.027737e+000	8.166479e-002
2.484000000010109e+001	2.027737e+000	8.163191e-002
2.485000000010109e+001	2.027737e+000	8.159906e-002
2.486000000010109e+001	2.027737e+000	8.156624e-002
2.487000000010109e+001	2.027737e+000	8.153344e-002
2.488000000010109e+001	2.027737e+000	8.150067e-002
2.489000000010109e+001	2.027737e+000	8.146793e-002
2.490000000010110e+001	2.027737e+000	8.143521e-002
2.491000000010110e+001	2.027737e+000	8.140252e-002
2.492000000010110e+001	2.027737e+000	8.136985e-002
2.493000000010110e+001	2.027737e+000	8.133721e-002
2.494000000010110e+001	2.027737e+000	8.130460e-002
2.495000000010110e+001	2.027737e+000	8.127201e-002
2.496000000010110e+001	2.027737e+000	8.123945e-002
2.497000000010111e+001	2.027737e+000	8.120692e-002
2.498000000010111e+001	2.027737e+000	8.117441e-002
2.499000000010111e+001	2.027737e+000	8.114193e-002
2.500000000010111e+001	2.027737e+000	8.110947e-002
2.501000000010111e+001	2.027737e+000	8.107704e-002
2.502000000010111e+001	2.027737e+000	8.104464e-002
2.503000000010112e+001	2.027737e+000	8.101226e-002
2.504000000010112e+001	2.027737e+000	8.097991e-002
2.505000000010112e+001	2.027737e+000	8.094758e-002
2.506000000010112e+001	2.027737e+000	8.091528e-002
2.507000000010112e+001	2.027737e+000	8.088300e-002
2.508000000010112e+001	2.027796e+000	8.085313e-002
2.509000000010112e+001	2.027737e+000	8.081853e-002
2.510000000010113e+001	2.027737e+000	8.078633e-002
2.511000000010113e+001	2.027737e+000	8.075416e-002
2.512000000010113e+001	2.027737e+000	8.072201e-002
2.513000000010113e+001	2.027737e+000	8.068989e-002
2.514000000010113e+001	2.027737e+000	8.065780e-002
2.515000000010113e+001	2.027737e+000	8.062573e-002
2.516000000010114e+001	2.027737e+000	8.059368e-002
2.517000000010114e+001	2.027737e+000	8.056166e-002
2.518000000010114e+001	2.027771e+000	8.053102e-002
2.519000000010114e+001	2.027737e+000	8.049770e-002
2.520000000010114e+001	2.027737e+000	8.046576e-002
2.521000000010114e+001	2.027737e+000	8.043384e-002
2.522000000010115e+001	2.027737e+000	8.040194e-002
2.523000000010115e+001	2.027737e+000	8.037008e-002
2.524000000010115e+001	2.027737e+000	8.033823e-002
2.525000000010115e+001	2.027737e+000	8.030642e-002
2.526000000010115e+001	2.027737e+000	8.027463e-002
2.527000000010115e+001	2.027737e+000	8.024286e-002
2.528000000010115e+001	2.027737e+000	8.021112e-002
2.529000000010116e+001	2.027737e+000	8.017940e-002
2.530000000010116e+001	2.027737e+000	8.014771e-002
2.531000000010116e+001	2.027737e+000	8.011605e-002
2.532000000010116e+001	2.027737e+000	8.008441e-002
2.533000000010116e+001	2.027737e+000	8.005279e-002
2.534000000010116e+001	2.027737e+000	8.002120e-002
2.535000000010117e+001	2.027737e+000	7.998963e-002
2.536000000010117e+001	2.027737e+000	7.995809e-002
2.537000000010117e+001	2.027737e+000	7.992657e-002
2.538000000010117e+001	2.027778e+000	7.989669e-002
2.539000000010117e+001	2.027737e+000	7.986362e-002
2.540000000010117e+001	2.027737e+000	7.983217e-002
2.541000000010117e+001	2.027737e+000	7.980075e-002
2.542000000010118e+001	2.027737e+000	7.976937e-002
2.543000000010118e+001	2.027737e+000	7.973800e-002
2.544000000010118e+001	2.027737e+000	7.970665e-002
2.545000000010118e+001	2.027737e+000	7.967533e-002
2.546000000010118e+001	2.027737e+000	7.964404e-002
2.547000000010118e+001	2.027737e+000	7.961277e-002
2.548000000010119e+001	2.027737e+000	7.958153e-002
2.549000000010119e+001	2.027737e+000	7.955030e-002
2.550000000010119e+001	2.027737e+000	7.951911e-002
2.551000000010119e+001	2.027737e+000	7.948794e-002
2.552000000010119e+001	2.027737e+000	7.945680e-002
2.553000000010119e+001	2.027737e+000	7.942567e-002
2.554000000010120e+001	2.027737e+000	7.939457e-002
2.555000000010120e+001	2.027737e+000	7.936350e-002
2.556000000010120e+001	2.027805e+000	7.933510e-002
2.557000000010120e+001	2.027737e+000	7.930142e-002
2.558000000010120e+001	2.027737e+000	7.927042e-002
2.559000000010120e+001	2.027737e+000	7.923944e-002
2.560000000010120e+001	2.027737e+000	7.920849e-002
2.561000000010121e+001	2.027737e+000	7.917757e-002
2.562000000010121e+001	2.027737e+000	7.914666e-002
2.563000000010121e+001	2.027737e+000	7.911578e-002
2.564000000010121e+001	2.027737e+000	7.908493e-002
2.565000000010121e+001	2.027737e+000	7.905409e-002
2.566000000010121e+001	2.027737e+000	7.902329e-002
2.567000000010122e+001	2.027737e+000	7.899250e-002
2.568000000010122e+001	2.027737e+000	7.896174e-002
2.569000000010122e+001	2.027737e+000	7.893100e-002
2.570000000010122e+001	2.027737e+000	7.890029e-002
2.571000000010122e+001	2.027738e+000	7.886960e-002
2.572000000010122e+001	2.027738e+000	7.883894e-002
2.573000000010122e+001	2.027738e+000	7.880830e-002
2.574000000010123e+001	2.027738e+000	7.877768e-002
2.575000000010123e+001	2.027738e+000	7.874709e-002
2.576000000010123e+001	2.027738e+000	7.871652e-002
2.577000000010123e+001	2.027738e+000	7.868598e-002
2.578000000010123e+001	2.027738e+000	7.865545e-002
2.579000000010123e+001	2.027738e+000	7.862496e-002
2.580000000010124e+001	2.027738e+000	7.859448e-002
2.581000000010124e+001	2.027738e+000	7.856406e-002
2.582000000010124e+001	2.027738e+000	7.853360e-002
2.583000000010124e+001	2.027738e+000	7.850320e-002
2.584000000010124e+001	2.027738e+000	7.847282e-002
2.585000000010124e+001	2.027738e+000	7.844246e-002
2.586000000010125e+001	2.027738e+000	7.841213e-002
2.587000000010125e+001	2.027738e+000	7.838182e-002
2.588000000010125e+001	2.027738e+000	7.835153e-002
2.589000000010125e+001	2.027738e+000	7.832127e-002
2.590000000010125e+001	2.027738e+000	7.829103e-002
2.591000000010125e+001	2.027738e+000	7.826082e-002
2.592000000010125e+001	2.027738e+000	7.823062e-002
2.593000000010126e+001	2.027738e+000	7.820045e-002
2.594000000010126e+001	2.027738e+000	7.817031e-002
2.595000000010126e+001	2.027739e+000	7.814023e-002
2.596000000010126e+001	2.027738e+000	7.811008e-002
2.597000000010126e+001	2.027738e+000	7.808001e-002
2.598000000010126e+001	2.027738e+000	7.804995e-002
2.599000000010127e+001	2.027738e+000	7.801992e-002
2.600000000010127e+001	2.027738e+000	7.798991e-002
2.601000000010127e+001	2.027738e+000	7.795993e-002
2.602000000010127e+001	2.027738e+000	7.792997e-002
2.603000000010127e+001	2.027738e+000	7.790003e-002
2.604000000010127e+001	2.027738e+000	7.787012e-002
2.605000000010127e+001	2.027738e+000	7.784022e-002
2.606000000010128e+001	2.027738e+000	7.781035e-002
2.607000000010128e+001	2.027738e+000	7.778051e-002
2.608000000010128e+001	2.027738e+000	7.775068e-002
2.609000000010128e+001	2.027738e+000	7.772088e-002
2.610000000010128e+001	2.027738e+000	7.769111e-002
2.611000000010128e+001	2.027738e+000	7.766135e-002
2.612000000010129e+001	2.027746e+000	7.763194e-002
2.613000000010129e+001	2.027738e+000	7.760191e-002
2.614000000010129e+001	2.027738e+000	7.757222e-002
2.615000000010129e+001	2.027738e+000	7.754256e-002
2.616000000010129e+001	2.027738e+000	7.751292e-002
2.617000000010129e+001	2.027738e+000	7.748330e-002
2.618000000010130e+001	2.027738e+000	7.745370e-002
2.619000000010130e+001	2.027738e+000	7.742413e-002
2.620000000010130e+001	2.027738e+000	7.739457e-002
2.621000000010130e+001	2.027738e+000	7.736505e-002
