time	V(vout)	-I(Rl)
0.000000000000000e+000	9.996057e+000	1.009602e-009
1.000003810701448e-011	9.996057e+000	1.009602e-009
2.010000038107015e-009	9.996057e+000	1.017932e-009
1.601000003810702e-008	9.996057e+000	1.009602e-009
6.401000003810702e-008	9.996057e+000	1.009602e-009
1.280100000381070e-007	9.996057e+000	1.009602e-009
2.560100000381070e-007	9.996057e+000	1.009602e-009
5.120100000381071e-007	9.996057e+000	1.009602e-009
2.024010000038107e-006	9.996057e+000	1.009602e-009
3.024010000038107e-006	9.996057e+000	1.009602e-009
4.024010000038107e-006	9.996057e+000	1.009602e-009
5.024010000038107e-006	9.996057e+000	1.009602e-009
1.002401000003811e-005	9.996057e+000	1.009602e-009
1.102401000003811e-005	9.996057e+000	1.009602e-009
1.202401000003811e-005	9.996057e+000	1.009602e-009
1.302401000003811e-005	9.996057e+000	1.009602e-009
1.402401000003811e-005	9.996057e+000	1.009602e-009
1.502401000003811e-005	9.996057e+000	1.009602e-009
1.602401000003811e-005	9.996057e+000	1.009602e-009
1.802401000003811e-005	9.996057e+000	1.009602e-009
2.002401000003811e-005	9.996057e+000	1.009602e-009
3.302401000003811e-005	9.996057e+000	1.009602e-009
3.502401000003811e-005	9.996057e+000	1.009602e-009
3.702401000003811e-005	9.996057e+000	1.009602e-009
4.702401000003811e-005	9.996057e+000	1.009602e-009
4.802401000003811e-005	9.996057e+000	1.009602e-009
4.902401000003811e-005	9.996057e+000	1.009602e-009
5.002401000003810e-005	9.996057e+000	1.009602e-009
5.102401000003811e-005	9.996057e+000	1.009602e-009
5.202401000003811e-005	9.996057e+000	1.009602e-009
5.402401000003811e-005	9.996057e+000	1.009602e-009
5.502401000003810e-005	9.996057e+000	1.009602e-009
5.602401000003811e-005	9.996057e+000	1.009602e-009
5.702401000003811e-005	9.996057e+000	1.009602e-009
5.802401000003811e-005	9.996057e+000	1.009602e-009
5.902401000003811e-005	9.996057e+000	1.009602e-009
7.902401000003811e-005	9.996057e+000	1.009602e-009
8.002401000003810e-005	9.996057e+000	1.009602e-009
8.102401000003811e-005	9.996057e+000	1.009602e-009
8.202401000003811e-005	9.996057e+000	1.009602e-009
8.302401000003811e-005	9.996057e+000	1.009602e-009
8.402401000003810e-005	9.996057e+000	1.009602e-009
1.090240100000381e-004	9.996057e+000	1.009602e-009
1.100240100000381e-004	9.996057e+000	1.009602e-009
1.110240100000381e-004	9.996057e+000	1.009602e-009
1.120240100000381e-004	9.996057e+000	1.009602e-009
1.230240100000381e-004	9.996057e+000	1.009602e-009
1.240240100000381e-004	9.996057e+000	1.009602e-009
1.250240100000381e-004	9.996057e+000	1.009602e-009
1.260240100000381e-004	9.996057e+000	1.009602e-009
3.950240100000381e-004	9.996057e+000	1.009602e-009
3.970240100000381e-004	9.996057e+000	1.009602e-009
4.180240100000381e-004	9.996057e+000	1.009602e-009
4.200240100000381e-004	9.996057e+000	1.009602e-009
1.011024010000038e-003	9.996057e+000	1.009602e-009
1.998024010000038e-003	9.996057e+000	1.009602e-009
1.999024010000038e-003	9.996057e+000	1.009602e-009
2.000000000000000e-003	9.996057e+000	1.009602e-009
2.000002783750794e-003	9.995778e+000	6.663759e-001
2.000008351252382e-003	9.995221e+000	9.995221e-001
2.000014763209871e-003	9.994580e+000	9.994581e-001
2.000022131290179e-003	9.993844e+000	9.993844e-001
2.000036867450797e-003	9.992373e+000	9.992372e-001
2.000053907429880e-003	9.990670e+000	9.990670e-001
2.000074644817379e-003	9.988600e+000	9.988600e-001
2.000094985325905e-003	9.986569e+000	9.986570e-001
2.000122230979953e-003	9.983851e+000	9.983852e-001
2.000151507226543e-003	9.980933e+000	9.980933e-001
2.000183372944975e-003	9.977758e+000	9.977758e-001
2.000222263415483e-003	9.973886e+000	9.973887e-001
2.000262209261683e-003	9.969913e+000	9.969914e-001
2.000305262968365e-003	9.965638e+000	9.965639e-001
2.000350031816427e-003	9.961201e+000	9.961201e-001
2.000422174065885e-003	9.954075e+000	9.954074e-001
2.000503900430633e-003	9.946047e+000	9.946046e-001
2.000592062341246e-003	9.937473e+000	9.937474e-001
2.000693760273781e-003	9.927765e+000	9.927765e-001
2.000823585694485e-003	9.915769e+000	9.915769e-001
2.000975035879862e-003	9.902453e+000	9.902453e-001
2.001105085809028e-003	9.891693e+000	9.891693e-001
