time	V(vout)	-I(Rl)
0.000000000000000e+000	9.996057e+000	1.009602e-009
2.000000000000000e-003	9.996057e+000	1.009602e-009
2.000005111815881e-003	9.449059e+000	6.117041e-001
2.000015335447642e-003	9.195413e+000	9.195413e-001
2.000018462848947e-003	9.211823e+000	9.211823e-001
2.000020974780672e-003	9.226298e+000	9.226298e-001
2.000022733683018e-003	9.236636e+000	9.236637e-001
2.000024590256819e-003	9.247722e+000	9.247722e-001
2.000026469868583e-003	9.258069e+000	9.258069e-001
2.000029407759059e-003	9.274819e+000	9.274819e-001
2.000032728905756e-003	9.292710e+000	9.292710e-001
2.000036193700836e-003	9.310725e+000	9.310725e-001
2.000040443635221e-003	9.331478e+000	9.331478e-001
2.000044941677342e-003	9.352093e+000	9.352093e-001
2.000050202359885e-003	9.374168e+000	9.374168e-001
2.000056272561767e-003	9.397246e+000	9.397247e-001
2.000063171943547e-003	9.420382e+000	9.420381e-001
2.000071137639117e-003	9.443398e+000	9.443397e-001
2.000080717042258e-003	9.466412e+000	9.466412e-001
2.000091882911535e-003	9.488008e+000	9.488007e-001
2.000104799372523e-003	9.507276e+000	9.507276e-001
2.000122157235508e-003	9.527049e+000	9.527050e-001
2.000140532693899e-003	9.544218e+000	9.544218e-001
2.000155110680176e-003	9.558044e+000	9.558045e-001
2.000170329259654e-003	9.577697e+000	9.577696e-001
2.000185435219358e-003	9.610189e+000	9.610190e-001
2.000202750803337e-003	9.672840e+000	9.672840e-001
2.000221017909318e-003	9.775668e+000	9.775668e-001
2.000244857026678e-003	9.953004e+000	9.953004e-001
2.000254179861322e-003	1.003377e+001	1.003377e+000
2.000263038187002e-003	1.011622e+001	1.011622e+000
2.000267465267692e-003	1.015783e+001	1.015783e+000
2.000271404070529e-003	1.019486e+001	1.019486e+000
2.000274708436052e-003	1.022573e+001	1.022573e+000
2.000277499148875e-003	1.025160e+001	1.025160e+000
2.000280487903059e-003	1.027902e+001	1.027902e+000
2.000283688735189e-003	1.030793e+001	1.030793e+000
2.000288602323814e-003	1.035141e+001	1.035141e+000
2.000294064674987e-003	1.039844e+001	1.039844e+000
2.000299086576330e-003	1.044027e+001	1.044027e+000
2.000304527017598e-003	1.048402e+001	1.048402e+000
2.000308103083487e-003	1.051173e+001	1.051173e+000
2.000311538310144e-003	1.053732e+001	1.053732e+000
2.000315469568455e-003	1.056559e+001	1.056559e+000
2.000318110412210e-003	1.058394e+001	1.058393e+000
2.000320462814424e-003	1.059970e+001	1.059970e+000
2.000323594074394e-003	1.061996e+001	1.061996e+000
2.000326533641330e-003	1.063822e+001	1.063822e+000
2.000330418666486e-003	1.066112e+001	1.066112e+000
2.000335188129071e-003	1.068762e+001	1.068762e+000
2.000339176269552e-003	1.070830e+001	1.070830e+000
2.000343176426657e-003	1.072755e+001	1.072755e+000
2.000347118272598e-003	1.074496e+001	1.074496e+000
2.000352659890744e-003	1.076638e+001	1.076638e+000
2.000363743127037e-003	1.080126e+001	1.080126e+000
2.000375405597365e-003	1.082661e+001	1.082661e+000
2.000392724359554e-003	1.084192e+001	1.084193e+000
2.000422357070303e-003	1.083453e+001	1.083453e+000
2.000444172704380e-003	1.081464e+001	1.081464e+000
2.000463720620107e-003	1.079310e+001	1.079309e+000
2.000482813147248e-003	1.077330e+001	1.077330e+000
2.000504062924361e-003	1.075228e+001	1.075228e+000
2.000528317308637e-003	1.072895e+001	1.072895e+000
2.000550631154353e-003	1.070802e+001	1.070802e+000
2.000576007017716e-003	1.068483e+001	1.068483e+000
2.000603231447773e-003	1.066069e+001	1.066069e+000
2.000631431065709e-003	1.063776e+001	1.063776e+000
2.000658936154105e-003	1.061837e+001	1.061837e+000
2.000689859481034e-003	1.059729e+001	1.059729e+000
2.000723997616709e-003	1.057206e+001	1.057206e+000
2.000760319390440e-003	1.054399e+001	1.054399e+000
2.000800282137680e-003	1.051329e+001	1.051329e+000
2.000842226871502e-003	1.048197e+001	1.048197e+000
2.000899056249973e-003	1.044108e+001	1.044108e+000
2.000951383661330e-003	1.040507e+001	1.040507e+000
2.001031399538332e-003	1.035278e+001	1.035278e+000
2.001116049053218e-003	1.030051e+001	1.030051e+000
2.001213648274106e-003	1.024437e+001	1.024437e+000
2.001366502763809e-003	1.016302e+001	1.016302e+000
2.001511912963280e-003	1.009165e+001	1.009165e+000
2.001633083351313e-003	1.003682e+001	1.003682e+000
2.001747393156436e-003	9.988311e+000	9.988312e-001
2.001814121275495e-003	9.961237e+000	9.961237e-001
2.001867152298891e-003	9.940432e+000	9.940431e-001
2.001930610232966e-003	9.916171e+000	9.916171e-001
2.001981274192261e-003	9.897247e+000	9.897247e-001
2.002017516187220e-003	9.884012e+000	9.884012e-001
2.002062248989243e-003	9.868015e+000	9.868015e-001
2.002112201351574e-003	9.850509e+000	9.850508e-001
2.002160929631794e-003	9.833809e+000	9.833809e-001
2.002219130384626e-003	9.814359e+000	9.814358e-001
2.002290845609028e-003	9.791087e+000	9.791087e-001
2.002373765804094e-003	9.765407e+000	9.765407e-001
2.002488778261835e-003	9.733195e+000	9.733196e-001
2.002589909619051e-003	9.711557e+000	9.711558e-001
2.002670579009139e-003	9.704144e+000	9.704145e-001
2.002751897918757e-003	9.707754e+000	9.707754e-001
2.002801912482087e-003	9.715144e+000	9.715144e-001
2.002852594592181e-003	9.725453e+000	9.725453e-001
2.002906243449708e-003	9.737029e+000	9.737028e-001
2.002966653420934e-003	9.749699e+000	9.749698e-001
2.003024109782879e-003	9.760991e+000	9.760991e-001
2.003088420684287e-003	9.772851e+000	9.772851e-001
2.003158094426688e-003	9.785232e+000	9.785231e-001
2.003241250888008e-003	9.799916e+000	9.799916e-001
2.003370590173489e-003	9.823013e+000	9.823013e-001
2.003508106732105e-003	9.847764e+000	9.847764e-001
2.003663960193116e-003	9.875618e+000	9.875618e-001
2.003824420552042e-003	9.903431e+000	9.903431e-001
2.003988860475804e-003	9.929891e+000	9.929891e-001
2.004147145115546e-003	9.951115e+000	9.951115e-001
2.004358839091248e-003	9.972035e+000	9.972035e-001
2.004490646985976e-003	9.980490e+000	9.980490e-001
2.004624365940465e-003	9.985553e+000	9.985552e-001
2.004777310727009e-003	9.989248e+000	9.989248e-001
2.004931157637474e-003	9.991570e+000	9.991570e-001
2.005122740213330e-003	9.993199e+000	9.993200e-001
2.005367323686026e-003	9.994216e+000	9.994216e-001
2.005767739450802e-003	9.994887e+000	9.994887e-001
2.006199841505873e-003	9.995113e+000	9.995113e-001
2.006761105801900e-003	9.995158e+000	9.995158e-001
2.007883634393952e-003	9.995162e+000	9.995162e-001
2.009312759839146e-003	9.995154e+000	9.995154e-001
2.012171010729534e-003	9.995138e+000	9.995138e-001
2.017887512510310e-003	9.995108e+000	9.995108e-001
2.024723450010310e-003	9.995073e+000	9.995074e-001
2.031559387510310e-003	9.995043e+000	9.995042e-001
2.038395325010310e-003	9.995013e+000	9.995013e-001
2.045231262510310e-003	9.994986e+000	9.994985e-001
2.052067200010310e-003	9.994960e+000	9.994960e-001
2.058903137510310e-003	9.994935e+000	9.994935e-001
2.065739075010310e-003	9.994912e+000	9.994912e-001
2.072575012510310e-003	9.994890e+000	9.994891e-001
2.079410950010309e-003	9.994870e+000	9.994870e-001
2.086246887510310e-003	9.994850e+000	9.994851e-001
2.093082825010310e-003	9.994832e+000	9.994832e-001
2.099918762510310e-003	9.994815e+000	9.994815e-001
2.106754700010309e-003	9.994799e+000	9.994799e-001
2.113590637510310e-003	9.994783e+000	9.994783e-001
2.120426575010310e-003	9.994768e+000	9.994769e-001
2.127262512510310e-003	9.994755e+000	9.994755e-001
2.134098450010310e-003	9.994741e+000	9.994742e-001
2.140934387510310e-003	9.994729e+000	9.994729e-001
2.147770325010310e-003	9.994717e+000	9.994717e-001
2.154606262510310e-003	9.994706e+000	9.994706e-001
2.161442200010310e-003	9.994696e+000	9.994695e-001
2.168278137510310e-003	9.994685e+000	9.994685e-001
2.175114075010310e-003	9.994676e+000	9.994676e-001
2.181950012510310e-003	9.994666e+000	9.994667e-001
2.188785950010310e-003	9.994658e+000	9.994658e-001
2.195621887510310e-003	9.994650e+000	9.994650e-001
2.202457825010310e-003	9.994642e+000	9.994642e-001
2.209293762510309e-003	9.994635e+000	9.994634e-001
2.216129700010310e-003	9.994627e+000	9.994627e-001
2.222965637510310e-003	9.994621e+000	9.994621e-001
2.229801575010310e-003	9.994615e+000	9.994614e-001
2.236637512510310e-003	9.994608e+000	9.994608e-001
2.243473450010310e-003	9.994602e+000	9.994602e-001
2.250309387510310e-003	9.994597e+000	9.994597e-001
2.257145325010310e-003	9.994592e+000	9.994592e-001
2.263981262510310e-003	9.994587e+000	9.994587e-001
2.270817200010310e-003	9.994582e+000	9.994583e-001
2.277653137510310e-003	9.994577e+000	9.994578e-001
2.284489075010310e-003	9.994574e+000	9.994574e-001
2.291325012510310e-003	9.994570e+000	9.994569e-001
2.298160950010310e-003	9.994566e+000	9.994565e-001
2.304996887510310e-003	9.994562e+000	9.994562e-001
2.311832825010309e-003	9.994558e+000	9.994558e-001
2.318668762510310e-003	9.994555e+000	9.994555e-001
2.325504700010310e-003	9.994552e+000	9.994552e-001
2.332340637510310e-003	9.994549e+000	9.994549e-001
2.339176575010309e-003	9.994546e+000	9.994546e-001
2.346012512510310e-003	9.994543e+000	9.994543e-001
2.352848450010310e-003	9.994540e+000	9.994540e-001
2.359684387510310e-003	9.994537e+000	9.994538e-001
2.366520325010310e-003	9.994535e+000	9.994535e-001
2.373356262510310e-003	9.994534e+000	9.994533e-001
2.380192200010310e-003	9.994531e+000	9.994531e-001
2.387028137510310e-003	9.994529e+000	9.994528e-001
2.393864075010310e-003	9.994526e+000	9.994527e-001
2.400700012510310e-003	9.994524e+000	9.994525e-001
2.407535950010310e-003	9.994523e+000	9.994523e-001
2.414371887510310e-003	9.994521e+000	9.994521e-001
2.421207825010310e-003	9.994519e+000	9.994519e-001
2.428043762510310e-003	9.994517e+000	9.994518e-001
2.441715637510309e-003	9.994514e+000	9.994515e-001
2.448551575010310e-003	9.994514e+000	9.994513e-001
2.455387512510310e-003	9.994512e+000	9.994512e-001
2.462223450010310e-003	9.994511e+000	9.994510e-001
2.469059387510309e-003	9.994510e+000	9.994509e-001
2.475895325010310e-003	9.994509e+000	9.994508e-001
2.482731262510310e-003	9.994507e+000	9.994507e-001
2.489567200010310e-003	9.994506e+000	9.994506e-001
2.496403137510310e-003	9.994505e+000	9.994505e-001
2.503239075010310e-003	9.994504e+000	9.994504e-001
2.510075012510310e-003	9.994503e+000	9.994503e-001
2.516910950010310e-003	9.994502e+000	9.994502e-001
2.523746887510310e-003	9.994501e+000	9.994501e-001
2.530582825010310e-003	9.994500e+000	9.994500e-001
2.537418762510310e-003	9.994499e+000	9.994500e-001
2.544254700010310e-003	9.994499e+000	9.994499e-001
2.551090637510310e-003	9.994498e+000	9.994498e-001
