time	V(vout)	-I(Rl)
0.000000000000000e+000	9.996057e+000	-0.000000e+000
4.571428632463691e-010	9.996057e+000	-0.000000e+000
9.142857264927381e-010	9.996057e+000	-0.000000e+000
1.371428589739107e-009	9.996057e+000	-0.000000e+000
1.828571452985476e-009	9.996057e+000	-0.000000e+000
2.285714316231846e-009	9.996057e+000	-0.000000e+000
2.742857179478215e-009	9.996057e+000	-0.000000e+000
3.200000042724582e-009	9.996057e+000	-0.000000e+000
1.280000017089833e-008	9.996057e+000	-0.000000e+000
2.560000034179666e-008	9.996056e+000	-0.000000e+000
5.120000068359332e-008	9.996057e+000	-0.000000e+000
2.048000027343733e-007	9.996057e+000	-0.000000e+000
8.192000109374931e-007	9.996057e+000	-0.000000e+000
1.638400021874986e-006	9.996057e+000	-0.000000e+000
3.638400021874986e-006	9.996057e+000	-0.000000e+000
1.363840002187499e-005	9.996057e+000	-0.000000e+000
2.363840002187500e-005	9.996057e+000	-0.000000e+000
3.363840002187500e-005	9.996057e+000	-0.000000e+000
4.363840002187500e-005	9.996057e+000	-0.000000e+000
5.363840002187501e-005	9.996057e+000	-0.000000e+000
6.363840002187500e-005	9.996057e+000	-0.000000e+000
7.363840002187499e-005	9.996057e+000	-0.000000e+000
1.009638400021875e-003	9.996057e+000	-0.000000e+000
1.998638400021875e-003	9.996057e+000	-0.000000e+000
1.999276800043750e-003	9.996057e+000	-0.000000e+000
1.999660800262499e-003	9.996057e+000	-0.000000e+000
2.000000000000000e-003	9.996057e+000	-0.000000e+000
2.000000008281244e-003	3.332019e+000	2.865664e+001
2.000000024843731e-003	5.686952e-009	2.843476e+001
2.000000029048010e-003	5.061099e-009	2.530550e+001
2.000000033962551e-003	4.559122e-009	2.279561e+001
2.000000034561863e-003	4.516384e-009	2.258192e+001
2.000000035760487e-003	4.503609e-009	2.251804e+001
2.000001035760487e-003	3.083624e-009	1.541812e+001
2.000002035760486e-003	2.526511e-009	1.263255e+001
2.000003035760486e-003	2.426534e-009	1.213267e+001
2.000004035760486e-003	2.374838e-009	1.187419e+001
2.000005035760487e-003	2.352519e-009	1.176259e+001
2.000006035760487e-003	2.349564e-009	1.174782e+001
