time	V(vout)	-I(Rl)
0.000000000000000e+000	9.996161e+000	-0.000000e+000
9.999999960041972e-012	9.996161e+000	-0.000000e+000
1.999999992008394e-011	9.996161e+000	-0.000000e+000
2.749999989011542e-011	9.996161e+000	-0.000000e+000
5.749999977024134e-011	9.996161e+000	-0.000000e+000
1.774999992907450e-010	9.996161e+000	-0.000000e+000
3.374999986514166e-010	9.996161e+000	-0.000000e+000
6.574999973727597e-010	9.996161e+000	-0.000000e+000
1.297499994815446e-009	9.996161e+000	-0.000000e+000
2.577499989700818e-009	9.996161e+000	-0.000000e+000
5.137499979471563e-009	9.996160e+000	-0.000000e+000
1.025749995901305e-008	9.996160e+000	-0.000000e+000
2.049749991809603e-008	9.996160e+000	-0.000000e+000
4.097749983626199e-008	9.996160e+000	-0.000000e+000
8.193749967259391e-008	9.996160e+000	-0.000000e+000
1.638574993452577e-007	9.996160e+000	-0.000000e+000
3.276974986905854e-007	9.996160e+000	-0.000000e+000
6.553774973812408e-007	9.996160e+000	-0.000000e+000
1.310737494762551e-006	9.996159e+000	-0.000000e+000
2.310737494762552e-006	9.996158e+000	-0.000000e+000
3.310737494762551e-006	9.996158e+000	-0.000000e+000
4.310737494762552e-006	9.996157e+000	-0.000000e+000
5.310737494762551e-006	9.996156e+000	-0.000000e+000
6.310737494762552e-006	9.996155e+000	-0.000000e+000
7.310737494762552e-006	9.996154e+000	-0.000000e+000
8.310737494762552e-006	9.996153e+000	-0.000000e+000
9.310737494762551e-006	9.996153e+000	-0.000000e+000
1.031073749476255e-005	9.996152e+000	-0.000000e+000
1.131073749476255e-005	9.996151e+000	-0.000000e+000
1.231073749476255e-005	9.996150e+000	-0.000000e+000
1.331073749476255e-005	9.996149e+000	-0.000000e+000
1.431073749476255e-005	9.996149e+000	-0.000000e+000
1.531073749476255e-005	9.996148e+000	-0.000000e+000
1.731073749476255e-005	9.996146e+000	-0.000000e+000
1.931073749476255e-005	9.996145e+000	-0.000000e+000
2.231073749476255e-005	9.996143e+000	-0.000000e+000
2.531073749476255e-005	9.996141e+000	-0.000000e+000
2.731073749476255e-005	9.996140e+000	-0.000000e+000
2.931073749476255e-005	9.996140e+000	-0.000000e+000
3.031073749476255e-005	9.996139e+000	-0.000000e+000
3.131073749476255e-005	9.996138e+000	-0.000000e+000
3.231073749476255e-005	9.996138e+000	-0.000000e+000
3.331073749476255e-005	9.996137e+000	-0.000000e+000
3.431073749476255e-005	9.996137e+000	-0.000000e+000
3.531073749476255e-005	9.996136e+000	-0.000000e+000
3.631073749476255e-005	9.996136e+000	-0.000000e+000
3.731073749476255e-005	9.996135e+000	-0.000000e+000
3.831073749476255e-005	9.996135e+000	-0.000000e+000
3.931073749476255e-005	9.996134e+000	-0.000000e+000
4.031073749476255e-005	9.996134e+000	-0.000000e+000
4.131073749476256e-005	9.996133e+000	-0.000000e+000
4.231073749476255e-005	9.996133e+000	-0.000000e+000
4.331073749476255e-005	9.996132e+000	-0.000000e+000
4.531073749476255e-005	9.996132e+000	-0.000000e+000
4.731073749476255e-005	9.996131e+000	-0.000000e+000
4.931073749476255e-005	9.996130e+000	-0.000000e+000
5.131073749476255e-005	9.996129e+000	-0.000000e+000
5.431073749476255e-005	9.996128e+000	-0.000000e+000
5.731073749476255e-005	9.996126e+000	-0.000000e+000
5.931073749476255e-005	9.996126e+000	-0.000000e+000
6.131073749476255e-005	9.996125e+000	-0.000000e+000
