time	-I(Rl)	V(vout)
4.098649226840429e-03	4.531304e-10	4.486441e+00
4.105485164340430e-03	4.734386e-10	4.687511e+00
4.112321101840430e-03	4.930055e-10	4.881242e+00
4.119157039340430e-03	5.118580e-10	5.067901e+00
4.125992976840430e-03	5.300222e-10	5.247745e+00
4.132828914340430e-03	5.475233e-10	5.421023e+00
4.139664851840430e-03	5.643856e-10	5.587976e+00
4.146500789340430e-03	5.806323e-10	5.748835e+00
4.153336726840430e-03	5.962859e-10	5.903821e+00
4.160172664340430e-03	6.113680e-10	6.053148e+00
4.167008601840430e-03	6.258994e-10	6.197025e+00
4.173844539340429e-03	6.399005e-10	6.335649e+00
4.180680476840430e-03	6.533905e-10	6.469213e+00
4.187516414340430e-03	6.663879e-10	6.597901e+00
4.194352351840430e-03	6.789109e-10	6.721891e+00
4.201188289340430e-03	6.909768e-10	6.841355e+00
4.208024226840430e-03	7.026023e-10	6.956459e+00
4.214860164340430e-03	7.138034e-10	7.067361e+00
4.221696101840430e-03	7.245957e-10	7.174215e+00
4.228532039340429e-03	7.349941e-10	7.277169e+00
4.235367976840430e-03	7.450128e-10	7.376365e+00
4.242203914340430e-03	7.546658e-10	7.471940e+00
4.249039851840430e-03	7.639665e-10	7.564026e+00
4.255875789340430e-03	7.729278e-10	7.652752e+00
4.262711726840430e-03	7.815621e-10	7.738239e+00
4.269547664340430e-03	7.898812e-10	7.820607e+00
4.276383601840430e-03	7.978967e-10	7.899968e+00
4.283219539340430e-03	8.056196e-10	7.976433e+00
4.290055476840430e-03	8.130607e-10	8.050107e+00
4.296891414340430e-03	8.202304e-10	8.121093e+00
4.303727351840429e-03	8.271382e-10	8.189488e+00
4.310563289340430e-03	8.337940e-10	8.255387e+00
4.317399226840430e-03	8.402070e-10	8.318882e+00
4.324235164340430e-03	8.463861e-10	8.380059e+00
4.331071101840430e-03	8.523395e-10	8.439004e+00
4.337907039340430e-03	8.580756e-10	8.495798e+00
4.344742976840430e-03	8.636026e-10	8.550520e+00
4.351578914340430e-03	8.689280e-10	8.603245e+00
4.358414851840429e-03	8.740588e-10	8.654046e+00
4.365250789340430e-03	8.790024e-10	8.702993e+00
4.372086726840430e-03	8.837655e-10	8.750155e+00
4.378922664340430e-03	8.883549e-10	8.795596e+00
4.385758601840430e-03	8.927770e-10	8.839379e+00
4.392594539340430e-03	8.970377e-10	8.881564e+00
4.399430476840430e-03	9.011431e-10	8.922212e+00
4.406266414340430e-03	9.050989e-10	8.961374e+00
4.413102351840430e-03	9.089101e-10	8.999109e+00
4.419938289340430e-03	9.125821e-10	9.035467e+00
4.426774226840430e-03	9.161203e-10	9.070498e+00
4.433610164340429e-03	9.195295e-10	9.104252e+00
4.440446101840430e-03	9.228144e-10	9.136774e+00
4.447282039340430e-03	9.259793e-10	9.168110e+00
4.454117976840430e-03	9.290286e-10	9.198303e+00
4.460953914340430e-03	9.319665e-10	9.227394e+00
4.467789851840430e-03	9.347976e-10	9.255424e+00
4.474625789340430e-03	9.375254e-10	9.282432e+00
4.481461726840430e-03	9.401537e-10	9.308453e+00
4.488297664340429e-03	9.426863e-10	9.333526e+00
4.495133601840430e-03	9.451263e-10	9.357684e+00
4.501969539340430e-03	9.474773e-10	9.380961e+00
4.508805476840430e-03	9.497425e-10	9.403390e+00
4.515641414340430e-03	9.519250e-10	9.424999e+00
4.522477351840430e-03	9.540279e-10	9.445822e+00
4.529313289340430e-03	9.560542e-10	9.465883e+00
4.536149226840430e-03	9.580067e-10	9.485214e+00
4.542985164340430e-03	9.598877e-10	9.503839e+00
4.549821101840430e-03	9.617004e-10	9.521786e+00
4.556657039340430e-03	9.634468e-10	9.539078e+00
4.563492976840429e-03	9.651295e-10	9.555738e+00
4.570328914340430e-03	9.667508e-10	9.571792e+00
4.577164851840430e-03	9.683129e-10	9.587259e+00
4.584000789340430e-03	9.698182e-10	9.602163e+00
4.590836726840430e-03	9.712688e-10	9.616523e+00
4.597672664340430e-03	9.726664e-10	9.630360e+00
4.604508601840430e-03	9.740128e-10	9.643691e+00
4.611344539340430e-03	9.753101e-10	9.656536e+00
4.618180476840429e-03	9.765602e-10	9.668913e+00
4.625016414340430e-03	9.777648e-10	9.680839e+00
4.631852351840430e-03	9.789253e-10	9.692329e+00
4.638688289340430e-03	9.800435e-10	9.703401e+00
4.645524226840430e-03	9.811210e-10	9.714068e+00
4.652360164340430e-03	9.821590e-10	9.724348e+00
4.659196101840430e-03	9.831593e-10	9.734251e+00
4.666032039340430e-03	9.841232e-10	9.743794e+00
4.672867976840430e-03	9.850519e-10	9.752989e+00
4.679703914340430e-03	9.859469e-10	9.761848e+00
4.686539851840430e-03	9.868090e-10	9.770385e+00
4.693375789340429e-03	9.876396e-10	9.778610e+00
4.700211726840430e-03	9.884400e-10	9.786535e+00
4.707047664340430e-03	9.892110e-10	9.794171e+00
4.713883601840430e-03	9.899542e-10	9.801529e+00
4.720719539340430e-03	9.906704e-10	9.808619e+00
4.727555476840430e-03	9.913604e-10	9.815450e+00
4.734391414340430e-03	9.920250e-10	9.822032e+00
4.741227351840430e-03	9.926655e-10	9.828374e+00
4.748063289340430e-03	9.932829e-10	9.834484e+00
4.754899226840430e-03	9.938776e-10	9.840373e+00
4.761735164340430e-03	9.944509e-10	9.846046e+00
4.768571101840429e-03	9.950030e-10	9.851513e+00
4.782242976840430e-03	9.960475e-10	9.861855e+00
4.789078914340430e-03	9.965412e-10	9.866745e+00
4.795914851840430e-03	9.970169e-10	9.871457e+00
4.802750789340430e-03	9.974755e-10	9.875998e+00
4.809586726840430e-03	9.979174e-10	9.880371e+00
4.816422664340430e-03	9.983432e-10	9.884586e+00
4.823258601840429e-03	9.987532e-10	9.888648e+00
4.830094539340430e-03	9.991485e-10	9.892562e+00
4.836930476840430e-03	9.995295e-10	9.896333e+00
4.843766414340430e-03	9.998966e-10	9.899966e+00
4.850602351840430e-03	1.000250e-09	9.903467e+00
4.857438289340430e-03	1.000591e-09	9.906841e+00
4.871110164340430e-03	1.001236e-09	9.913224e+00
4.877946101840430e-03	1.001540e-09	9.916243e+00
4.884782039340430e-03	1.001834e-09	9.919151e+00
4.891617976840430e-03	1.002117e-09	9.921953e+00
4.898453914340429e-03	1.002390e-09	9.924654e+00
4.905289851840430e-03	1.002653e-09	9.927256e+00
4.912125789340430e-03	1.002906e-09	9.929763e+00
4.918961726840430e-03	1.003150e-09	9.932179e+00
4.925797664340430e-03	1.003385e-09	9.934507e+00
4.932633601840430e-03	1.003612e-09	9.936750e+00
4.939469539340430e-03	1.003830e-09	9.938913e+00
4.946305476840430e-03	1.004041e-09	9.940996e+00
4.953141414340429e-03	1.004243e-09	9.943005e+00
4.959977351840430e-03	1.004439e-09	9.944939e+00
4.973649226840430e-03	1.004808e-09	9.948601e+00
4.980485164340430e-03	1.004983e-09	9.950333e+00
4.987321101840430e-03	1.005152e-09	9.952003e+00
4.993164062500000e-03	1.005292e-09	9.953382e+00
5.000000000000000e-03	1.005449e-09	9.954937e+00
5.006835937500000e-03	1.005600e-09	9.956440e+00
5.013671875000000e-03	1.005746e-09	9.957888e+00
5.020507812500000e-03	1.005887e-09	9.959282e+00
5.027343750000000e-03	1.006023e-09	9.960627e+00
5.034179687500000e-03	1.006154e-09	9.961924e+00
5.041015625000000e-03	1.006280e-09	9.963173e+00
5.047851562500000e-03	1.006402e-09	9.964377e+00
5.054687500000000e-03	1.006519e-09	9.965538e+00
5.061523437500000e-03	1.006632e-09	9.966658e+00
5.068359375000000e-03	1.006741e-09	9.967735e+00
5.075195312500000e-03	1.006846e-09	9.968775e+00
5.082031250000000e-03	1.006947e-09	9.969777e+00
5.088867187500000e-03	1.007045e-09	9.970743e+00
5.095703125000000e-03	1.007139e-09	9.971674e+00
5.102539062500000e-03	1.007230e-09	9.972572e+00
5.109375000000000e-03	1.007317e-09	9.973437e+00
5.116210937500000e-03	1.007401e-09	9.974271e+00
5.123046875000000e-03	1.007483e-09	9.975075e+00
5.129882812500000e-03	1.007561e-09	9.975849e+00
5.136718750000000e-03	1.007636e-09	9.976595e+00
5.143554687500000e-03	1.007709e-09	9.977314e+00
5.150390625000000e-03	1.007779e-09	9.978006e+00
5.157226562500000e-03	1.007846e-09	9.978674e+00
5.164062500000000e-03	1.007911e-09	9.979317e+00
5.170898437500000e-03	1.007973e-09	9.979937e+00
5.177734375000000e-03	1.008034e-09	9.980534e+00
5.184570312500000e-03	1.008092e-09	9.981110e+00
5.191406250000000e-03	1.008148e-09	9.981663e+00
5.198242187500000e-03	1.008202e-09	9.982197e+00
5.205078125000000e-03	1.008254e-09	9.982711e+00
5.211914062500000e-03	1.008304e-09	9.983206e+00
5.218750000000000e-03	1.008352e-09	9.983683e+00
5.225585937500000e-03	1.008398e-09	9.984142e+00
5.232421875000000e-03	1.008443e-09	9.984586e+00
5.239257812500000e-03	1.008486e-09	9.985012e+00
5.246093750000000e-03	1.008527e-09	9.985422e+00
5.252929687500000e-03	1.008568e-09	9.985818e+00
5.259765625000000e-03	1.008606e-09	9.986198e+00
5.266601562500000e-03	1.008643e-09	9.986566e+00
5.273437500000000e-03	1.008679e-09	9.986918e+00
5.280273437500000e-03	1.008713e-09	9.987259e+00
5.287109375000000e-03	1.008746e-09	9.987587e+00
5.293945312500000e-03	1.008778e-09	9.987903e+00
5.300781250000000e-03	1.008809e-09	9.988206e+00
5.307617187500000e-03	1.008838e-09	9.988499e+00
5.314453125000000e-03	1.008867e-09	9.988781e+00
5.321289062500000e-03	1.008894e-09	9.989052e+00
5.328125000000000e-03	1.008920e-09	9.989313e+00
5.334960937500000e-03	1.008946e-09	9.989565e+00
5.341796875000000e-03	1.008970e-09	9.989807e+00
5.355468750000000e-03	1.009017e-09	9.990266e+00
5.369140625000000e-03	1.009060e-09	9.990690e+00
5.382812500000000e-03	1.009099e-09	9.991083e+00
5.396484375000000e-03	1.009136e-09	9.991449e+00
5.410156250000000e-03	1.009170e-09	9.991787e+00
5.430664062500000e-03	1.009217e-09	9.992249e+00
5.451171875000000e-03	1.009259e-09	9.992661e+00
5.471679687500000e-03	1.009296e-09	9.993029e+00
5.492187500000000e-03	1.009329e-09	9.993357e+00
5.512695312500000e-03	1.009358e-09	9.993649e+00
5.533203125000000e-03	1.009385e-09	9.993910e+00
5.553710937500000e-03	1.009409e-09	9.994143e+00
5.574218750000000e-03	1.009429e-09	9.994350e+00
5.594726562500000e-03	1.009448e-09	9.994535e+00
5.615234375000000e-03	1.009465e-09	9.994700e+00
5.635742187500000e-03	1.009480e-09	9.994847e+00
5.656250000000000e-03	1.009493e-09	9.994979e+00
5.676757812500000e-03	1.009505e-09	9.995096e+00
5.697265625000000e-03	1.009515e-09	9.995200e+00
5.717773437500000e-03	1.009525e-09	9.995294e+00
5.738281250000000e-03	1.009533e-09	9.995377e+00
5.758789062500000e-03	1.009540e-09	9.995451e+00
5.779296875000000e-03	1.009547e-09	9.995516e+00
5.799804687500000e-03	1.009553e-09	9.995575e+00
5.820312500000000e-03	1.009558e-09	9.995627e+00
5.840820312500000e-03	1.009563e-09	9.995674e+00
5.861328125000000e-03	1.009567e-09	9.995715e+00
5.881835937500000e-03	1.009571e-09	9.995752e+00
5.902343750000000e-03	1.009574e-09	9.995786e+00
5.916015625000000e-03	1.009576e-09	9.995806e+00
5.936523437500000e-03	1.009579e-09	9.995832e+00
5.957031250000000e-03	1.009581e-09	9.995857e+00
5.977539062500000e-03	1.009584e-09	9.995879e+00
5.998046875000000e-03	1.009586e-09	9.995898e+00
6.018554687500000e-03	1.009587e-09	9.995915e+00
6.039062500000000e-03	1.009589e-09	9.995931e+00
6.059570312500000e-03	1.009591e-09	9.995945e+00
6.080078125000000e-03	1.009592e-09	9.995956e+00
6.100585937500000e-03	1.009593e-09	9.995968e+00
6.121093750000000e-03	1.009594e-09	9.995977e+00
6.141601562500000e-03	1.009594e-09	9.995986e+00
6.162109375000000e-03	1.009595e-09	9.995994e+00
6.182617187500000e-03	1.009596e-09	9.996000e+00
6.203125000000000e-03	1.009596e-09	9.996006e+00
6.223632812500000e-03	1.009597e-09	9.996012e+00
6.244140625000000e-03	1.009598e-09	9.996017e+00
6.264648437500000e-03	1.009598e-09	9.996021e+00
6.282226562500000e-03	1.009598e-09	9.996025e+00
6.299804687500000e-03	1.009599e-09	9.996028e+00
6.317382812500000e-03	1.009599e-09	9.996030e+00
6.334960937500000e-03	1.009599e-09	9.996033e+00
6.352539062500000e-03	1.009599e-09	9.996035e+00
6.370117187500001e-03	1.009600e-09	9.996037e+00
6.387695312500000e-03	1.009600e-09	9.996038e+00
6.406250000000000e-03	1.009600e-09	9.996040e+00
6.424804687500001e-03	1.009600e-09	9.996042e+00
6.443359375000001e-03	1.009600e-09	9.996043e+00
6.461914062500000e-03	1.009600e-09	9.996045e+00
6.480468750000000e-03	1.009601e-09	9.996046e+00
6.499023437500000e-03	1.009601e-09	9.996047e+00
6.517578125000000e-03	1.009601e-09	9.996048e+00
6.539062500000001e-03	1.009601e-09	9.996049e+00
6.560546875000000e-03	1.009601e-09	9.996050e+00
6.582031250000000e-03	1.009601e-09	9.996050e+00
6.603515625000000e-03	1.009601e-09	9.996051e+00
6.625000000000001e-03	1.009601e-09	9.996052e+00
6.646484375000000e-03	1.009601e-09	9.996052e+00
6.667968750000000e-03	1.009601e-09	9.996053e+00
6.694335937500000e-03	1.009601e-09	9.996053e+00
6.720703125000001e-03	1.009601e-09	9.996053e+00
6.747070312500001e-03	1.009601e-09	9.996054e+00
6.773437500000000e-03	1.009601e-09	9.996054e+00
6.799804687500000e-03	1.009601e-09	9.996054e+00
6.826171875000000e-03	1.009601e-09	9.996055e+00
6.852539062500000e-03	1.009601e-09	9.996056e+00
6.872070312500000e-03	1.009601e-09	9.996056e+00
6.891601562500000e-03	1.009601e-09	9.996056e+00
6.911132812500000e-03	1.009601e-09	9.996056e+00
6.930664062500000e-03	1.009601e-09	9.996056e+00
6.950195312500000e-03	1.009601e-09	9.996056e+00
6.969726562500000e-03	1.009601e-09	9.996056e+00
6.989257812500000e-03	1.009601e-09	9.996056e+00
6.996093750000000e-03	1.009601e-09	9.996056e+00
7.000000000000000e-03	1.009601e-09	9.996056e+00
