time	V(vout)	-I(Rl)
0.000000000000000e+000	9.996057e+000	1.009602e-009
1.009638400021875e-003	9.996057e+000	1.009602e-009
2.000000000000000e-003	9.996057e+000	1.009602e-009
2.000000746295775e-003	9.472404e+000	6.140385e-001
2.000002238887326e-003	9.133357e+000	9.133357e-001
2.000002506122921e-003	9.146363e+000	9.146363e-001
2.000002668493849e-003	9.156927e+000	9.156927e-001
2.000002727205235e-003	9.156445e+000	9.156443e-001
2.000002806241439e-003	9.156517e+000	9.156517e-001
2.000002877466742e-003	9.156535e+000	9.156535e-001
2.000003019917348e-003	9.156548e+000	9.156547e-001
2.000003264177686e-003	9.156536e+000	9.156536e-001
2.000003700002276e-003	9.156542e+000	9.156541e-001
2.000004212882830e-003	9.156659e+000	9.156659e-001
2.000005086078174e-003	9.157260e+000	9.157260e-001
2.000006718993566e-003	9.159643e+000	9.159643e-001
2.000009061795561e-003	9.165689e+000	9.165689e-001
2.000012231980210e-003	9.178046e+000	9.178047e-001
2.000017323365372e-003	9.203163e+000	9.203163e-001
2.000022356240239e-003	9.230401e+000	9.230402e-001
2.000029103248603e-003	9.266939e+000	9.266939e-001
2.000036661381291e-003	9.305007e+000	9.305007e-001
2.000047606701362e-003	9.353846e+000	9.353846e-001
2.000058177245097e-003	9.393851e+000	9.393852e-001
2.000069813997106e-003	9.429900e+000	9.429901e-001
2.000080498581606e-003	9.456498e+000	9.456497e-001
2.000091787853262e-003	9.478813e+000	9.478813e-001
2.000102133151511e-003	9.495014e+000	9.495015e-001
2.000114421984207e-003	9.510249e+000	9.510250e-001
2.000127661378167e-003	9.523611e+000	9.523611e-001
2.000140501965348e-003	9.534788e+000	9.534788e-001
2.000152217970990e-003	9.544708e+000	9.544708e-001
2.000163053738240e-003	9.555258e+000	9.555258e-001
2.000174094084717e-003	9.569853e+000	9.569852e-001
2.000186619513370e-003	9.595305e+000	9.595306e-001
2.000201819856763e-003	9.642957e+000	9.642957e-001
2.000215505226503e-003	9.706447e+000	9.706447e-001
