time	V(vout)	-I(Rl)
0.000000000000000e+000	1.027415e+000	1.037689e-010
9.999999960041972e-012	1.027415e+000	1.037689e-010
1.999999992008394e-011	1.027415e+000	1.037689e-010
2.749999989011542e-011	1.027415e+000	1.037715e-010
1.027499999890116e-009	1.027415e+000	1.045395e-010
2.027499999890116e-009	1.027415e+000	1.046251e-010
4.027499999890116e-009	1.027415e+000	1.041114e-010
8.027499999890116e-009	1.027415e+000	1.037689e-010
1.602749999989012e-008	1.027415e+000	1.037689e-010
6.402749999989012e-008	1.027415e+000	1.037689e-010
1.280274999998901e-007	1.027415e+000	1.037689e-010
2.560274999998901e-007	1.027415e+000	1.037689e-010
5.120274999998902e-007	1.027415e+000	1.037689e-010
1.024027499999890e-006	1.027415e+000	1.037689e-010
2.024027499999890e-006	1.027415e+000	1.037689e-010
3.024027499999890e-006	1.027415e+000	1.037689e-010
4.024027499999890e-006	1.027415e+000	1.037689e-010
8.024027499999890e-006	1.027415e+000	1.037689e-010
9.024027499999891e-006	1.027415e+000	1.037689e-010
1.002402749999989e-005	1.027415e+000	1.037689e-010
1.102402749999989e-005	1.027415e+000	1.037689e-010
1.202402749999989e-005	1.027415e+000	1.037689e-010
1.302402749999989e-005	1.027415e+000	1.037689e-010
1.402402749999989e-005	1.027415e+000	1.037689e-010
1.502402749999989e-005	1.027415e+000	1.037689e-010
1.702402749999989e-005	1.027415e+000	1.037689e-010
2.002402749999989e-005	1.027415e+000	1.037689e-010
2.102402749999989e-005	1.027415e+000	1.037689e-010
2.202402749999989e-005	1.027415e+000	1.037689e-010
2.302402749999989e-005	1.027415e+000	1.037689e-010
2.402402749999989e-005	1.027415e+000	1.037689e-010
2.502402749999989e-005	1.027415e+000	1.037689e-010
2.602402749999989e-005	1.027415e+000	1.037689e-010
2.702402749999989e-005	1.027415e+000	1.037689e-010
2.902402749999989e-005	1.027415e+000	1.037689e-010
3.202402749999989e-005	1.027415e+000	1.037689e-010
3.402402749999989e-005	1.027415e+000	1.037689e-010
3.502402749999989e-005	1.027415e+000	1.037689e-010
3.602402749999989e-005	1.027415e+000	1.037689e-010
3.702402749999989e-005	1.027415e+000	1.037689e-010
3.802402749999989e-005	1.027415e+000	1.037689e-010
4.002402749999989e-005	1.027415e+000	1.037689e-010
4.088117035714275e-005	1.027415e+000	1.037689e-010
4.173831321428560e-005	1.027415e+000	1.037689e-010
