time	V(in)	V(out)
6.088949275488958e-004	0.000000000000000e+000	8.942774575816829e-004
6.089949275488957e-004	0.000000000000000e+000	8.942769918615292e-004
6.090949275488957e-004	0.000000000000000e+000	8.942765260293136e-004
6.091949275488957e-004	0.000000000000000e+000	8.942760601804809e-004
6.092949275488957e-004	0.000000000000000e+000	8.942755942133672e-004
6.093949275488957e-004	0.000000000000000e+000	8.942751283073737e-004
6.094949275488957e-004	0.000000000000000e+000	8.942746626168059e-004
6.095949275488957e-004	0.000000000000000e+000	8.942741968474575e-004
6.096949275488957e-004	0.000000000000000e+000	8.942737308632500e-004
6.097949275488958e-004	0.000000000000000e+000	8.942732645476078e-004
6.098949275488957e-004	0.000000000000000e+000	8.942727975916702e-004
6.099949275488958e-004	0.000000000000000e+000	8.942723301928188e-004
6.100949275488957e-004	0.000000000000000e+000	8.942718627807886e-004
6.101949275488958e-004	0.000000000000000e+000	8.942713956211736e-004
6.102949275488957e-004	0.000000000000000e+000	8.942709291578468e-004
6.103949275488958e-004	0.000000000000000e+000	8.942704626512989e-004
6.104949275488957e-004	0.000000000000000e+000	8.942699958126625e-004
6.105949275488958e-004	0.000000000000000e+000	8.942695287206386e-004
6.106949275488957e-004	0.000000000000000e+000	8.942690604354851e-004
6.107949275488958e-004	0.000000000000000e+000	8.942685920864062e-004
6.108949275488957e-004	0.000000000000000e+000	8.942681245296827e-004
6.109949275488958e-004	0.000000000000000e+000	8.942676570653503e-004
6.110949275488957e-004	0.000000000000000e+000	8.942671896776518e-004
6.111949275488958e-004	0.000000000000000e+000	8.942667219083418e-004
6.112949275488957e-004	0.000000000000000e+000	8.942662538177512e-004
6.113949275488957e-004	0.000000000000000e+000	8.942657858158421e-004
6.114949275488957e-004	0.000000000000000e+000	8.942653173968972e-004
6.115949275488957e-004	0.000000000000000e+000	8.942648486957710e-004
6.116949275488957e-004	0.000000000000000e+000	8.942643802188896e-004
6.117949275488957e-004	0.000000000000000e+000	8.942639115012726e-004
6.118949275488957e-004	0.000000000000000e+000	8.942634422095683e-004
6.119949275488957e-004	0.000000000000000e+000	8.942629732131294e-004
6.120949275488958e-004	0.000000000000000e+000	8.942625047088889e-004
6.121949275488957e-004	0.000000000000000e+000	8.942620361856962e-004
6.122949275488958e-004	0.000000000000000e+000	8.942615676237409e-004
6.123949275488957e-004	0.000000000000000e+000	8.942610988743227e-004
6.124949275488958e-004	0.000000000000000e+000	8.942606297058841e-004
6.125949275488957e-004	0.000000000000000e+000	8.942601600559471e-004
6.126949275488958e-004	0.000000000000000e+000	8.942596904074311e-004
6.127949275488957e-004	0.000000000000000e+000	8.942592210601233e-004
6.128949275488958e-004	0.000000000000000e+000	8.942587516870587e-004
6.129949275488957e-004	0.000000000000000e+000	8.942582821147617e-004
6.130949275488958e-004	0.000000000000000e+000	8.942578126187706e-004
6.131949275488957e-004	0.000000000000000e+000	8.942573431185640e-004
6.132949275488958e-004	0.000000000000000e+000	8.942568729983051e-004
6.133949275488957e-004	0.000000000000000e+000	8.942564024431543e-004
6.134949275488957e-004	0.000000000000000e+000	8.942559318288331e-004
6.135949275488957e-004	0.000000000000000e+000	8.942554612379690e-004
6.136949275488957e-004	0.000000000000000e+000	8.942549909444230e-004
6.137949275488957e-004	0.000000000000000e+000	8.942545209239864e-004
6.138949275488957e-004	0.000000000000000e+000	8.942540509786262e-004
6.139949275488957e-004	0.000000000000000e+000	8.942535804969648e-004
6.140949275488957e-004	0.000000000000000e+000	8.942531093571112e-004
6.141949275488957e-004	0.000000000000000e+000	8.942526388163112e-004
6.142949275488957e-004	0.000000000000000e+000	8.942521683854931e-004
6.143949275488958e-004	0.000000000000000e+000	8.942516969099409e-004
6.144949275488957e-004	0.000000000000000e+000	8.942512250103918e-004
6.145949275488958e-004	0.000000000000000e+000	8.942507531587824e-004
6.146949275488957e-004	0.000000000000000e+000	8.942502815346355e-004
6.147949275488958e-004	0.000000000000000e+000	8.942498100388444e-004
6.148949275488957e-004	0.000000000000000e+000	8.942493385580069e-004
6.149949275488958e-004	0.000000000000000e+000	8.942488666927415e-004
6.150949275488957e-004	0.000000000000000e+000	8.942483942223985e-004
6.151949275488958e-004	0.000000000000000e+000	8.942479219684332e-004
6.152949275488957e-004	0.000000000000000e+000	8.942474503012156e-004
6.153949275488958e-004	0.000000000000000e+000	8.942469784642554e-004
6.154949275488957e-004	0.000000000000000e+000	8.942465059020583e-004
6.155949275488958e-004	0.000000000000000e+000	8.942460332201838e-004
6.156949275488957e-004	0.000000000000000e+000	8.942455606960338e-004
6.157949275488957e-004	0.000000000000000e+000	8.942450882906634e-004
6.158949275488957e-004	0.000000000000000e+000	8.942446160185162e-004
6.159949275488957e-004	0.000000000000000e+000	8.942441435651194e-004
6.160949275488957e-004	0.000000000000000e+000	8.942436705680388e-004
6.161949275488957e-004	0.000000000000000e+000	8.942431973322303e-004
6.162949275488957e-004	0.000000000000000e+000	8.942427242991085e-004
6.163949275488957e-004	0.000000000000000e+000	8.942422510217422e-004
6.164949275488958e-004	0.000000000000000e+000	8.942417772166402e-004
6.165949275488957e-004	0.000000000000000e+000	8.942413034062550e-004
6.166949275488958e-004	0.000000000000000e+000	8.942408301122562e-004
6.167949275488957e-004	0.000000000000000e+000	8.942403566704829e-004
6.168949275488958e-004	0.000000000000000e+000	8.942398830709860e-004
6.169949275488957e-004	0.000000000000000e+000	8.942394098226230e-004
6.170949275488958e-004	0.000000000000000e+000	8.942389364272904e-004
6.171949275488957e-004	0.000000000000000e+000	8.942384626622114e-004
6.172949275488958e-004	0.000000000000000e+000	8.942379883738645e-004
6.173949275488957e-004	0.000000000000000e+000	8.942375138594738e-004
6.174949275488958e-004	0.000000000000000e+000	8.942370394854050e-004
6.175949275488957e-004	0.000000000000000e+000	8.942365651277422e-004
6.176949275488958e-004	0.000000000000000e+000	8.942360907858386e-004
6.177949275488957e-004	0.000000000000000e+000	8.942356161501236e-004
6.178949275488957e-004	0.000000000000000e+000	8.942351410877626e-004
6.179949275488957e-004	0.000000000000000e+000	8.942346660057957e-004
6.180949275488957e-004	0.000000000000000e+000	8.942341909615523e-004
6.181949275488957e-004	0.000000000000000e+000	8.942337158201097e-004
6.182949275488957e-004	0.000000000000000e+000	8.942332405449163e-004
6.183949275488957e-004	0.000000000000000e+000	8.942327649302823e-004
6.184949275488957e-004	0.000000000000000e+000	8.942322895602844e-004
6.185949275488957e-004	0.000000000000000e+000	8.942318147961928e-004
6.186949275488957e-004	0.000000000000000e+000	8.942313398469296e-004
6.187949275488958e-004	0.000000000000000e+000	8.942308644788587e-004
6.188949275488957e-004	0.000000000000000e+000	8.942303888986367e-004
6.189949275488958e-004	0.000000000000000e+000	8.942299132936281e-004
6.190949275488957e-004	0.000000000000000e+000	8.942294376072292e-004
6.191949275488958e-004	0.000000000000000e+000	8.942289613581207e-004
6.192949275488957e-004	0.000000000000000e+000	8.942284846185103e-004
6.193949275488958e-004	0.000000000000000e+000	8.942280079955304e-004
6.194949275488957e-004	0.000000000000000e+000	8.942275318476505e-004
6.195949275488958e-004	0.000000000000000e+000	8.942270558435274e-004
6.196949275488957e-004	0.000000000000000e+000	8.942265797420674e-004
6.197949275488958e-004	0.000000000000000e+000	8.942261033464893e-004
6.198949275488957e-004	0.000000000000000e+000	8.942256261328998e-004
6.199949275488958e-004	0.000000000000000e+000	8.942251488651417e-004
6.200949275488957e-004	0.000000000000000e+000	8.942246722240237e-004
6.201949275488957e-004	0.000000000000000e+000	8.942241955431642e-004
6.202949275488957e-004	0.000000000000000e+000	8.942237183616427e-004
6.203949275488957e-004	0.000000000000000e+000	8.942232409899201e-004
6.204949275488957e-004	0.000000000000000e+000	8.942227640335204e-004
6.205949275488957e-004	0.000000000000000e+000	8.942222870527080e-004
6.206949275488957e-004	0.000000000000000e+000	8.942218094069038e-004
6.207949275488957e-004	0.000000000000000e+000	8.942213314768482e-004
6.208949275488957e-004	0.000000000000000e+000	8.942208537973432e-004
6.209949275488957e-004	0.000000000000000e+000	8.942203758720340e-004
6.210949275488958e-004	0.000000000000000e+000	8.942198973007237e-004
6.211949275488957e-004	0.000000000000000e+000	8.942194190145685e-004
6.212949275488958e-004	0.000000000000000e+000	8.942189411247390e-004
6.213949275488957e-004	0.000000000000000e+000	8.942184628860974e-004
6.214949275488958e-004	0.000000000000000e+000	8.942179845611607e-004
6.215949275488957e-004	0.000000000000000e+000	8.942175062223162e-004
6.216949275488958e-004	0.000000000000000e+000	8.942170272267036e-004
6.217949275488957e-004	0.000000000000000e+000	8.942165484694838e-004
6.218949275488958e-004	0.000000000000000e+000	8.942160703798223e-004
6.219949275488957e-004	0.000000000000000e+000	8.942155921557205e-004
6.220949275488958e-004	0.000000000000000e+000	8.942151136184718e-004
6.221949275488957e-004	0.000000000000000e+000	8.942146342084857e-004
6.222949275488958e-004	0.000000000000000e+000	8.942141549850420e-004
6.223949275488957e-004	0.000000000000000e+000	8.942136762958269e-004
6.224949275488957e-004	0.000000000000000e+000	8.942131967047470e-004
6.225949275488957e-004	0.000000000000000e+000	8.942127168724812e-004
6.226949275488957e-004	0.000000000000000e+000	8.942122369626785e-004
6.227949275488957e-004	0.000000000000000e+000	8.942117565711073e-004
6.228949275488957e-004	0.000000000000000e+000	8.942112763645486e-004
6.229949275488957e-004	0.000000000000000e+000	8.942107964430445e-004
6.230949275488957e-004	0.000000000000000e+000	8.942103165516560e-004
6.231949275488958e-004	0.000000000000000e+000	8.942098367675752e-004
6.232949275488957e-004	0.000000000000000e+000	8.942093569175083e-004
6.233949275488958e-004	0.000000000000000e+000	8.942088770361494e-004
6.234949275488957e-004	0.000000000000000e+000	8.942083970391901e-004
6.235949275488958e-004	0.000000000000000e+000	8.942079164006941e-004
6.236949275488957e-004	0.000000000000000e+000	8.942074355200247e-004
6.237949275488958e-004	0.000000000000000e+000	8.942069545257103e-004
6.238949275488957e-004	0.000000000000000e+000	8.942064734121426e-004
6.239949275488958e-004	0.000000000000000e+000	8.942059926017188e-004
6.240949275488957e-004	0.000000000000000e+000	8.942055119703683e-004
6.241949275488958e-004	0.000000000000000e+000	8.942050310932931e-004
6.242949275488957e-004	0.000000000000000e+000	8.942045502590688e-004
6.243949275488958e-004	0.000000000000000e+000	8.942040698317551e-004
6.244949275488957e-004	0.000000000000000e+000	8.942035884834432e-004
6.245949275488957e-004	0.000000000000000e+000	8.942031060281858e-004
6.246949275488957e-004	0.000000000000000e+000	8.942026240141803e-004
6.247949275488957e-004	0.000000000000000e+000	8.942021422978599e-004
6.248949275488957e-004	0.000000000000000e+000	8.942016601984572e-004
6.249949275488957e-004	0.000000000000000e+000	8.942011783875105e-004
6.250949275488957e-004	0.000000000000000e+000	8.942006967350948e-004
6.251949275488957e-004	0.000000000000000e+000	8.942002143969818e-004
6.252949275488957e-004	0.000000000000000e+000	8.941997320036420e-004
6.253949275488957e-004	0.000000000000000e+000	8.941992497271958e-004
6.254949275488958e-004	0.000000000000000e+000	8.941987671599220e-004
6.255949275488957e-004	0.000000000000000e+000	8.941982845178252e-004
6.256949275488958e-004	0.000000000000000e+000	8.941978019275978e-004
6.257949275488957e-004	0.000000000000000e+000	8.941973194295748e-004
6.258949275488958e-004	0.000000000000000e+000	8.941968366390617e-004
6.259949275488957e-004	0.000000000000000e+000	8.941963535947547e-004
6.260949275488958e-004	0.000000000000000e+000	8.941958707198132e-004
6.261949275488957e-004	0.000000000000000e+000	8.941953881326846e-004
6.262949275488958e-004	0.000000000000000e+000	8.941949054239106e-004
6.263949275488957e-004	0.000000000000000e+000	8.941944219705620e-004
6.264949275488958e-004	0.000000000000000e+000	8.941939383759681e-004
6.265949275488957e-004	0.000000000000000e+000	8.941934552966829e-004
6.266949275488958e-004	0.000000000000000e+000	8.941929720365759e-004
6.267949275488957e-004	0.000000000000000e+000	8.941924882210618e-004
6.268949275488957e-004	0.000000000000000e+000	8.941920043857953e-004
6.269949275488957e-004	0.000000000000000e+000	8.941915203574160e-004
6.270949275488957e-004	0.000000000000000e+000	8.941910360974108e-004
6.271949275488957e-004	0.000000000000000e+000	8.941905517621444e-004
6.272949275488957e-004	0.000000000000000e+000	8.941900672280137e-004
6.273949275488957e-004	0.000000000000000e+000	8.941895829299397e-004
6.274949275488957e-004	0.000000000000000e+000	8.941890987037324e-004
6.275949275488958e-004	0.000000000000000e+000	8.941886141309919e-004
6.276949275488957e-004	0.000000000000000e+000	8.941881293586647e-004
6.277949275488958e-004	0.000000000000000e+000	8.941876443670392e-004
6.278949275488957e-004	0.000000000000000e+000	8.941871592146023e-004
6.279949275488958e-004	0.000000000000000e+000	8.941866744175329e-004
6.280949275488957e-004	0.000000000000000e+000	8.941861901198979e-004
6.281949275488958e-004	0.000000000000000e+000	8.941857057298518e-004
6.282949275488957e-004	0.000000000000000e+000	8.941852204786742e-004
6.283949275488958e-004	0.000000000000000e+000	8.941847344500427e-004
6.284949275488957e-004	0.000000000000000e+000	8.941842488014368e-004
6.285949275488958e-004	0.000000000000000e+000	8.941837634298143e-004
6.286949275488957e-004	0.000000000000000e+000	8.941832773425012e-004
6.287949275488958e-004	0.000000000000000e+000	8.941827913365400e-004
6.288949275488957e-004	0.000000000000000e+000	8.941823058720486e-004
6.289949275488958e-004	0.000000000000000e+000	8.941818201253149e-004
6.290949275488957e-004	0.000000000000000e+000	8.941813342093013e-004
6.291949275488957e-004	0.000000000000000e+000	8.941808481555332e-004
6.292949275488957e-004	0.000000000000000e+000	8.941803618264287e-004
6.293949275488957e-004	0.000000000000000e+000	8.941798756112363e-004
6.294949275488957e-004	0.000000000000000e+000	8.941793893338666e-004
6.295949275488957e-004	0.000000000000000e+000	8.941789029233400e-004
6.296949275488957e-004	0.000000000000000e+000	8.941784164135897e-004
6.297949275488957e-004	0.000000000000000e+000	8.941779293908967e-004
6.298949275488958e-004	0.000000000000000e+000	8.941774420471219e-004
6.299949275488957e-004	0.000000000000000e+000	8.941769550245784e-004
6.300949275488958e-004	0.000000000000000e+000	8.941764683481880e-004
6.301949275488957e-004	0.000000000000000e+000	8.941759813720683e-004
6.302949275488958e-004	0.000000000000000e+000	8.941754941903473e-004
6.303949275488957e-004	0.000000000000000e+000	8.941750071243491e-004
6.304949275488958e-004	0.000000000000000e+000	8.941745195622627e-004
6.305949275488957e-004	0.000000000000000e+000	8.941740314053117e-004
6.306949275488958e-004	0.000000000000000e+000	8.941735435223270e-004
6.307949275488957e-004	0.000000000000000e+000	8.941730559225622e-004
6.308949275488958e-004	0.000000000000000e+000	8.941725678545733e-004
6.309949275488957e-004	0.000000000000000e+000	8.941720798446122e-004
6.310949275488958e-004	0.000000000000000e+000	8.941715921481494e-004
6.311949275488957e-004	0.000000000000000e+000	8.941711043088811e-004
6.312949275488957e-004	0.000000000000000e+000	8.941706163407168e-004
6.313949275488957e-004	0.000000000000000e+000	8.941701279407128e-004
6.314949275488957e-004	0.000000000000000e+000	8.941696391297876e-004
6.315949275488957e-004	0.000000000000000e+000	8.941691507529906e-004
6.316949275488957e-004	0.000000000000000e+000	8.941686626551411e-004
6.317949275488957e-004	0.000000000000000e+000	8.941681738303991e-004
6.318949275488957e-004	0.000000000000000e+000	8.941676845993250e-004
6.319949275488957e-004	0.000000000000000e+000	8.941671953259105e-004
6.320949275488957e-004	0.000000000000000e+000	8.941667060967718e-004
6.321949275488958e-004	0.000000000000000e+000	8.941662170722124e-004
6.322949275488957e-004	0.000000000000000e+000	8.941657278584110e-004
6.323949275488958e-004	0.000000000000000e+000	8.941652382510026e-004
6.324949275488957e-004	0.000000000000000e+000	8.941647482600760e-004
6.325949275488958e-004	0.000000000000000e+000	8.941642583061301e-004
6.326949275488957e-004	0.000000000000000e+000	8.941637687411512e-004
6.327949275488958e-004	0.000000000000000e+000	8.941632792757921e-004
6.328949275488957e-004	0.000000000000000e+000	8.941627897922978e-004
6.329949275488958e-004	0.000000000000000e+000	8.941623003107416e-004
6.330949275488957e-004	0.000000000000000e+000	8.941618103322885e-004
6.331949275488958e-004	0.000000000000000e+000	8.941613199136168e-004
6.332949275488957e-004	0.000000000000000e+000	8.941608295033835e-004
6.333949275488958e-004	0.000000000000000e+000	8.941603391366978e-004
6.334949275488957e-004	0.000000000000000e+000	8.941598489673767e-004
6.335949275488957e-004	0.000000000000000e+000	8.941593586241026e-004
6.336949275488957e-004	0.000000000000000e+000	8.941588677197272e-004
6.337949275488957e-004	0.000000000000000e+000	8.941583767605927e-004
6.338949275488957e-004	0.000000000000000e+000	8.941578859087123e-004
6.339949275488957e-004	0.000000000000000e+000	8.941573947369976e-004
6.340949275488957e-004	0.000000000000000e+000	8.941569034216454e-004
6.341949275488957e-004	0.000000000000000e+000	8.941564121990770e-004
6.342949275488958e-004	0.000000000000000e+000	8.941559212302340e-004
6.343949275488957e-004	0.000000000000000e+000	8.941554303374547e-004
6.344949275488958e-004	0.000000000000000e+000	8.941549387410821e-004
6.345949275488957e-004	0.000000000000000e+000	8.941544469933244e-004
6.346949275488958e-004	0.000000000000000e+000	8.941539554441726e-004
6.347949275488957e-004	0.000000000000000e+000	8.941534631994335e-004
6.348949275488958e-004	0.000000000000000e+000	8.941529706492660e-004
6.349949275488957e-004	0.000000000000000e+000	8.941524785261296e-004
6.350949275488958e-004	0.000000000000000e+000	8.941519864391834e-004
6.351949275488957e-004	0.000000000000000e+000	8.941514939324667e-004
6.352949275488958e-004	0.000000000000000e+000	8.941510015370352e-004
6.353949275488957e-004	0.000000000000000e+000	8.941505097602671e-004
6.354949275488958e-004	0.000000000000000e+000	8.941500178967706e-004
6.355949275488957e-004	0.000000000000000e+000	8.941495256490277e-004
6.356949275488958e-004	0.000000000000000e+000	8.941490331614029e-004
6.357949275488957e-004	0.000000000000000e+000	8.941485404358285e-004
6.358949275488957e-004	0.000000000000000e+000	8.941480477116311e-004
6.359949275488957e-004	0.000000000000000e+000	8.941475543707067e-004
6.360949275488957e-004	0.000000000000000e+000	8.941470606374609e-004
6.361949275488957e-004	0.000000000000000e+000	8.941465678076478e-004
6.362949275488957e-004	0.000000000000000e+000	8.941460747231407e-004
6.363949275488957e-004	0.000000000000000e+000	8.941455805418271e-004
6.364949275488957e-004	0.000000000000000e+000	8.941450864113850e-004
6.365949275488958e-004	0.000000000000000e+000	8.941445926446727e-004
6.366949275488957e-004	0.000000000000000e+000	8.941440992726318e-004
6.367949275488958e-004	0.000000000000000e+000	8.941436060001118e-004
6.368949275488957e-004	0.000000000000000e+000	8.941431121755952e-004
6.369949275488958e-004	0.000000000000000e+000	8.941426179107106e-004
6.370949275488957e-004	0.000000000000000e+000	8.941421239303589e-004
6.371949275488958e-004	0.000000000000000e+000	8.941416300828958e-004
6.372949275488957e-004	0.000000000000000e+000	8.941411356712756e-004
6.373949275488958e-004	0.000000000000000e+000	8.941406408397391e-004
6.374949275488957e-004	0.000000000000000e+000	8.941401462357336e-004
6.375949275488958e-004	0.000000000000000e+000	8.941396517356374e-004
6.376949275488957e-004	0.000000000000000e+000	8.941391571376679e-004
6.377949275488958e-004	0.000000000000000e+000	8.941386630031653e-004
6.378949275488957e-004	0.000000000000000e+000	8.941381683413885e-004
6.379949275488957e-004	0.000000000000000e+000	8.941376728284464e-004
6.380949275488957e-004	0.000000000000000e+000	8.941371776186078e-004
6.381949275488957e-004	0.000000000000000e+000	8.941366826109120e-004
6.382949275488957e-004	0.000000000000000e+000	8.941361874412762e-004
6.383949275488957e-004	0.000000000000000e+000	8.941356922727014e-004
6.384949275488957e-004	0.000000000000000e+000	8.941351969214640e-004
6.385949275488957e-004	0.000000000000000e+000	8.941347010669209e-004
6.386949275488957e-004	0.000000000000000e+000	8.941342053242889e-004
6.387949275488957e-004	0.000000000000000e+000	8.941337097112608e-004
6.388949275488958e-004	0.000000000000000e+000	8.941332139312313e-004
6.389949275488957e-004	0.000000000000000e+000	8.941327177721916e-004
6.390949275488958e-004	0.000000000000000e+000	8.941322210631802e-004
6.391949275488957e-004	0.000000000000000e+000	8.941317246525251e-004
6.392949275488958e-004	0.000000000000000e+000	8.941312282445473e-004
6.393949275488957e-004	0.000000000000000e+000	8.941307313461026e-004
6.394949275488958e-004	0.000000000000000e+000	8.941302346089841e-004
6.395949275488957e-004	0.000000000000000e+000	8.941297383036848e-004
6.396949275488958e-004	0.000000000000000e+000	8.941292421337287e-004
6.397949275488957e-004	0.000000000000000e+000	8.941287455461307e-004
6.398949275488958e-004	0.000000000000000e+000	8.941282484772564e-004
6.399949275488957e-004	0.000000000000000e+000	8.941277511608971e-004
6.400949275488958e-004	0.000000000000000e+000	8.941272540947864e-004
6.401949275488957e-004	0.000000000000000e+000	8.941267573216171e-004
6.402949275488957e-004	0.000000000000000e+000	8.941262598617150e-004
6.403949275488957e-004	0.000000000000000e+000	8.941257621054386e-004
6.404949275488957e-004	0.000000000000000e+000	8.941252648173386e-004
6.405949275488957e-004	0.000000000000000e+000	8.941247672486441e-004
6.406949275488957e-004	0.000000000000000e+000	8.941242692380403e-004
6.407949275488957e-004	0.000000000000000e+000	8.941237709497910e-004
6.408949275488957e-004	0.000000000000000e+000	8.941232725857546e-004
6.409949275488958e-004	0.000000000000000e+000	8.941227749291805e-004
6.410949275488957e-004	0.000000000000000e+000	8.941222770879215e-004
6.411949275488958e-004	0.000000000000000e+000	8.941217786558065e-004
6.412949275488957e-004	0.000000000000000e+000	8.941212807302334e-004
6.413949275488958e-004	0.000000000000000e+000	8.941207826474851e-004
6.414949275488957e-004	0.000000000000000e+000	8.941202839232959e-004
6.415949275488958e-004	0.000000000000000e+000	8.941197851535481e-004
6.416949275488957e-004	0.000000000000000e+000	8.941192864103035e-004
6.417949275488958e-004	0.000000000000000e+000	8.941187873360437e-004
6.418949275488957e-004	0.000000000000000e+000	8.941182876278635e-004
6.419949275488958e-004	0.000000000000000e+000	8.941177883666414e-004
6.420949275488957e-004	0.000000000000000e+000	8.941172897937118e-004
6.421949275488958e-004	0.000000000000000e+000	8.941167908067158e-004
6.422949275488957e-004	0.000000000000000e+000	8.941162918540714e-004
6.423949275488957e-004	0.000000000000000e+000	8.941157927902833e-004
6.424949275488957e-004	0.000000000000000e+000	8.941152930044607e-004
6.425949275488957e-004	0.000000000000000e+000	8.941147928871879e-004
6.426949275488957e-004	0.000000000000000e+000	8.941142927793780e-004
6.427949275488957e-004	0.000000000000000e+000	8.941137926173379e-004
6.428949275488957e-004	0.000000000000000e+000	8.941132921185469e-004
6.429949275488957e-004	0.000000000000000e+000	8.941127918762630e-004
6.430949275488957e-004	0.000000000000000e+000	8.941122919510838e-004
6.431949275488957e-004	0.000000000000000e+000	8.941117919069094e-004
6.432949275488958e-004	0.000000000000000e+000	8.941112915235134e-004
6.433949275488957e-004	0.000000000000000e+000	8.941107908386946e-004
6.434949275488958e-004	0.000000000000000e+000	8.941102902294527e-004
6.435949275488957e-004	0.000000000000000e+000	8.941097893116828e-004
6.436949275488958e-004	0.000000000000000e+000	8.941092882844981e-004
6.437949275488957e-004	0.000000000000000e+000	8.941087874124012e-004
6.438949275488958e-004	0.000000000000000e+000	8.941082864910649e-004
6.439949275488957e-004	0.000000000000000e+000	8.941077855505688e-004
6.440949275488958e-004	0.000000000000000e+000	8.941072848626251e-004
6.441949275488957e-004	0.000000000000000e+000	8.941067843033271e-004
6.442949275488958e-004	0.000000000000000e+000	8.941062830640221e-004
6.443949275488957e-004	0.000000000000000e+000	8.941057817109531e-004
6.444949275488958e-004	0.000000000000000e+000	8.941052802388982e-004
6.445949275488957e-004	0.000000000000000e+000	8.941047782316802e-004
6.446949275488957e-004	0.000000000000000e+000	8.941042764713245e-004
6.447949275488957e-004	0.000000000000000e+000	8.941037746722241e-004
6.448949275488957e-004	0.000000000000000e+000	8.941032724225553e-004
6.449949275488957e-004	0.000000000000000e+000	8.941027701257889e-004
6.450949275488957e-004	0.000000000000000e+000	8.941022680624571e-004
6.451949275488957e-004	0.000000000000000e+000	8.941017657817115e-004
6.452949275488957e-004	0.000000000000000e+000	8.941012633176288e-004
6.453949275488957e-004	0.000000000000000e+000	8.941007608255471e-004
6.454949275488957e-004	0.000000000000000e+000	8.941002578254845e-004
6.455949275488958e-004	0.000000000000000e+000	8.940997548866617e-004
6.456949275488957e-004	0.000000000000000e+000	8.940992525256139e-004
6.457949275488958e-004	0.000000000000000e+000	8.940987500928708e-004
6.458949275488957e-004	0.000000000000000e+000	8.940982470715709e-004
6.459949275488958e-004	0.000000000000000e+000	8.940977436677935e-004
6.460949275488957e-004	0.000000000000000e+000	8.940972403676960e-004
6.461949275488958e-004	0.000000000000000e+000	8.940967375818631e-004
6.462949275488957e-004	0.000000000000000e+000	8.940962343086494e-004
6.463949275488958e-004	0.000000000000000e+000	8.940957303582507e-004
6.464949275488957e-004	0.000000000000000e+000	8.940952268359507e-004
6.465949275488958e-004	0.000000000000000e+000	8.940947233166821e-004
6.466949275488957e-004	0.000000000000000e+000	8.940942195974946e-004
6.467949275488958e-004	0.000000000000000e+000	8.940937155534633e-004
6.468949275488957e-004	0.000000000000000e+000	8.940932113113015e-004
6.469949275488957e-004	0.000000000000000e+000	8.940927072014816e-004
6.470949275488957e-004	0.000000000000000e+000	8.940922029703815e-004
6.471949275488957e-004	0.000000000000000e+000	8.940916986840969e-004
6.472949275488957e-004	0.000000000000000e+000	8.940911942563946e-004
6.473949275488957e-004	0.000000000000000e+000	8.940906899922058e-004
6.474949275488957e-004	0.000000000000000e+000	8.940901857826800e-004
6.475949275488957e-004	0.000000000000000e+000	8.940896809926101e-004
6.476949275488958e-004	0.000000000000000e+000	8.940891757981375e-004
6.477949275488957e-004	0.000000000000000e+000	8.940886707806051e-004
6.478949275488958e-004	0.000000000000000e+000	8.940881660887445e-004
6.479949275488957e-004	0.000000000000000e+000	8.940876611549468e-004
6.480949275488958e-004	0.000000000000000e+000	8.940871553703445e-004
6.481949275488957e-004	0.000000000000000e+000	8.940866490864644e-004
6.482949275488958e-004	0.000000000000000e+000	8.940861436088787e-004
6.483949275488957e-004	0.000000000000000e+000	8.940856388574441e-004
6.484949275488958e-004	0.000000000000000e+000	8.940851337107887e-004
6.485949275488957e-004	0.000000000000000e+000	8.940846277669294e-004
6.486949275488958e-004	0.000000000000000e+000	8.940841210015701e-004
6.487949275488957e-004	0.000000000000000e+000	8.940836145079771e-004
6.488949275488958e-004	0.000000000000000e+000	8.940831090342394e-004
6.489949275488957e-004	0.000000000000000e+000	8.940826037170995e-004
6.490949275488957e-004	0.000000000000000e+000	8.940820977599276e-004
6.491949275488957e-004	0.000000000000000e+000	8.940815913319255e-004
6.492949275488957e-004	0.000000000000000e+000	8.940810851167331e-004
6.493949275488957e-004	0.000000000000000e+000	8.940805791657793e-004
6.494949275488957e-004	0.000000000000000e+000	8.940800726254775e-004
6.495949275488957e-004	0.000000000000000e+000	8.940795655824962e-004
6.496949275488957e-004	0.000000000000000e+000	8.940790586253641e-004
6.497949275488957e-004	0.000000000000000e+000	8.940785514143881e-004
6.498949275488957e-004	0.000000000000000e+000	8.940780441877375e-004
6.499949275488958e-004	0.000000000000000e+000	8.940775369194818e-004
6.500949275488957e-004	0.000000000000000e+000	8.940770297511859e-004
6.501949275488958e-004	0.000000000000000e+000	8.940765228624756e-004
6.502949275488957e-004	0.000000000000000e+000	8.940760153077179e-004
6.503949275488958e-004	0.000000000000000e+000	8.940755071499920e-004
6.504949275488957e-004	0.000000000000000e+000	8.940749991514228e-004
6.505949275488958e-004	0.000000000000000e+000	8.940744915212078e-004
6.506949275488957e-004	0.000000000000000e+000	8.940739836276576e-004
6.507949275488958e-004	0.000000000000000e+000	8.940734755686954e-004
6.508949275488957e-004	0.000000000000000e+000	8.940729676096817e-004
6.509949275488958e-004	0.000000000000000e+000	8.940724591982836e-004
6.510949275488957e-004	0.000000000000000e+000	8.940719508558078e-004
