time	V(vout)	-I(Rl)
0.000000000000000e+000	9.996057e+000	-0.000000e+000
3.999999984016789e-011	9.996057e+000	-0.000000e+000
1.599999993606716e-010	9.996057e+000	-0.000000e+000
3.199999987213431e-010	9.996057e+000	-0.000000e+000
1.279999994885372e-009	9.996057e+000	-0.000000e+000
5.119999979541490e-009	9.996056e+000	-0.000000e+000
1.023999995908298e-008	9.996056e+000	-0.000000e+000
4.095999983633192e-008	9.996057e+000	-0.000000e+000
8.191999967266384e-008	9.996057e+000	-0.000000e+000
1.638399993453277e-007	9.996057e+000	-0.000000e+000
6.553599973813107e-007	9.996057e+000	-0.000000e+000
1.846326856843579e-005	9.996057e+000	-0.000000e+000
3.627117713949027e-005	9.996057e+000	-0.000000e+000
5.407908571054475e-005	9.996057e+000	-0.000000e+000
7.188699428159923e-005	9.996057e+000	-0.000000e+000
8.969490285265371e-005	9.996057e+000	-0.000000e+000
1.075028114237082e-004	9.996057e+000	-0.000000e+000
1.253107199947626e-004	9.996057e+000	-0.000000e+000
1.006310719994763e-003	9.996057e+000	-0.000000e+000
1.998310719994763e-003	9.996057e+000	-0.000000e+000
1.999000000000000e-003	9.996057e+000	-0.000000e+000
2.000000000000000e-003	9.996057e+000	-0.000000e+000
2.000000024414062e-003	3.332019e+000	1.941578e+001
2.000000073242188e-003	2.243180e-009	1.121590e+001
2.000000074768066e-003	2.207588e-009	1.103794e+001
2.000000077819824e-003	2.313684e-009	1.156842e+001
2.000000083278776e-003	2.392634e-009	1.196317e+001
2.000000088869397e-003	2.428113e-009	1.214057e+001
2.000000100050638e-003	2.462145e-009	1.231073e+001
2.000000117432461e-003	2.490082e-009	1.245041e+001
2.000000139372302e-003	2.509182e-009	1.254591e+001
2.000000170661400e-003	2.532018e-009	1.266009e+001
2.000000212308084e-003	2.564723e-009	1.282362e+001
2.000000274823517e-003	2.605908e-009	1.302954e+001
2.000000340785156e-003	2.629686e-009	1.314843e+001
2.000000405743801e-003	2.636587e-009	1.318294e+001
2.000000467700897e-003	2.634895e-009	1.317448e+001
2.000000535745615e-003	2.628387e-009	1.314193e+001
2.000000600286118e-003	2.619716e-009	1.309858e+001
2.000000648498444e-003	2.612146e-009	1.306073e+001
2.000000685528040e-003	2.605824e-009	1.302912e+001
2.000000707795298e-003	2.601799e-009	1.300899e+001
2.000000728645114e-003	2.597861e-009	1.298931e+001
2.000000765551827e-003	2.590762e-009	1.295381e+001
2.000000803124587e-003	2.583385e-009	1.291692e+001
2.000000863070406e-003	2.571259e-009	1.285630e+001
2.000000927657996e-003	2.558018e-009	1.279009e+001
2.000001014672523e-003	2.539989e-009	1.269995e+001
2.000001105781620e-003	2.521124e-009	1.260562e+001
2.000001223678019e-003	2.497049e-009	1.248524e+001
2.000001360928939e-003	2.469943e-009	1.234971e+001
2.000001554872494e-003	2.433654e-009	1.216827e+001
2.000001753715797e-003	2.399410e-009	1.199705e+001
2.000002022786763e-003	2.358024e-009	1.179012e+001
2.000002303124455e-003	2.321310e-009	1.160655e+001
2.000002763788287e-003	2.271933e-009	1.135967e+001
2.000003107756195e-003	2.242710e-009	1.121355e+001
2.000003461001284e-003	2.220088e-009	1.110044e+001
2.000003888404769e-003	2.200015e-009	1.100008e+001
2.000004380909238e-003	2.184616e-009	1.092308e+001
2.000005009161526e-003	2.173890e-009	1.086945e+001
2.000005740660975e-003	2.169943e-009	1.084972e+001
2.000006498545503e-003	2.172879e-009	1.086440e+001
2.000007485111876e-003	2.183517e-009	1.091758e+001
2.000008817116949e-003	2.204125e-009	1.102063e+001
2.000010416430442e-003	2.233474e-009	1.116737e+001
2.000012210058238e-003	2.268677e-009	1.134339e+001
2.000013714427922e-003	2.298111e-009	1.149056e+001
2.000015012882592e-003	2.321864e-009	1.160932e+001
