time	V(vout)	-I(Rl)
0.000000000000000e+000	9.996057e+000	-0.000000e+000
3.999999984016789e-011	9.996057e+000	-0.000000e+000
1.599999993606716e-010	9.996057e+000	-0.000000e+000
6.399999974426862e-010	9.996057e+000	-0.000000e+000
5.119999979541490e-009	9.996056e+000	-0.000000e+000
4.095999983633192e-008	9.996057e+000	-0.000000e+000
8.191999967266384e-008	9.996057e+000	-0.000000e+000
1.638399993453277e-007	9.996057e+000	-0.000000e+000
6.553599973813107e-007	9.996057e+000	-0.000000e+000
1.403469713986436e-005	9.996057e+000	-0.000000e+000
2.741403428234741e-005	9.996057e+000	-0.000000e+000
4.079337142483045e-005	9.996057e+000	-0.000000e+000
5.417270856731350e-005	9.996057e+000	-0.000000e+000
6.755204570979655e-005	9.996057e+000	-0.000000e+000
8.093138285227960e-005	9.996057e+000	-0.000000e+000
9.431071999476262e-005	9.996057e+000	-0.000000e+000
1.006310719994763e-003	9.996057e+000	-0.000000e+000
1.997310719994763e-003	9.996057e+000	-0.000000e+000
1.999000000000000e-003	9.996057e+000	-0.000000e+000
2.000000000000000e-003	9.996057e+000	-0.000000e+000
2.000000024414062e-003	3.332019e+000	2.103546e+001
2.000000073242188e-003	2.507921e-009	1.253960e+001
2.000000074768066e-003	2.478776e-009	1.239388e+001
2.000000077819824e-003	2.607358e-009	1.303679e+001
2.000000083923340e-003	2.682902e-009	1.341451e+001
2.000000089990695e-003	2.692940e-009	1.346470e+001
2.000000100450112e-003	2.683494e-009	1.341747e+001
2.000000121368946e-003	2.666801e-009	1.333400e+001
2.000000157603457e-003	2.660823e-009	1.330411e+001
2.000000200916313e-003	2.680156e-009	1.340078e+001
2.000000258429315e-003	2.716857e-009	1.358428e+001
2.000000328393632e-003	2.748344e-009	1.374172e+001
2.000000416623212e-003	2.764109e-009	1.382055e+001
2.000000511270627e-003	2.762969e-009	1.381484e+001
2.000000568241900e-003	2.757262e-009	1.378631e+001
2.000000640626235e-003	2.747330e-009	1.373665e+001
2.000000726569710e-003	2.733618e-009	1.366809e+001
2.000000828706868e-003	2.715715e-009	1.357858e+001
2.000000941448006e-003	2.694900e-009	1.347450e+001
2.000001088029478e-003	2.667360e-009	1.333680e+001
2.000001270032204e-003	2.634001e-009	1.317000e+001
2.000001551048445e-003	2.586481e-009	1.293240e+001
2.000001948582416e-003	2.528521e-009	1.264260e+001
2.000002381998152e-003	2.478503e-009	1.239252e+001
2.000002897766961e-003	2.434838e-009	1.217419e+001
2.000003330085285e-003	2.410033e-009	1.205016e+001
2.000003824087601e-003	2.392998e-009	1.196499e+001
2.000004314218610e-003	2.385330e-009	1.192665e+001
2.000005005655965e-003	2.386058e-009	1.193029e+001
2.000005660610730e-003	2.398661e-009	1.199330e+001
2.000006415832398e-003	2.423889e-009	1.211944e+001
2.000006953969647e-003	2.442686e-009	1.221343e+001
2.000007374980801e-003	2.457076e-009	1.228538e+001
2.000007805834693e-003	2.471990e-009	1.235995e+001
2.000008305399102e-003	2.488803e-009	1.244402e+001
2.000008766417918e-003	2.503659e-009	1.251830e+001
2.000009163331702e-003	2.515346e-009	1.257673e+001
2.000009611958650e-003	2.526744e-009	1.263372e+001
2.000010027733657e-003	2.535052e-009	1.267526e+001
2.000010373900624e-003	2.540051e-009	1.270025e+001
2.000010746666456e-003	2.543742e-009	1.271871e+001
2.000011178329609e-003	2.546057e-009	1.273028e+001
2.000011707580184e-003	2.546177e-009	1.273089e+001
2.000012465445065e-003	2.542605e-009	1.271303e+001
2.000013883232751e-003	2.531439e-009	1.265720e+001
2.000015175389414e-003	2.519941e-009	1.259970e+001
2.000015984740294e-003	2.511497e-009	1.255749e+001
2.000016485536490e-003	2.503330e-009	1.251665e+001
2.000016927427908e-003	2.494004e-009	1.247002e+001
