time	-I(Rl)	V(vout)
2.753459319130505e-03	1.211041e-01	1.211042e-04
2.754460474394316e-03	8.978979e-02	8.978980e-05
2.754943895215169e-03	1.076118e-01	1.076118e-04
2.755355295270761e-03	1.803942e-01	1.803943e-04
2.755725697801369e-03	2.973568e-01	2.973568e-04
2.755881500088719e-03	3.494786e-01	3.494787e-04
2.756020762018881e-03	3.812342e-01	3.812343e-04
2.756135112692602e-03	3.920485e-01	3.920486e-04
2.756235794263642e-03	3.916286e-01	3.916286e-04
2.756346850747053e-03	3.841517e-01	3.841518e-04
2.756543177916300e-03	3.637855e-01	3.637855e-04
2.756729487583456e-03	3.413278e-01	3.413278e-04
2.756981430083073e-03	3.099731e-01	3.099731e-04
2.757227836998315e-03	2.811368e-01	2.811369e-04
2.757705240674460e-03	2.320331e-01	2.320331e-04
2.758378867867150e-03	1.743049e-01	1.743049e-04
2.759020692508777e-03	1.317581e-01	1.317581e-04
2.759804811625927e-03	9.643170e-02	9.643172e-05
2.760428038151171e-03	9.000375e-02	9.000376e-05
2.760838952075042e-03	1.213879e-01	1.213879e-04
2.761181203217780e-03	1.981171e-01	1.981171e-04
2.761438438365565e-03	2.910154e-01	2.910155e-04
2.761557516323572e-03	3.369932e-01	3.369932e-04
2.761679399303299e-03	3.727885e-01	3.727885e-04
2.761797953433652e-03	3.920949e-01	3.920950e-04
2.761902759065464e-03	3.969132e-01	3.969132e-04
2.762017272501846e-03	3.926284e-01	3.926284e-04
2.762156334041396e-03	3.803643e-01	3.803644e-04
2.762335136957427e-03	3.596749e-01	3.596750e-04
2.762562408372660e-03	3.310704e-01	3.310704e-04
2.762771119255613e-03	3.052465e-01	3.052465e-04
2.763127631546671e-03	2.645881e-01	2.645882e-04
2.763588050444187e-03	2.191823e-01	2.191823e-04
2.764304494075273e-03	1.617825e-01	1.617825e-04
2.765025634804330e-03	1.199628e-01	1.199628e-04
2.766026517843200e-03	9.047905e-02	9.047906e-05
2.766508048230156e-03	1.110798e-01	1.110798e-04
2.766917923552819e-03	1.873669e-01	1.873670e-04
2.767288977324615e-03	3.058483e-01	3.058483e-04
2.767437588537828e-03	3.535675e-01	3.535676e-04
2.767582427652560e-03	3.832656e-01	3.832657e-04
2.767696690207537e-03	3.917885e-01	3.917886e-04
2.767800473345448e-03	3.898052e-01	3.898053e-04
2.767912235101718e-03	3.814009e-01	3.814010e-04
2.768088524803286e-03	3.625202e-01	3.625202e-04
2.768284344425241e-03	3.387378e-01	3.387378e-04
2.768537295788716e-03	3.074142e-01	3.074142e-04
2.768794399197420e-03	2.775769e-01	2.775769e-04
2.769278094625066e-03	2.283563e-01	2.283563e-04
2.769944256026744e-03	1.720721e-01	1.720721e-04
2.770605931789786e-03	1.291715e-01	1.291715e-04
2.771416063948964e-03	9.383622e-02	9.383623e-05
2.771976901176477e-03	8.969079e-02	8.969079e-05
2.772374469544832e-03	1.218054e-01	1.218054e-04
2.772710480231456e-03	1.983962e-01	1.983962e-04
2.772964418153015e-03	2.908103e-01	2.908103e-04
2.773083084416243e-03	3.369110e-01	3.369111e-04
2.773204689052259e-03	3.729007e-01	3.729007e-04
2.773323500943388e-03	3.924635e-01	3.924635e-04
2.773428288471560e-03	3.973902e-01	3.973902e-04
2.773542893198843e-03	3.931543e-01	3.931543e-04
2.773680517298736e-03	3.810396e-01	3.810397e-04
2.773858778035379e-03	3.604092e-01	3.604093e-04
2.774084421393062e-03	3.319782e-01	3.319782e-04
2.774292725287167e-03	3.061327e-01	3.061327e-04
2.774643234193533e-03	2.660239e-01	2.660239e-04
2.775107565663178e-03	2.200686e-01	2.200686e-04
2.775824144966011e-03	1.623467e-01	1.623467e-04
2.776529915329513e-03	1.211244e-01	1.211244e-04
2.777546541052786e-03	9.038432e-02	9.038432e-05
2.778031033954207e-03	1.101323e-01	1.101323e-04
2.778443112946525e-03	1.856550e-01	1.856550e-04
2.778815549859460e-03	3.039899e-01	3.039899e-04
2.778966471755778e-03	3.527592e-01	3.527592e-04
2.779110236253623e-03	3.827907e-01	3.827907e-04
2.779224596638242e-03	3.916855e-01	3.916856e-04
2.779327820753510e-03	3.899655e-01	3.899655e-04
2.779439464110839e-03	3.817335e-01	3.817336e-04
2.779614766630184e-03	3.630936e-01	3.630936e-04
2.779809927880660e-03	3.394395e-01	3.394395e-04
2.780060796811817e-03	3.083557e-01	3.083557e-04
2.780317405870741e-03	2.784835e-01	2.784836e-04
2.780787210161276e-03	2.304455e-01	2.304456e-04
2.781457609439892e-03	1.734035e-01	1.734035e-04
2.782109448500213e-03	1.306191e-01	1.306192e-04
2.782907305973810e-03	9.513625e-02	9.513626e-05
2.783495219120242e-03	8.972352e-02	8.972353e-05
2.783900186292005e-03	1.210843e-01	1.210843e-04
2.784238472768901e-03	1.970398e-01	1.970398e-04
2.784497606542894e-03	2.906576e-01	2.906576e-04
2.784616937455170e-03	3.368054e-01	3.368054e-04
2.784738792722899e-03	3.727283e-01	3.727283e-04
2.784857792782273e-03	3.922033e-01	3.922034e-04
2.784962643071096e-03	3.970636e-01	3.970636e-04
2.785077454842299e-03	3.927816e-01	3.927817e-04
2.785215158116823e-03	3.806469e-01	3.806470e-04
2.785393625781319e-03	3.599998e-01	3.599999e-04
2.785619199363224e-03	3.316041e-01	3.316042e-04
2.785828731526719e-03	3.056367e-01	3.056367e-04
2.786179191175268e-03	2.655966e-01	2.655966e-04
2.786646271913507e-03	2.194577e-01	2.194578e-04
2.787362144103488e-03	1.619472e-01	1.619473e-04
2.788073182431443e-03	1.205877e-01	1.205877e-04
2.789083722245827e-03	9.046306e-02	9.046307e-05
2.789566790907846e-03	1.105944e-01	1.105945e-04
2.789975575247816e-03	1.860583e-01	1.860584e-04
2.790347820503945e-03	3.046363e-01	3.046363e-04
2.790497192860594e-03	3.528465e-01	3.528465e-04
2.790641140428551e-03	3.828269e-01	3.828270e-04
2.790755569164131e-03	3.916901e-01	3.916901e-04
2.790858995849656e-03	3.899359e-01	3.899360e-04
2.790970757094856e-03	3.816709e-01	3.816710e-04
2.791146631464273e-03	3.629454e-01	3.629454e-04
2.791342317580274e-03	3.392178e-01	3.392178e-04
2.791592803214199e-03	3.081860e-01	3.081860e-04
2.791850068302266e-03	2.782574e-01	2.782574e-04
2.792322395870458e-03	2.300145e-01	2.300145e-04
2.792993057865527e-03	1.730446e-01	1.730446e-04
2.793646496063069e-03	1.302742e-01	1.302742e-04
2.794446843246564e-03	9.482839e-02	9.482841e-05
2.795028298814051e-03	8.971319e-02	8.971320e-05
2.795432596593807e-03	1.213358e-01	1.213358e-04
2.795770605355211e-03	1.975067e-01	1.975067e-04
2.796028173084742e-03	2.907301e-01	2.907301e-04
2.796147262146013e-03	3.368265e-01	3.368265e-04
2.796269059418538e-03	3.727494e-01	3.727494e-04
2.796388018691240e-03	3.922344e-01	3.922344e-04
2.796492881684884e-03	3.971053e-01	3.971053e-04
2.796607642180499e-03	3.928299e-01	3.928299e-04
2.796745482598572e-03	3.806831e-01	3.806831e-04
2.796923893462724e-03	3.600404e-01	3.600404e-04
2.797149628265018e-03	3.316199e-01	3.316199e-04
2.797358823395369e-03	3.056918e-01	3.056918e-04
2.797709832165214e-03	2.655841e-01	2.655841e-04
2.798176087268039e-03	2.195201e-01	2.195202e-04
2.798892250617701e-03	1.619750e-01	1.619751e-04
2.799602693776891e-03	1.206259e-01	1.206259e-04
2.800613032297312e-03	9.041463e-02	9.041464e-05
2.801096127748272e-03	1.103255e-01	1.103255e-04
2.801503547430078e-03	1.852597e-01	1.852597e-04
2.801875903652601e-03	3.038247e-01	3.038248e-04
2.802025372369400e-03	3.523088e-01	3.523088e-04
2.802168569661812e-03	3.825430e-01	3.825431e-04
2.802282988041048e-03	3.917048e-01	3.917048e-04
2.802386057323667e-03	3.901575e-01	3.901575e-04
2.802497732402117e-03	3.820234e-01	3.820234e-04
2.802673714889254e-03	3.633798e-01	3.633798e-04
2.802869557418600e-03	3.396611e-01	3.396611e-04
2.803117786569125e-03	3.088895e-01	3.088895e-04
2.803374926093661e-03	2.789109e-01	2.789109e-04
2.803839185709831e-03	2.313415e-01	2.313415e-04
2.804512870971258e-03	1.738596e-01	1.738596e-04
2.805160072667439e-03	1.311778e-01	1.311778e-04
2.805952985864787e-03	9.567650e-02	9.567651e-05
2.806553136401374e-03	8.984204e-02	8.984205e-05
2.806962438310324e-03	1.212879e-01	1.212879e-04
2.807302627948339e-03	1.975303e-01	1.975304e-04
2.807561039752294e-03	2.908072e-01	2.908073e-04
2.807680132991583e-03	3.367961e-01	3.367961e-04
2.807802006020398e-03	3.726358e-01	3.726359e-04
2.807920946094284e-03	3.920422e-01	3.920422e-04
2.808025887084564e-03	3.968796e-01	3.968797e-04
2.808140662772884e-03	3.925853e-01	3.925853e-04
2.808279111570198e-03	3.803771e-01	3.803771e-04
2.808457711856448e-03	3.597176e-01	3.597176e-04
2.808684094084167e-03	3.312324e-01	3.312324e-04
2.808893540963989e-03	3.053004e-01	3.053004e-04
2.809246202998438e-03	2.650622e-01	2.650622e-04
2.809713421066052e-03	2.189840e-01	2.189840e-04
2.810429087845592e-03	1.616245e-01	1.616246e-04
2.811144626506694e-03	1.201117e-01	1.201117e-04
2.812147102934984e-03	9.040984e-02	9.040984e-05
2.812628768503576e-03	1.104591e-01	1.104591e-04
2.813033449953527e-03	1.851031e-01	1.851031e-04
2.813405286200498e-03	3.037138e-01	3.037138e-04
2.813553886684543e-03	3.520553e-01	3.520554e-04
2.813696671164585e-03	3.824206e-01	3.824206e-04
2.813811091332924e-03	3.917575e-01	3.917576e-04
2.813914042225145e-03	3.903256e-01	3.903256e-04
2.814025706966033e-03	3.822584e-01	3.822585e-04
2.814202301905075e-03	3.635930e-01	3.635931e-04
2.814398677409603e-03	3.398190e-01	3.398190e-04
2.814645260503487e-03	3.092387e-01	3.092387e-04
2.814902564839022e-03	2.792114e-01	2.792115e-04
2.815363980384661e-03	2.318710e-01	2.318711e-04
2.816039268674710e-03	1.741516e-01	1.741516e-04
2.816683813917252e-03	1.315227e-01	1.315227e-04
2.817473729065044e-03	9.601812e-02	9.601813e-05
2.818081894931331e-03	8.992546e-02	8.992547e-05
2.818493437415735e-03	1.214142e-01	1.214142e-04
2.818834771360812e-03	1.978533e-01	1.978533e-04
2.819092652677524e-03	2.909023e-01	2.909024e-04
2.819211657027319e-03	3.368183e-01	3.368184e-04
2.819333559332691e-03	3.726097e-01	3.726097e-04
2.819452440382055e-03	3.919650e-01	3.919651e-04
2.819557414223748e-03	3.967835e-01	3.967835e-04
2.819672147376913e-03	3.924796e-01	3.924796e-04
2.819811088008583e-03	3.802214e-01	3.802214e-04
2.819989730096012e-03	3.595574e-01	3.595574e-04
2.820216608308172e-03	3.310158e-01	3.310158e-04
2.820425992158235e-03	3.051058e-01	3.051058e-04
2.820780020225450e-03	2.647435e-01	2.647435e-04
2.821247377876092e-03	2.186953e-01	2.186954e-04
2.821962726494352e-03	1.614415e-01	1.614416e-04
2.822681155678350e-03	1.198250e-01	1.198250e-04
2.823678608215805e-03	9.037827e-02	9.037828e-05
2.824159467905280e-03	1.104160e-01	1.104160e-04
2.824562522740881e-03	1.847624e-01	1.847625e-04
2.824933998202803e-03	3.033476e-01	3.033476e-04
2.825082278482663e-03	3.517462e-01	3.517462e-04
2.825224579847504e-03	3.822660e-01	3.822661e-04
2.825338992758037e-03	3.917977e-01	3.917977e-04
2.825441758699745e-03	3.904974e-01	3.904974e-04
2.825553386684221e-03	3.825105e-01	3.825105e-04
2.825730422498036e-03	3.638526e-01	3.638527e-04
2.825927179931327e-03	3.400462e-01	3.400462e-04
2.826172238164820e-03	3.096415e-01	3.096416e-04
2.826429512484357e-03	2.795821e-01	2.795821e-04
2.826887176261414e-03	2.325489e-01	2.325489e-04
2.827564294505783e-03	1.745434e-01	1.745434e-04
2.828205655195412e-03	1.319699e-01	1.319699e-04
2.828991998170704e-03	9.645979e-02	9.645979e-05
2.829610587594720e-03	9.004755e-02	9.004755e-05
2.830024657597475e-03	1.215985e-01	1.215986e-04
2.830367461670005e-03	1.983214e-01	1.983215e-04
2.830624503651689e-03	2.910239e-01	2.910240e-04
2.830743881897800e-03	3.370064e-01	3.370065e-04
2.830866047813180e-03	3.727314e-01	3.727314e-04
2.830984830269394e-03	3.919326e-01	3.919326e-04
2.831089772168005e-03	3.966618e-01	3.966618e-04
2.831204400244708e-03	3.923046e-01	3.923046e-04
2.831344345027523e-03	3.799213e-01	3.799213e-04
2.831522736242216e-03	3.592729e-01	3.592729e-04
2.831750268466205e-03	3.306521e-01	3.306522e-04
2.831959742885308e-03	3.047544e-01	3.047545e-04
2.832316424223717e-03	2.641477e-01	2.641477e-04
2.832784241169211e-03	2.181340e-01	2.181340e-04
2.833498195426501e-03	1.611386e-01	1.611387e-04
2.834222558049370e-03	1.192835e-01	1.192835e-04
2.835209366243587e-03	9.027269e-02	9.027270e-05
2.835688686097616e-03	1.101960e-01	1.101960e-04
2.836089567911899e-03	1.840139e-01	1.840140e-04
2.836460092529842e-03	3.024097e-01	3.024098e-04
2.836608191968872e-03	3.511017e-01	3.511018e-04
2.836749453549649e-03	3.819479e-01	3.819480e-04
2.836863832280799e-03	3.918881e-01	3.918882e-04
2.836966178886824e-03	3.908660e-01	3.908660e-04
2.837077706542016e-03	3.830511e-01	3.830511e-04
2.837255736230871e-03	3.644043e-01	3.644043e-04
2.837453297944667e-03	3.405299e-01	3.405300e-04
2.837695478941806e-03	3.104542e-01	3.104543e-04
2.837952455975395e-03	2.803564e-01	2.803565e-04
2.838402868976614e-03	2.339143e-01	2.339143e-04
2.839083881946209e-03	1.753142e-01	1.753142e-04
2.839718957075800e-03	1.328563e-01	1.328564e-04
2.840498502310290e-03	9.749633e-02	9.749634e-05
2.841148461876813e-03	9.091976e-02	9.091977e-05
2.841568624559693e-03	1.241461e-01	1.241461e-04
2.841918354489069e-03	2.038888e-01	2.038888e-04
2.842161354762698e-03	2.920978e-01	2.920978e-04
2.842279580210678e-03	3.374526e-01	3.374526e-04
2.842402748600781e-03	3.729073e-01	3.729073e-04
2.842521687899088e-03	3.916405e-01	3.916406e-04
2.842626995602511e-03	3.960606e-01	3.960606e-04
2.842741568929385e-03	3.914811e-01	3.914811e-04
2.842885245183393e-03	3.786182e-01	3.786182e-04
2.843062553187274e-03	3.580456e-01	3.580456e-04
2.843292098822139e-03	3.291945e-01	3.291945e-04
2.843502599773829e-03	3.032706e-01	3.032706e-04
2.843869695896668e-03	2.617257e-01	2.617257e-04
2.844339500206983e-03	2.158525e-01	2.158525e-04
2.845049462075227e-03	1.597956e-01	1.597957e-04
2.845799090488896e-03	1.170280e-01	1.170280e-04
2.846747445532251e-03	9.016480e-02	9.016481e-05
2.847222923027188e-03	1.107770e-01	1.107771e-04
2.847616928923553e-03	1.841991e-01	1.841991e-04
2.847984708479224e-03	3.025143e-01	3.025143e-04
2.848130307915474e-03	3.507209e-01	3.507210e-04
2.848270640055327e-03	3.818170e-01	3.818171e-04
2.848384960738552e-03	3.921273e-01	3.921273e-04
2.848487136044773e-03	3.913455e-01	3.913455e-04
2.848598628656141e-03	3.836518e-01	3.836518e-04
2.848782191250765e-03	3.644762e-01	3.644763e-04
2.848980125038810e-03	3.405545e-01	3.405546e-04
2.849220833294431e-03	3.106280e-01	3.106280e-04
2.849476735183403e-03	2.806459e-01	2.806459e-04
2.849933630316428e-03	2.335445e-01	2.335445e-04
2.850614102622973e-03	1.750339e-01	1.750339e-04
2.851249365221582e-03	1.326286e-01	1.326286e-04
2.852028445355167e-03	9.735386e-02	9.735388e-05
2.852677144023371e-03	9.082287e-02	9.082288e-05
2.853096132223037e-03	1.239398e-01	1.239398e-04
2.853445221753847e-03	2.035227e-01	2.035227e-04
2.853688828731776e-03	2.919875e-01	2.919876e-04
2.853806963010525e-03	3.373752e-01	3.373752e-04
2.853929942767848e-03	3.728835e-01	3.728835e-04
2.854048853352721e-03	3.917083e-01	3.917083e-04
2.854154105400014e-03	3.961878e-01	3.961878e-04
2.854268672559558e-03	3.916503e-01	3.916503e-04
2.854411597925363e-03	3.788818e-01	3.788818e-04
2.854589065243706e-03	3.582991e-01	3.582992e-04
2.854818160832693e-03	3.294988e-01	3.294988e-04
2.855028466370702e-03	3.035779e-01	3.035779e-04
2.855393387387320e-03	2.622279e-01	2.622279e-04
2.855862781680448e-03	2.163245e-01	2.163245e-04
2.856573417488379e-03	1.600832e-01	1.600832e-04
2.857317629408986e-03	1.175012e-01	1.175013e-04
2.858273508006674e-03	9.015196e-02	9.015197e-05
2.858749459389800e-03	1.105740e-01	1.105740e-04
2.859146330042300e-03	1.842879e-01	1.842879e-04
2.859514280876780e-03	3.024531e-01	3.024532e-04
2.859660819215527e-03	3.508902e-01	3.508902e-04
2.859801375312383e-03	3.819036e-01	3.819036e-04
2.859915648557576e-03	3.920950e-01	3.920950e-04
2.860017834748871e-03	3.912414e-01	3.912414e-04
2.860129271069180e-03	3.835188e-01	3.835188e-04
2.860310580641730e-03	3.645668e-01	3.645668e-04
2.860508849690092e-03	3.406044e-01	3.406044e-04
2.860749611576401e-03	3.106781e-01	3.106782e-04
2.861005881905208e-03	2.806461e-01	2.806461e-04
2.861459584104080e-03	2.338482e-01	2.338482e-04
2.862140278895084e-03	1.752648e-01	1.752648e-04
2.862774698576965e-03	1.328475e-01	1.328475e-04
2.863552930362414e-03	9.757031e-02	9.757032e-05
2.864207358600538e-03	9.097925e-02	9.097926e-05
2.864626792197402e-03	1.242810e-01	1.242810e-04
2.864976944756682e-03	2.042941e-01	2.042941e-04
2.865218948106322e-03	2.922232e-01	2.922232e-04
2.865337079604861e-03	3.375471e-01	3.375471e-04
2.865460259150555e-03	3.729811e-01	3.729811e-04
2.865579034663015e-03	3.916687e-01	3.916688e-04
2.865684286608233e-03	3.960767e-01	3.960767e-04
2.865798741349290e-03	3.914975e-01	3.914975e-04
2.865942773082710e-03	3.785983e-01	3.785983e-04
2.866120035836986e-03	3.580283e-01	3.580283e-04
2.866349928143893e-03	3.291308e-01	3.291309e-04
2.866560157111289e-03	3.032432e-01	3.032432e-04
2.866928162977555e-03	2.616039e-01	2.616039e-04
2.867397708049457e-03	2.157672e-01	2.157673e-04
2.868107290964519e-03	1.597631e-01	1.597632e-04
2.868858085939013e-03	1.169370e-01	1.169371e-04
2.869804145642153e-03	9.011913e-02	9.011914e-05
2.870279394843780e-03	1.107696e-01	1.107696e-04
2.870675694990806e-03	1.846491e-01	1.846491e-04
2.871042850559624e-03	3.027511e-01	3.027511e-04
2.871188948475000e-03	3.510357e-01	3.510358e-04
2.871329550483721e-03	3.820079e-01	3.820080e-04
2.871443761201049e-03	3.921596e-01	3.921596e-04
2.871545991013041e-03	3.912811e-01	3.912812e-04
2.871657391065860e-03	3.835465e-01	3.835465e-04
2.871838212252200e-03	3.646323e-01	3.646324e-04
2.872037101606156e-03	3.405869e-01	3.405869e-04
2.872277396650024e-03	3.107156e-01	3.107156e-04
2.872533938242578e-03	2.806492e-01	2.806492e-04
2.872987528948715e-03	2.338586e-01	2.338586e-04
2.873667946886219e-03	1.752928e-01	1.752929e-04
2.874302239385402e-03	1.328751e-01	1.328751e-04
2.875080174360595e-03	9.760913e-02	9.760914e-05
2.875736049815822e-03	9.099316e-02	9.099317e-05
2.876155087505521e-03	1.242685e-01	1.242686e-04
2.876505282137395e-03	2.043037e-01	2.043037e-04
2.876747248741986e-03	2.922223e-01	2.922223e-04
2.876865375161459e-03	3.375467e-01	3.375468e-04
2.876988540176784e-03	3.729801e-01	3.729801e-04
2.877107292896501e-03	3.916684e-01	3.916685e-04
2.877212535611394e-03	3.960798e-01	3.960798e-04
2.877326976504590e-03	3.915043e-01	3.915044e-04
2.877471004911206e-03	3.786076e-01	3.786077e-04
2.877648292218602e-03	3.580357e-01	3.580358e-04
2.877878215446890e-03	3.291345e-01	3.291345e-04
2.878088407851518e-03	3.032509e-01	3.032509e-04
2.878456369861396e-03	2.616155e-01	2.616156e-04
2.878925924151744e-03	2.157763e-01	2.157763e-04
2.879635470018190e-03	1.597721e-01	1.597721e-04
2.880386185397914e-03	1.169476e-01	1.169476e-04
2.881332400788526e-03	9.011832e-02	9.011833e-05
2.881807652032798e-03	1.108171e-01	1.108171e-04
2.882205135522225e-03	1.849715e-01	1.849716e-04
2.882572135654277e-03	3.030150e-01	3.030150e-04
2.882718406781597e-03	3.512681e-01	3.512681e-04
2.882859273158418e-03	3.821386e-01	3.821387e-04
2.882973436677538e-03	3.921629e-01	3.921630e-04
2.883075752305030e-03	3.912030e-01	3.912030e-04
2.883187125780760e-03	3.834239e-01	3.834239e-04
2.883367184939046e-03	3.645580e-01	3.645580e-04
2.883566095667557e-03	3.405010e-01	3.405010e-04
2.883806945807608e-03	3.105662e-01	3.105663e-04
2.884063583248388e-03	2.805017e-01	2.805017e-04
2.884518301921807e-03	2.336199e-01	2.336199e-04
2.885197375411438e-03	1.752092e-01	1.752092e-04
2.885832922667174e-03	1.327517e-01	1.327518e-04
2.886611967665938e-03	9.745191e-02	9.745192e-05
2.887262901624171e-03	9.082738e-02	9.082739e-05
2.887680474491206e-03	1.237314e-01	1.237315e-04
2.888029288596290e-03	2.031404e-01	2.031404e-04
2.888273731641348e-03	2.918408e-01	2.918409e-04
2.888391898408667e-03	3.372541e-01	3.372542e-04
2.888514772495842e-03	3.727861e-01	3.727862e-04
2.888633724286127e-03	3.916722e-01	3.916722e-04
2.888738989374061e-03	3.961905e-01	3.961906e-04
2.888853610537591e-03	3.916785e-01	3.916786e-04
2.888996084648092e-03	3.789703e-01	3.789703e-04
2.889173778303198e-03	3.583667e-01	3.583668e-04
2.889402668724051e-03	3.295913e-01	3.295913e-04
2.889612889689621e-03	3.036850e-01	3.036850e-04
2.889978716395012e-03	2.622158e-01	2.622158e-04
2.890442166301821e-03	2.168502e-01	2.168502e-04
2.891154986304668e-03	1.603692e-01	1.603692e-04
2.891900468520003e-03	1.176887e-01	1.176887e-04
2.892863012918466e-03	9.031484e-02	9.031484e-05
2.893339789903949e-03	1.113515e-01	1.113515e-04
2.893740528119133e-03	1.865485e-01	1.865485e-04
2.894108859556707e-03	3.049372e-01	3.049372e-04
2.894254825036383e-03	3.524579e-01	3.524579e-04
2.894397659555908e-03	3.827467e-01	3.827467e-04
2.894511767836793e-03	3.920316e-01	3.920317e-04
2.894614827794688e-03	3.905719e-01	3.905719e-04
2.894726347129429e-03	3.824880e-01	3.824880e-04
2.894904746609553e-03	3.635877e-01	3.635878e-04
2.895102293750092e-03	3.396417e-01	3.396418e-04
2.895348320921789e-03	3.091129e-01	3.091129e-04
2.895605300745611e-03	2.791405e-01	2.791405e-04
2.896074297997122e-03	2.310764e-01	2.310764e-04
2.896745047690915e-03	1.738481e-01	1.738481e-04
2.897392869817646e-03	1.311376e-01	1.311376e-04
2.898184909929464e-03	9.568163e-02	9.568164e-05
2.898787105534787e-03	8.977092e-02	8.977093e-05
2.899194878356455e-03	1.209862e-01	1.209862e-04
2.899534552879844e-03	1.970098e-01	1.970099e-04
2.899794232542007e-03	2.906954e-01	2.906954e-04
2.899913553223885e-03	3.367934e-01	3.367934e-04
2.900035401587845e-03	3.726735e-01	3.726735e-04
2.900154323309363e-03	3.921094e-01	3.921094e-04
2.900259182830123e-03	3.969607e-01	3.969607e-04
2.900373963149020e-03	3.926785e-01	3.926785e-04
2.900511907451791e-03	3.805237e-01	3.805237e-04
2.900690540274331e-03	3.598620e-01	3.598620e-04
2.900916473199332e-03	3.314290e-01	3.314291e-04
2.901126014154225e-03	3.054722e-01	3.054722e-04
2.901477161309314e-03	2.653777e-01	2.653778e-04
2.901944537903235e-03	2.192431e-01	2.192431e-04
2.902660326129562e-03	1.617979e-01	1.617979e-04
2.903373140678486e-03	1.203838e-01	1.203838e-04
2.904380496540216e-03	9.043550e-02	9.043552e-05
2.904862992932408e-03	1.106224e-01	1.106224e-04
2.905271856415386e-03	1.861735e-01	1.861736e-04
2.905643710981539e-03	3.046770e-01	3.046771e-04
2.905792951027887e-03	3.528524e-01	3.528525e-04
2.905936858965877e-03	3.828253e-01	3.828254e-04
2.906051261130295e-03	3.916901e-01	3.916902e-04
2.906154684633903e-03	3.899392e-01	3.899392e-04
2.906266421726725e-03	3.816772e-01	3.816772e-04
2.906442575329257e-03	3.629212e-01	3.629212e-04
2.906638443784001e-03	3.391709e-01	3.391709e-04
2.906888844065046e-03	3.081501e-01	3.081502e-04
2.907146095596534e-03	2.782269e-01	2.782269e-04
2.907619156277705e-03	2.299201e-01	2.299202e-04
2.908289920636256e-03	1.729608e-01	1.729608e-04
2.908943526611042e-03	1.302030e-01	1.302030e-04
2.909744219964484e-03	9.476931e-02	9.476932e-05
2.910324733818072e-03	8.968078e-02	8.968080e-05
2.910728453653716e-03	1.212549e-01	1.212549e-04
2.911066197305667e-03	1.973497e-01	1.973497e-04
2.911324099015913e-03	2.906826e-01	2.906826e-04
2.911443261633324e-03	3.368119e-01	3.368119e-04
2.911565060348240e-03	3.727465e-01	3.727466e-04
2.911684028192654e-03	3.922397e-01	3.922397e-04
2.911788878126435e-03	3.971129e-01	3.971129e-04
2.911903651216268e-03	3.928389e-01	3.928390e-04
2.912041343398663e-03	3.807069e-01	3.807069e-04
2.912219767964382e-03	3.600630e-01	3.600630e-04
2.912445369817737e-03	3.316589e-01	3.316589e-04
2.912654608162504e-03	3.057229e-01	3.057230e-04
2.913005250225140e-03	2.656511e-01	2.656511e-04
2.913471498267046e-03	2.195792e-01	2.195793e-04
2.914187751844166e-03	1.620098e-01	1.620098e-04
2.914897454023745e-03	1.206894e-01	1.206894e-04
2.915909003920931e-03	9.041043e-02	9.041045e-05
2.916392320086805e-03	1.103311e-01	1.103311e-04
2.916800582612664e-03	1.854206e-01	1.854206e-04
2.917172977520743e-03	3.039615e-01	3.039616e-04
2.917322576898147e-03	3.524233e-01	3.524233e-04
2.917465955213022e-03	3.825911e-01	3.825912e-04
2.917580371578922e-03	3.916749e-01	3.916749e-04
2.917683518361498e-03	3.900755e-01	3.900755e-04
2.917795204241052e-03	3.819101e-01	3.819101e-04
2.917971135968646e-03	3.632503e-01	3.632503e-04
2.918166907672442e-03	3.395351e-01	3.395352e-04
2.918415786253955e-03	3.086900e-01	3.086900e-04
2.918672925076786e-03	2.787293e-01	2.787294e-04
2.919139118013796e-03	2.310026e-01	2.310026e-04
2.919812210986035e-03	1.736383e-01	1.736383e-04
2.920460876078821e-03	1.309422e-01	1.309422e-04
2.921255603102252e-03	9.545357e-02	9.545357e-05
2.921850875214463e-03	8.978634e-02	8.978636e-05
2.922258881105055e-03	1.212295e-01	1.212295e-04
2.922598409214982e-03	1.973788e-01	1.973788e-04
2.922857002743931e-03	2.907535e-01	2.907536e-04
2.922976164739992e-03	3.367904e-01	3.367905e-04
2.923098034524631e-03	3.726557e-01	3.726557e-04
2.923216998691312e-03	3.920828e-01	3.920828e-04
2.923321916298766e-03	3.969261e-01	3.969262e-04
2.923436706798782e-03	3.926343e-01	3.926343e-04
2.923574919676017e-03	3.804486e-01	3.804487e-04
2.923753472950606e-03	3.597935e-01	3.597935e-04
2.923979595560363e-03	3.313376e-01	3.313376e-04
2.924189065476474e-03	3.053956e-01	3.053957e-04
2.924541090780146e-03	2.652145e-01	2.652146e-04
2.925008180098962e-03	2.191273e-01	2.191274e-04
2.925723958033881e-03	1.617184e-01	1.617184e-04
2.926437996831993e-03	1.202567e-01	1.202567e-04
2.927442880153382e-03	9.040724e-02	9.040725e-05
2.927924953230394e-03	1.104171e-01	1.104171e-04
2.928330392721963e-03	1.851386e-01	1.851386e-04
2.928702406823248e-03	3.037413e-01	3.037414e-04
2.928851213340832e-03	3.521089e-01	3.521090e-04
2.928994107451735e-03	3.824371e-01	3.824371e-04
