time	-I(Rl)	V(vout)
2.095312508836091e-06	1.010747e-09	9.996056e+00
1.176208929455038e-05	1.010747e-09	9.996056e+00
2.142886608026467e-05	1.010747e-09	9.996056e+00
3.109564286597896e-05	1.010747e-09	9.996056e+00
4.076241965169324e-05	1.010747e-09	9.996056e+00
5.042919643740753e-05	1.010747e-09	9.996056e+00
6.009597322312182e-05	1.010747e-09	9.996056e+00
6.976275000883610e-05	1.010747e-09	9.996056e+00
1.999127497882442e-03	1.010747e-09	9.996056e+00
2.000000000000000e-03	1.010747e-09	9.996094e+00
2.000000000000596e-03	5.282055e+01	5.050825e+00
2.000000125001550e-03	5.778919e+01	5.778920e-02
2.000001125001550e-03	1.479445e+01	1.479445e-02
2.000002125001550e-03	1.255719e+01	1.255719e-02
2.000003125001550e-03	1.209066e+01	1.209067e-02
2.000004125001550e-03	1.184936e+01	1.184936e-02
2.000005125001549e-03	1.174939e+01	1.174939e-02
2.000006125001549e-03	1.173842e+01	1.173842e-02
2.000007285371153e-03	1.177648e+01	1.177648e-02
2.000007410371153e-03	1.178599e+01	1.178599e-02
2.000008410371153e-03	1.189599e+01	1.189599e-02
2.000009410371153e-03	1.200430e+01	1.200430e-02
2.000010410371153e-03	1.210517e+01	1.210517e-02
2.000010410371911e-03	1.210541e+01	1.210541e-02
2.000010410372388e-03	1.210556e+01	1.210556e-02
2.000010410372507e-03	1.210556e+01	1.210556e-02
2.000010410372537e-03	1.210556e+01	1.210556e-02
2.000011410372537e-03	1.217672e+01	1.217672e-02
2.000012410372537e-03	1.223424e+01	1.223424e-02
2.000013410372656e-03	1.227916e+01	1.227916e-02
2.000014410372656e-03	1.230550e+01	1.230550e-02
2.000015410372656e-03	1.232644e+01	1.232644e-02
2.000016410372656e-03	1.234188e+01	1.234188e-02
2.000017410372656e-03	1.235337e+01	1.235337e-02
2.000018410372656e-03	1.236180e+01	1.236180e-02
2.000019410372656e-03	1.236534e+01	1.236534e-02
2.000020410372655e-03	1.236073e+01	1.236073e-02
2.000021410372655e-03	1.234990e+01	1.234990e-02
2.000022410372655e-03	1.233840e+01	1.233840e-02
2.000023410372655e-03	1.232865e+01	1.232865e-02
2.000024410372655e-03	1.232077e+01	1.232077e-02
2.000025410372655e-03	1.231472e+01	1.231472e-02
2.000025410373609e-03	1.231479e+01	1.231479e-02
2.000025410375516e-03	1.231494e+01	1.231494e-02
2.000025410375993e-03	1.231494e+01	1.231494e-02
2.000025410376947e-03	1.231494e+01	1.231494e-02
2.000025410378854e-03	1.231494e+01	1.231494e-02
2.000025410382669e-03	1.231494e+01	1.231494e-02
2.000026410382669e-03	1.231190e+01	1.231190e-02
2.000027410382669e-03	1.231050e+01	1.231050e-02
2.000028410382668e-03	1.231080e+01	1.231080e-02
2.000029410382668e-03	1.231234e+01	1.231234e-02
2.000030410382668e-03	1.231479e+01	1.231480e-02
2.000031410382668e-03	1.231794e+01	1.231794e-02
2.000032410382668e-03	1.232158e+01	1.232158e-02
2.000033410382668e-03	1.232560e+01	1.232560e-02
2.000035410382668e-03	1.233414e+01	1.233414e-02
2.000036410382668e-03	1.233864e+01	1.233864e-02
2.000037410382668e-03	1.234328e+01	1.234328e-02
2.000038410382668e-03	1.234795e+01	1.234795e-02
2.000038535382667e-03	1.234854e+01	1.234854e-02
2.000039535382667e-03	1.235321e+01	1.235321e-02
2.000040535382667e-03	1.235789e+01	1.235789e-02
2.000041535382667e-03	1.236256e+01	1.236256e-02
2.000042535383621e-03	1.236746e+01	1.236746e-02
2.000043535383621e-03	1.237202e+01	1.237203e-02
2.000044535383621e-03	1.237661e+01	1.237661e-02
2.000045535384098e-03	1.238155e+01	1.238155e-02
2.000046535384097e-03	1.238623e+01	1.238623e-02
2.000047535384097e-03	1.239095e+01	1.239095e-02
2.000047660384097e-03	1.239157e+01	1.239157e-02
2.000047785384832e-03	1.239240e+01	1.239240e-02
2.000048785384832e-03	1.239727e+01	1.239728e-02
2.000049785384832e-03	1.240226e+01	1.240226e-02
2.000050785384832e-03	1.240765e+01	1.240766e-02
2.000050787337957e-03	1.240759e+01	1.240759e-02
2.000050787340818e-03	1.240732e+01	1.240732e-02
2.000051787340818e-03	1.241292e+01	1.241292e-02
2.000052787340818e-03	1.241862e+01	1.241862e-02
2.000053787340817e-03	1.242454e+01	1.242454e-02
2.000054787340817e-03	1.243077e+01	1.243077e-02
2.000055787340817e-03	1.243735e+01	1.243735e-02
2.000056787340817e-03	1.244443e+01	1.244443e-02
2.000056787341771e-03	1.244457e+01	1.244457e-02
2.000056787342248e-03	1.244465e+01	1.244465e-02
2.000056787342725e-03	1.244465e+01	1.244465e-02
2.000057787342725e-03	1.245183e+01	1.245184e-02
2.000058787342725e-03	1.245963e+01	1.245963e-02
2.000059787342725e-03	1.246807e+01	1.246807e-02
2.000060787342725e-03	1.247710e+01	1.247710e-02
2.000061787342724e-03	1.248678e+01	1.248678e-02
2.000062787342724e-03	1.249735e+01	1.249735e-02
2.000064787342724e-03	1.252174e+01	1.252174e-02
2.000068787342724e-03	1.258467e+01	1.258467e-02
2.000076787342724e-03	1.275631e+01	1.275631e-02
2.000084648987971e-03	1.298842e+01	1.298842e-02
2.000093291895888e-03	1.330789e+01	1.330789e-02
2.000094100049072e-03	1.334248e+01	1.334248e-02
2.000095100049072e-03	1.338924e+01	1.338924e-02
2.000096100049072e-03	1.343757e+01	1.343758e-02
2.000097100049072e-03	1.348764e+01	1.348764e-02
2.000098100049072e-03	1.353948e+01	1.353948e-02
2.000099100049072e-03	1.359348e+01	1.359348e-02
2.000101100049072e-03	1.370877e+01	1.370877e-02
2.000105100049072e-03	1.396566e+01	1.396566e-02
2.000112192057425e-03	1.448896e+01	1.448896e-02
2.000121636110025e-03	1.527488e+01	1.527488e-02
2.000126945385820e-03	1.574904e+01	1.574904e-02
2.000127945385820e-03	1.583760e+01	1.583760e-02
2.000128070385819e-03	1.584799e+01	1.584799e-02
2.000129070385819e-03	1.592829e+01	1.592829e-02
2.000130070385819e-03	1.600817e+01	1.600817e-02
2.000131070385819e-03	1.608717e+01	1.608717e-02
2.000132070629960e-03	1.616541e+01	1.616541e-02
2.000133070629960e-03	1.623937e+01	1.623937e-02
2.000134070874100e-03	1.631161e+01	1.631162e-02
2.000135070874100e-03	1.637432e+01	1.637432e-02
2.000136070874100e-03	1.642809e+01	1.642809e-02
2.000137070874100e-03	1.646282e+01	1.646282e-02
2.000138070874100e-03	1.645602e+01	1.645602e-02
2.000139070874100e-03	1.636860e+01	1.636860e-02
2.000140070874100e-03	1.621522e+01	1.621522e-02
2.000141070874100e-03	1.606469e+01	1.606469e-02
2.000141070875530e-03	1.606491e+01	1.606491e-02
2.000142070875530e-03	1.616954e+01	1.616954e-02
2.000143070875530e-03	1.629363e+01	1.629363e-02
2.000144070875530e-03	1.642271e+01	1.642272e-02
2.000144195876007e-03	1.643757e+01	1.643757e-02
2.000145196120148e-03	1.654825e+01	1.654825e-02
2.000146196120147e-03	1.665482e+01	1.665482e-02
2.000146211745147e-03	1.665645e+01	1.665645e-02
2.000147211745147e-03	1.676092e+01	1.676092e-02
2.000148211745147e-03	1.686606e+01	1.686606e-02
2.000149211745147e-03	1.697224e+01	1.697225e-02
2.000150211745147e-03	1.707965e+01	1.707965e-02
2.000151211745147e-03	1.718833e+01	1.718833e-02
2.000152211745147e-03	1.729833e+01	1.729833e-02
2.000153211745147e-03	1.740985e+01	1.740986e-02
2.000155211745147e-03	1.763793e+01	1.763793e-02
2.000159211745147e-03	1.811204e+01	1.811204e-02
2.000165397310675e-03	1.888649e+01	1.888649e-02
2.000172222397421e-03	1.978579e+01	1.978579e-02
2.000173540198233e-03	1.996707e+01	1.996707e-02
2.000174540198233e-03	2.010850e+01	2.010850e-02
2.000175540198233e-03	2.025112e+01	2.025112e-02
2.000175675230349e-03	2.027053e+01	2.027053e-02
2.000176675230348e-03	2.041544e+01	2.041544e-02
2.000177675230348e-03	2.056119e+01	2.056119e-02
2.000177800230348e-03	2.057955e+01	2.057955e-02
2.000178800230348e-03	2.072758e+01	2.072758e-02
2.000179800230348e-03	2.087669e+01	2.087670e-02
2.000180925802788e-03	2.104644e+01	2.104645e-02
2.000183176947666e-03	2.139297e+01	2.139298e-02
2.000187679237423e-03	2.211384e+01	2.211384e-02
2.000196683816938e-03	2.364936e+01	2.364936e-02
2.000209955567532e-03	2.610289e+01	2.610290e-02
2.000225170423408e-03	2.916756e+01	2.916756e-02
2.000241299407813e-03	3.264788e+01	3.264789e-02
2.000252666616444e-03	3.520543e+01	3.520543e-02
2.000264241419094e-03	3.784871e+01	3.784871e-02
2.000276203391330e-03	4.051050e+01	4.051050e-02
2.000299037257606e-03	4.522643e+01	4.522644e-02
2.000319889796564e-03	4.890765e+01	4.890766e-02
2.000345153222106e-03	5.231414e+01	5.231414e-02
2.000372622234349e-03	5.467328e+01	5.467328e-02
2.000426018457234e-03	5.699480e+01	5.699480e-02
2.000464078177438e-03	5.763753e+01	5.763754e-02
2.000477134913840e-03	5.766061e+01	5.766061e-02
2.000478134913840e-03	5.765863e+01	5.765864e-02
2.000478134976782e-03	5.765877e+01	5.765878e-02
2.000479134976782e-03	5.765530e+01	5.765531e-02
2.000480134976782e-03	5.765173e+01	5.765173e-02
2.000481442104971e-03	5.764666e+01	5.764667e-02
2.000484056361350e-03	5.763522e+01	5.763522e-02
2.000489284874108e-03	5.760814e+01	5.760814e-02
2.000499741899624e-03	5.754018e+01	5.754018e-02
2.000520655950655e-03	5.737062e+01	5.737063e-02
2.000541156868358e-03	5.717359e+01	5.717359e-02
2.000553305544912e-03	5.704349e+01	5.704349e-02
2.000554305544912e-03	5.703188e+01	5.703188e-02
2.000555305544912e-03	5.702023e+01	5.702023e-02
2.000556305544912e-03	5.700855e+01	5.700856e-02
2.000558305544912e-03	5.698501e+01	5.698502e-02
2.000562305544912e-03	5.693711e+01	5.693711e-02
2.000569775070824e-03	5.684482e+01	5.684483e-02
2.000582409640824e-03	5.668416e+01	5.668417e-02
2.000583894423971e-03	5.666477e+01	5.666478e-02
2.000586863990265e-03	5.662506e+01	5.662507e-02
2.000592803122852e-03	5.654387e+01	5.654388e-02
2.000604681388027e-03	5.637774e+01	5.637775e-02
2.000606756498772e-03	5.634803e+01	5.634803e-02
2.000610906720263e-03	5.628709e+01	5.628709e-02
2.000619207163244e-03	5.616151e+01	5.616152e-02
2.000635808049206e-03	5.589719e+01	5.589720e-02
2.000658652355906e-03	5.550278e+01	5.550279e-02
2.000690028645983e-03	5.487105e+01	5.487106e-02
2.000752781226138e-03	5.324210e+01	5.324210e-02
2.000828818442532e-03	5.050635e+01	5.050635e-02
2.000910034395595e-03	4.668974e+01	4.668974e-02
2.000966681048804e-03	4.367505e+01	4.367505e-02
2.001036133892191e-03	3.990671e+01	3.990671e-02
2.001037133892668e-03	3.985299e+01	3.985300e-02
2.001038133892667e-03	3.980073e+01	3.980073e-02
2.001039133892667e-03	3.974860e+01	3.974861e-02
2.001040133892667e-03	3.969649e+01	3.969649e-02
2.001040258892667e-03	3.968998e+01	3.968998e-02
2.001041258892667e-03	3.963799e+01	3.963799e-02
2.001042258892667e-03	3.958604e+01	3.958605e-02
2.001043258892667e-03	3.953416e+01	3.953417e-02
2.001045258892667e-03	3.943052e+01	3.943053e-02
2.001046258892667e-03	3.937878e+01	3.937878e-02
2.001047258892786e-03	3.932688e+01	3.932688e-02
2.001049258892786e-03	3.922396e+01	3.922397e-02
2.001051258892785e-03	3.912104e+01	3.912104e-02
2.001054434883035e-03	3.895812e+01	3.895812e-02
2.001060786863535e-03	3.863430e+01	3.863431e-02
2.001073490824534e-03	3.799425e+01	3.799425e-02
2.001098898746533e-03	3.674131e+01	3.674132e-02
2.001149714590530e-03	3.432270e+01	3.432270e-02
2.001251346278524e-03	2.969963e+01	2.969963e-02
2.001351148580086e-03	2.549662e+01	2.549662e-02
2.001432058527487e-03	2.266465e+01	2.266465e-02
2.001532954400854e-03	1.996074e+01	1.996074e-02
2.001585103184294e-03	1.889928e+01	1.889929e-02
2.001650255996060e-03	1.786039e+01	1.786039e-02
2.001716676530562e-03	1.696614e+01	1.696614e-02
2.001779030274491e-03	1.624277e+01	1.624278e-02
2.001810339494931e-03	1.592208e+01	1.592208e-02
2.001842264203337e-03	1.562212e+01	1.562213e-02
2.001870717980085e-03	1.536743e+01	1.536743e-02
2.001900479094741e-03	1.511639e+01	1.511639e-02
2.001950793333534e-03	1.472367e+01	1.472367e-02
2.002019449621995e-03	1.424187e+01	1.424187e-02
2.002133123576079e-03	1.354673e+01	1.354674e-02
2.002267300856546e-03	1.284372e+01	1.284372e-02
2.002403218900953e-03	1.223921e+01	1.223921e-02
2.002549909246116e-03	1.166538e+01	1.166538e-02
2.002574960769584e-03	1.157574e+01	1.157574e-02
2.002605969785199e-03	1.147123e+01	1.147123e-02
2.002641999219459e-03	1.135321e+01	1.135321e-02
2.002677103020544e-03	1.124171e+01	1.124171e-02
2.002717252684786e-03	1.111850e+01	1.111850e-02
2.002770110491061e-03	1.096220e+01	1.096220e-02
2.002827440719901e-03	1.079977e+01	1.079977e-02
2.002900109979653e-03	1.060380e+01	1.060380e-02
2.002983871121345e-03	1.039088e+01	1.039088e-02
2.003102812068881e-03	1.010745e+01	1.010745e-02
2.003204375631397e-03	9.880903e+00	9.880904e-03
2.003314556429489e-03	9.653294e+00	9.653294e-03
2.003515976359882e-03	9.269322e+00	9.269323e-03
2.003712088132095e-03	8.929874e+00	8.929875e-03
2.004032073170902e-03	8.437259e+00	8.437260e-03
2.004433452206902e-03	7.891866e+00	7.891866e-03
2.004896736038455e-03	7.342256e+00	7.342257e-03
2.005427199126531e-03	6.804645e+00	6.804645e-03
2.006488125302683e-03	5.901281e+00	5.901282e-03
2.007586965536317e-03	5.145061e+00	5.145061e-03
2.009650467043445e-03	4.045155e+00	4.045155e-03
2.011606678882231e-03	3.239345e+00	3.239346e-03
2.013187258446643e-03	2.800162e+00	2.800162e-03
2.014134155868713e-03	2.795014e+00	2.795014e-03
2.014961832333189e-03	3.053413e+00	3.053413e-03
2.015356135864677e-03	3.206458e+00	3.206458e-03
2.015569556319270e-03	3.276835e+00	3.276835e-03
2.015795555354057e-03	3.352190e+00	3.352190e-03
2.015977283142632e-03	3.416632e+00	3.416633e-03
2.016114218870389e-03	3.465420e+00	3.465420e-03
2.016256657406951e-03	3.515743e+00	3.515743e-03
2.016387003980435e-03	3.561711e+00	3.561712e-03
2.016553001151882e-03	3.620568e+00	3.620568e-03
2.016878930188412e-03	3.737329e+00	3.737329e-03
2.017361783822323e-03	3.912589e+00	3.912589e-03
2.017974927091501e-03	4.122671e+00	4.122672e-03
2.019089748030255e-03	4.380755e+00	4.380756e-03
2.020298459316794e-03	4.439743e+00	4.439743e-03
2.020877298107885e-03	4.389690e+00	4.389690e-03
2.021496384145692e-03	4.315158e+00	4.315159e-03
2.022145318950144e-03	4.241413e+00	4.241413e-03
2.022614089865725e-03	4.191376e+00	4.191377e-03
2.023000902215534e-03	4.152287e+00	4.152288e-03
2.023401479340815e-03	4.112398e+00	4.112399e-03
2.023772958364987e-03	4.077650e+00	4.077650e-03
2.024263621827659e-03	4.033533e+00	4.033533e-03
2.024742261808696e-03	3.992201e+00	3.992202e-03
2.025173949799713e-03	3.956874e+00	3.956874e-03
2.025684189220007e-03	3.916863e+00	3.916863e-03
2.026263153533010e-03	3.874355e+00	3.874355e-03
2.027287656025101e-03	3.805610e+00	3.805610e-03
2.028863143477361e-03	3.711257e+00	3.711257e-03
2.030366830546463e-03	3.633978e+00	3.633978e-03
2.032541351053753e-03	3.542034e+00	3.542035e-03
2.035321458350555e-03	3.443071e+00	3.443071e-03
2.035627667702182e-03	3.433777e+00	3.433778e-03
2.036240086405437e-03	3.417217e+00	3.417217e-03
2.036695402425450e-03	3.405354e+00	3.405354e-03
2.037127357335380e-03	3.394645e+00	3.394645e-03
2.037562870675518e-03	3.384323e+00	3.384323e-03
2.037977705616049e-03	3.374812e+00	3.374812e-03
2.038164668460787e-03	3.370626e+00	3.370627e-03
2.038165668460786e-03	3.370604e+00	3.370605e-03
2.038167668460786e-03	3.370560e+00	3.370560e-03
2.038171668460786e-03	3.370471e+00	3.370471e-03
2.038179668460786e-03	3.370293e+00	3.370293e-03
2.038195668460786e-03	3.369938e+00	3.369939e-03
2.038219150006003e-03	3.369417e+00	3.369418e-03
2.038266113096438e-03	3.368381e+00	3.368381e-03
2.038360039277306e-03	3.366338e+00	3.366339e-03
2.038547891639043e-03	3.362353e+00	3.362353e-03
2.038923596362517e-03	3.354677e+00	3.354677e-03
2.039675005809464e-03	3.340220e+00	3.340220e-03
2.040815078148068e-03	3.320122e+00	3.320123e-03
2.042112900493601e-03	3.299819e+00	3.299819e-03
2.043804070176444e-03	3.277125e+00	3.277125e-03
2.045967337310951e-03	3.253398e+00	3.253398e-03
2.049271205452416e-03	3.225965e+00	3.225965e-03
2.054042156122358e-03	3.198137e+00	3.198138e-03
2.058692628489369e-03	3.180418e+00	3.180418e-03
2.063381966831167e-03	3.169402e+00	3.169402e-03
2.068344729748825e-03	3.162240e+00	3.162240e-03
2.073352243502090e-03	3.157857e+00	3.157857e-03
2.078579360317673e-03	3.155138e+00	3.155139e-03
2.084009769294545e-03	3.153492e+00	3.153493e-03
2.089928611497047e-03	3.152481e+00	3.152482e-03
2.096445293851666e-03	3.151876e+00	3.151877e-03
2.103080905320960e-03	3.151552e+00	3.151552e-03
2.109143687058405e-03	3.151400e+00	3.151400e-03
2.115979624558405e-03	3.151312e+00	3.151312e-03
2.122815562058405e-03	3.151267e+00	3.151267e-03
2.129651499558405e-03	3.151244e+00	3.151244e-03
2.136487437058405e-03	3.151232e+00	3.151232e-03
2.143323374558405e-03	3.151225e+00	3.151225e-03
2.150159312058406e-03	3.151221e+00	3.151222e-03
2.156995249558406e-03	3.151219e+00	3.151219e-03
2.163831187058406e-03	3.151217e+00	3.151217e-03
2.170667124558406e-03	3.151216e+00	3.151216e-03
2.177503062058406e-03	3.151215e+00	3.151215e-03
2.184338999558406e-03	3.151214e+00	3.151214e-03
2.191174937058406e-03	3.151213e+00	3.151213e-03
2.198010874558406e-03	3.151212e+00	3.151213e-03
2.204846812058407e-03	3.151212e+00	3.151212e-03
2.211682749558407e-03	3.151211e+00	3.151211e-03
2.218518687058407e-03	3.151210e+00	3.151211e-03
2.225354624558407e-03	3.151210e+00	3.151210e-03
2.232190562058407e-03	3.151209e+00	3.151210e-03
2.239026499558407e-03	3.151209e+00	3.151209e-03
2.245862437058407e-03	3.151208e+00	3.151209e-03
2.252698374558407e-03	3.151208e+00	3.151208e-03
2.259534312058407e-03	3.151207e+00	3.151208e-03
2.266370249558408e-03	3.151207e+00	3.151207e-03
2.273206187058408e-03	3.151207e+00	3.151207e-03
2.280042124558408e-03	3.151206e+00	3.151207e-03
2.286878062058408e-03	3.151206e+00	3.151206e-03
2.293713999558408e-03	3.151206e+00	3.151206e-03
2.300549937058408e-03	3.151206e+00	3.151206e-03
2.307385874558408e-03	3.151205e+00	3.151206e-03
2.314221812058408e-03	3.151205e+00	3.151205e-03
2.321057749558408e-03	3.151205e+00	3.151205e-03
2.327893687058409e-03	3.151205e+00	3.151205e-03
2.334729624558409e-03	3.151204e+00	3.151205e-03
2.341565562058409e-03	3.151204e+00	3.151204e-03
2.348401499558409e-03	3.151204e+00	3.151204e-03
2.355237437058409e-03	3.151204e+00	3.151204e-03
2.362073374558409e-03	3.151204e+00	3.151204e-03
2.368909312058409e-03	3.151204e+00	3.151204e-03
2.382581187058409e-03	3.151203e+00	3.151204e-03
2.389417124558410e-03	3.151203e+00	3.151204e-03
2.396253062058410e-03	3.151203e+00	3.151204e-03
2.403088999558410e-03	3.151203e+00	3.151203e-03
2.409924937058410e-03	3.151203e+00	3.151203e-03
2.416760874558410e-03	3.151203e+00	3.151203e-03
2.423596812058410e-03	3.151203e+00	3.151203e-03
2.430432749558410e-03	3.151203e+00	3.151203e-03
2.437268687058410e-03	3.151203e+00	3.151203e-03
2.444104624558411e-03	3.151202e+00	3.151203e-03
2.450940562058411e-03	3.151202e+00	3.151203e-03
2.457776499558411e-03	3.151202e+00	3.151203e-03
2.464612437058411e-03	3.151202e+00	3.151203e-03
2.471448374558411e-03	3.151202e+00	3.151202e-03
2.478284312058411e-03	3.151202e+00	3.151202e-03
2.485120249558411e-03	3.151202e+00	3.151202e-03
2.491956187058411e-03	3.151202e+00	3.151202e-03
2.498792124558411e-03	3.151202e+00	3.151202e-03
2.505628062058412e-03	3.151202e+00	3.151202e-03
2.512463999558412e-03	3.151202e+00	3.151202e-03
2.519299937058412e-03	3.151202e+00	3.151202e-03
2.526135874558412e-03	3.151202e+00	3.151202e-03
2.532971812058412e-03	3.151202e+00	3.151202e-03
2.539807749558412e-03	3.151202e+00	3.151202e-03
2.546643687058412e-03	3.151202e+00	3.151202e-03
2.553479624558412e-03	3.151202e+00	3.151202e-03
2.560315562058412e-03	3.151202e+00	3.151202e-03
2.567151499558413e-03	3.151201e+00	3.151202e-03
2.573987437058413e-03	3.151201e+00	3.151202e-03
2.580823374558413e-03	3.151201e+00	3.151202e-03
2.587659312058413e-03	3.151201e+00	3.151202e-03
2.594495249558413e-03	3.151201e+00	3.151202e-03
2.601331187058413e-03	3.151201e+00	3.151202e-03
2.608167124558413e-03	3.151201e+00	3.151201e-03
2.615003062058413e-03	3.151201e+00	3.151201e-03
2.621838999558414e-03	3.151201e+00	3.151201e-03
2.628674937058414e-03	3.151201e+00	3.151201e-03
2.635510874558414e-03	3.151201e+00	3.151201e-03
2.642346812058414e-03	3.151201e+00	3.151201e-03
2.649182749558414e-03	3.151201e+00	3.151201e-03
2.656018687058414e-03	3.151201e+00	3.151201e-03
2.662854624558414e-03	3.151201e+00	3.151201e-03
2.669690562058414e-03	3.151201e+00	3.151201e-03
2.676526499558414e-03	3.151201e+00	3.151201e-03
2.683362437058415e-03	3.151201e+00	3.151201e-03
2.690198374558415e-03	3.151201e+00	3.151201e-03
2.697034312058415e-03	3.151201e+00	3.151201e-03
2.703870249558415e-03	3.151201e+00	3.151201e-03
2.710706187058415e-03	3.151201e+00	3.151201e-03
2.717542124558415e-03	3.151201e+00	3.151201e-03
2.724378062058415e-03	3.151200e+00	3.151201e-03
2.731213999558415e-03	3.151200e+00	3.151201e-03
2.738049937058415e-03	3.151200e+00	3.151201e-03
2.744885874558416e-03	3.151200e+00	3.151201e-03
2.751721812058416e-03	3.151200e+00	3.151201e-03
2.758557749558416e-03	3.151200e+00	3.151201e-03
2.765393687058416e-03	3.151200e+00	3.151201e-03
2.772229624558416e-03	3.151200e+00	3.151201e-03
2.779065562058416e-03	3.151200e+00	3.151201e-03
2.785901499558416e-03	3.151200e+00	3.151201e-03
2.792737437058416e-03	3.151200e+00	3.151201e-03
2.799573374558416e-03	3.151200e+00	3.151201e-03
2.806409312058417e-03	3.151200e+00	3.151201e-03
2.813245249558417e-03	3.151201e+00	3.151201e-03
2.820081187058417e-03	3.151201e+00	3.151201e-03
2.826917124558417e-03	3.151201e+00	3.151201e-03
2.833753062058417e-03	3.151201e+00	3.151201e-03
2.840588999558417e-03	3.151201e+00	3.151201e-03
2.847424937058417e-03	3.151201e+00	3.151201e-03
2.854260874558417e-03	3.151200e+00	3.151201e-03
2.861096812058418e-03	3.151200e+00	3.151201e-03
2.867932749558418e-03	3.151200e+00	3.151201e-03
2.874768687058418e-03	3.151200e+00	3.151201e-03
2.881604624558418e-03	3.151200e+00	3.151201e-03
2.888440562058418e-03	3.151200e+00	3.151201e-03
2.895276499558418e-03	3.151200e+00	3.151201e-03
2.902112437058418e-03	3.151200e+00	3.151201e-03
2.908948374558418e-03	3.151200e+00	3.151201e-03
2.915784312058418e-03	3.151200e+00	3.151201e-03
2.922620249558419e-03	3.151201e+00	3.151201e-03
2.929456187058419e-03	3.151201e+00	3.151201e-03
2.943128062058419e-03	3.151200e+00	3.151201e-03
2.949963999558419e-03	3.151200e+00	3.151201e-03
2.956799937058419e-03	3.151200e+00	3.151201e-03
2.963635874558419e-03	3.151200e+00	3.151201e-03
2.970471812058419e-03	3.151200e+00	3.151201e-03
2.977307749558419e-03	3.151200e+00	3.151201e-03
2.984143687058420e-03	3.151200e+00	3.151201e-03
2.990979624558420e-03	3.151200e+00	3.151201e-03
2.997815562058420e-03	3.151200e+00	3.151201e-03
3.004651499558420e-03	3.151201e+00	3.151201e-03
3.011487437058420e-03	3.151201e+00	3.151201e-03
3.018323374558420e-03	3.151201e+00	3.151201e-03
3.025159312058420e-03	3.151201e+00	3.151201e-03
3.031995249558420e-03	3.151200e+00	3.151201e-03
3.038831187058420e-03	3.151200e+00	3.151201e-03
3.045667124558421e-03	3.151200e+00	3.151201e-03
3.052503062058421e-03	3.151200e+00	3.151201e-03
3.059338999558421e-03	3.151200e+00	3.151201e-03
3.066174937058421e-03	3.151200e+00	3.151201e-03
3.073010874558421e-03	3.151200e+00	3.151201e-03
3.079846812058421e-03	3.151200e+00	3.151201e-03
3.086682749558421e-03	3.151200e+00	3.151201e-03
3.093518687058421e-03	3.151200e+00	3.151201e-03
3.100354624558422e-03	3.151200e+00	3.151201e-03
3.107190562058422e-03	3.151200e+00	3.151201e-03
3.114026499558422e-03	3.151200e+00	3.151201e-03
3.120862437058422e-03	3.151200e+00	3.151201e-03
3.134534312058422e-03	3.151201e+00	3.151201e-03
3.141370249558422e-03	3.151201e+00	3.151201e-03
