time	V(vout)	-I(Rl)
0.000000000000000e+000	9.996057e+000	-0.000000e+000
2.937912475633961e-009	9.996057e+000	-0.000000e+000
1.450538732967747e-008	9.996056e+000	-0.000000e+000
6.077528674585152e-008	9.996057e+000	-0.000000e+000
1.224684859674169e-007	9.996057e+000	-0.000000e+000
9.861732750693325e-007	9.996057e+000	-0.000000e+000
1.973264462614379e-006	9.996057e+000	-0.000000e+000
1.483040731975724e-005	9.996057e+000	-0.000000e+000
2.768755017690010e-005	9.996057e+000	-0.000000e+000
4.054469303404297e-005	9.996057e+000	-0.000000e+000
5.340183589118582e-005	9.996057e+000	-0.000000e+000
6.625897874832868e-005	9.996057e+000	-0.000000e+000
7.911612160547155e-005	9.996057e+000	-0.000000e+000
9.197326446261437e-005	9.996057e+000	-0.000000e+000
1.012973264462615e-003	9.996057e+000	-0.000000e+000
1.997973264462614e-003	9.996057e+000	-0.000000e+000
1.999000000000000e-003	9.996057e+000	-0.000000e+000
1.999160413224314e-003	9.996057e+000	-0.000000e+000
1.999572231401829e-003	9.996057e+000	-0.000000e+000
1.999667933925761e-003	9.996057e+000	-0.000000e+000
1.999795537291002e-003	9.996056e+000	-0.000000e+000
2.000000000000000e-003	9.996056e+000	-0.000000e+000
2.000000004991765e-003	3.332019e+000	3.263310e+001
2.000000014975296e-003	7.250529e-009	3.625265e+001
2.000000017512262e-003	6.824282e-009	3.412141e+001
2.000000017770338e-003	6.768635e-009	3.384318e+001
2.000000018286490e-003	6.588617e-009	3.294308e+001
2.000000018415528e-003	6.560926e-009	3.280463e+001
2.000000018673604e-003	6.523786e-009	3.261893e+001
2.000000019189757e-003	6.444782e-009	3.222391e+001
2.000000019318795e-003	6.424627e-009	3.212314e+001
2.000000019576871e-003	6.384320e-009	3.192160e+001
2.000000020093024e-003	6.304640e-009	3.152320e+001
2.000000021125328e-003	6.149329e-009	3.074665e+001
2.000000023189938e-003	5.972450e-009	2.986225e+001
2.000000148189938e-003	3.208914e-009	1.604457e+001
2.000000163814938e-003	2.965528e-009	1.482764e+001
2.000000183379621e-003	2.818865e-009	1.409432e+001
2.000000222508986e-003	2.705680e-009	1.352840e+001
